Name,Team,POS,ADP,IP,mW,mSV,mERA,mWHIP,mK9,mIP,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Peyton Alford ","SEA","RP",999,45.7,-3.024399896754534,-1.9779732375786487,-5.133569502196596,-6.28049528520424,-1.3233018260909084,-3.4406630897800943,-21.180402837605026,10.111585826944834,-10.06881701066019,"Peyton Alford","sa3016843",688230
"Ryan Lobus ","TEX","SP",999,81.7,-0.966560791746295,-1.9779732375786487,-9.971332903986415,-4.622964110817335,-2.7713410363749427,-0.9309497406738376,-21.24112182117748,10.164143275696334,-10.076978545481143,"Ryan Lobus","sa3022744",815590
"Patrick Sandoval ","BOS","SP",746.9600219726562,104.3,0.06235876075782446,-1.9779732375786487,-4.971771645466102,-11.658556550095659,-3.3669696925736425,0.6445931209399148,-21.268319244016315,10.164143275696334,-10.104175968319979,"Patrick Sandoval","19447",663776
"Rico Garcia ","NYM","RP",999,49.3,-4.053319449258653,-1.9779732375786487,-5.707364139554908,-6.214791588677858,-0.07603030724157527,-3.1896918346511156,-21.219170556962762,10.111585826944834,-10.107584730017926,"Rico Garcia","20023",670329
"Sean Boyle ","NYY","SP",999,75.3,-1.9954803442504145,-1.9779732375786487,-7.650993732885132,-3.294619923454916,-4.988713520945088,-1.377120624513067,-21.284901383627265,10.164143275696334,-10.120758107930929,"Sean Boyle","sa3007618",682044
"Michael Flynn ","TBR","RP",999,41.3,-5.0822390017627725,-1.9779732375786487,-5.7325247612229475,-3.804000004846818,-0.893954231198709,-3.7474059713278005,-21.238097207937695,10.111585826944834,-10.126511380992861,"Michael Flynn","sa3006803",663901
"Antonio Santos ","CHC","SP",999,60.3,-1.9954803442504145,-1.9779732375786487,-5.560245900679951,-6.4031061435556955,-2.9810760997199983,-2.4228348967206745,-21.340716622505383,10.164143275696334,-10.176573346809047,"Antonio Santos","20383",665733
"Randy Rodríguez ","SFG","RP",999,61,-4.053319449258653,-1.9779732375786487,-4.421568007118968,-7.501982749055073,-0.9679294764101852,-2.3740348565737,-21.296807775995227,10.111585826944834,-10.185221949050392,"Randy Rodriguez","23974",678495
"Declan Cronin ","MIA","RP",999,65,-4.053319449258653,-1.6439911927848312,-3.058719087308049,-7.20664708198347,-3.245428306377938,-2.0951777882353575,-21.3032829059483,10.111585826944834,-10.191697079003465,"Declan Cronin","25645",686539
"Carlo Reyes ","CHC","RP",999,39.7,-5.0822390017627725,-1.9779732375786487,-4.477305663959173,-4.222279687499774,-1.6925210607000016,-3.858948692287608,-21.31126734378798,10.111585826944834,-10.199681516843143,"Carlo Reyes","sa3008713",683689
