player_name,team,position,steamerr,rthebatx,roopsydc,season,Status,best_projection,avg_projection,eno,closermonkey rank,closermonkey tier,Stuff+,Location+,Pitching+
Brett Baty,NYM,3B/,-14.76075090609989,-14.929086925598915,-10.981490259536468,-4.769737105759545,FA,-4.769737105759545,-11.360266299248703,,,,,,
Riley Adams,WSN,C/,-7.085393402246924,-7.355337157577317,-4.776161782012828,-6.35653032528994,FA,-4.776161782012828,-6.393355666781751,,,,,,
Michael A. Taylor,CHW,OF/,-12.752580031779841,-10.375701424628653,-12.64360783449467,-4.809033393243973,FA,-4.809033393243973,-10.145230671036783,,,,,,
Matt Manning,DET,SP/,-5.341847443631949,,-4.813525634341275,,FA,-4.813525634341275,-5.077686538986612,,,,,,
Chase Silseth,LAA,RP/,-8.008524338214118,-4.815592757368605,-9.684624513972615,,FA,-4.815592757368605,-7.5029138698517785,,,,,,
Jackson Rutledge,WSN,RP/,-7.150580682999024,-4.839528104368947,-11.88454738875108,-8.914153255717531,FA,-4.839528104368947,-8.197202357959146,,,,100.46406249999998,93.5715625,91.45515624999996
Enyel De Los Santos,ATL,RP/,-5.824725179265698,-4.856515918213009,-4.94976586662475,-8.372664531202087,FA,-4.856515918213009,-6.000917873826387,,,,96.30491620111732,116.47709497206704,110.62949720670392
Robert Stephenson,LAA,RP/,-5.6411011969977105,,-4.921371758215011,,FA,-4.921371758215011,-5.281236477606361,,,,,,
Andrew Nardi,MIA,RP/,-4.923338150204987,,-5.338808119811105,,FA,-4.923338150204987,-5.131073135008046,,,,,,
Josh Sborz,TEX,RP/,-5.9756821192663665,,-4.962241051972471,,FA,-4.962241051972471,-5.468961585619419,,,,,,
Keider Montero,DET,SP/,-5.486421306580103,,-4.996184150871474,-5.406247885391167,FA,-4.996184150871474,-5.296284447614248,,,,96.44850574712645,92.91241379310344,88.17908045977012
Ethan Roberts,CHC,RP/,-6.7732442020297325,,-6.051720425686228,-5.012429846803614,FA,-5.012429846803614,-5.945798158173191,,,,106.69085106382975,108.30127659574464,114.14595744680852
Marcus Stroman,NYY,SP/,-8.134029188046675,-7.362089559147579,-5.026569149602499,-10.580963474386643,FA,-5.026569149602499,-7.775912842795849,134.0,,,88.673631840796,101.33064676616917,92.32646766169157
Justin Wilson,BOS,RP/,-5.0473494677721105,-5.359139669966745,-5.689724576677839,-13.094237823828644,FA,-5.0473494677721105,-7.297612884561335,,,,109.011875,84.7721875,94.34171875
Orlando Arcia,ATL,SS/,-5.086215210162208,-6.842047775817638,-5.092725230573352,-9.962189414374508,W (Fri),-5.086215210162208,-6.7457944077319265,,,,,,
Oliver Dunn,MIL,3B/,-20.49482415533443,-17.12275044796868,-18.62353367925942,-5.115175035548485,FA,-5.115175035548485,-15.339070829527754,,,,,,
Angel Chivilli,COL,RP/,-11.318488148096634,-5.117314723078261,-11.04041066420669,-12.606490595101404,FA,-5.117314723078261,-10.020676032620747,,,,89.86721153846155,93.7841346153846,86.32096153846155
Ryan Bliss,SEA,2B/,-16.845148643985883,-16.340615793098454,-15.171266555856096,-5.1261144602195206,FA,-5.1261144602195206,-13.370786363289989,,,,,,
Jack Kochanowicz,LAA,SP/,-11.340409266694195,-6.571823471640276,-12.91102531421756,-5.15612403417167,FA,-5.15612403417167,-8.994845521680926,173.0,,,94.37273333333331,97.29253333333334,91.982
Andrew Kittredge,BAL,RP/,-6.122270742659807,,-5.165771795770815,,FA,-5.165771795770815,-5.644021269215311,,,,,,
Joey Estes,ATH,SP/,-8.58021628035634,-5.1709225807165,-8.319452548143946,-14.0034457520073,FA,-5.1709225807165,-9.018509290306023,,,,83.80041095890411,88.77438356164383,80.84315068493152
Jack Suwinski,PIT,OF/,-5.191495004122538,-6.06643599248011,-5.679281119848651,-6.6446858408745095,FA,-5.191495004122538,-5.895474489331452,,,,,,
Hunter Feduccia,LAD,C/1B/,-12.498355194761123,-11.23665950519189,-10.24940333938712,-5.1926817563242205,FA,-5.1926817563242205,-9.794274948916089,,,,,,
Jacob Waguespack,TBR,RP/,-6.630679703463317,-5.2141226254100825,-7.878931292183733,,FA,-5.2141226254100825,-6.574577873685711,,,,,,
J.C. Escarra,NYY,C/DH/,-6.637010572840769,-7.154753344645151,-5.225065922909621,-5.36304966596063,W (Fri),-5.225065922909621,-6.094969876589043,,,,,,
Sean Hjelle,SFG,RP/,-5.250653625744752,,-7.941718691017703,,FA,-5.250653625744752,-6.596186158381228,,,,,,
Santiago Espinal,CIN,2B/3B/,-8.941914038558012,-10.33860225440681,-9.790266995746707,-5.257051011205987,FA,-5.257051011205987,-8.58195857497938,,,,,,
Luis Campusano,SDP,C/,-5.280143901801823,-6.929326544508855,-6.0906913636000075,,FA,-5.280143901801823,-6.100053936636896,,,,,,
Brent Suter,CIN,RP/,-9.850842598979822,-5.287925325458393,-9.190048266323181,-7.402535240042276,FA,-5.287925325458393,-7.932837857700918,,,,100.8396153846154,104.91269230769232,111.7828205128205
Gregory Santos,SEA,RP/,-5.544804633142789,,-5.315966690588508,-13.482492994753542,FA,-5.315966690588508,-8.114421439494945,,,,103.07923076923076,86.87846153846155,93.3310769230769
Gunnar Hoglund,ATH,RP/,-9.474865857797125,-5.341387692718764,-13.964502967884725,,FA,-5.341387692718764,-9.593585506133538,,,,,,
Andrew Walters,CLE,RP/,-6.711757267570989,,-5.350355703146958,,FA,-5.350355703146958,-6.031056485358974,,,,,,
Tyler Tolbert,KCR,2B/OF/DH/,-21.585430804555052,-20.566018121270822,-19.422524876907094,-5.360681487573123,FA,-5.360681487573123,-16.73366382257652,,,,,,
Michael Kopech,LAD,RP/,-5.387001838481588,,-5.606116608646755,,FA,-5.387001838481588,-5.496559223564171,,,,,,
Troy Taylor,SEA,RP/,-7.034983753719219,,-5.407725884446393,,FA,-5.407725884446393,-6.221354819082806,,,,100.96153846153848,100.01692307692308,103.25076923076924
Noah Murdock,ATH,RP/,-11.795469273945146,-5.432243671479016,-12.526502261222697,-19.327633428332618,FA,-5.432243671479016,-12.27046215874487,,,,105.44491379310348,90.1235344827586,91.05594827586206
Tyler Phillips,MIA,SP/,-6.395600906697798,-5.440816873177355,-7.811070671164092,,FA,-5.440816873177355,-6.549162817013081,,,,98.63324074074072,103.06111111111112,103.71407407407412
Kody Funderburk,MIN,RP/,-5.456621370170804,,-6.055857669815298,,FA,-5.456621370170804,-5.756239519993051,,,,106.21999999999998,92.72835443037977,99.79518987341773
Graham Pauley,MIA,3B/,-17.91920519479598,-14.568144275072376,-16.72712458630769,-5.458360970602674,FA,-5.458360970602674,-13.66820875669468,,,,,,
Trevor Stephan,CLE,RP/,-6.291934343234834,,-5.544546439026789,,FA,-5.544546439026789,-5.918240391130811,,,,,,
Tim Anderson,LAA,SS/,-17.762325447927513,-17.54769931052665,-17.438887240886245,-5.557198271231055,FA,-5.557198271231055,-14.576527567642867,,,,,,
Garrett Hampson,ARI,2B/OF/,-19.316691256836407,-18.3372113438273,-17.413684705950846,-5.617824280843718,FA,-5.617824280843718,-15.171352896864569,,,,,,
Ryan Burr,TOR,RP/,-5.895208093731495,,-5.635211666102006,,FA,-5.635211666102006,-5.765209879916751,,,,,,
Hyeseong Kim,LAD,2B/SS/OF/,-5.797509899074538,-5.643201810751442,-5.906042693879928,,FA,-5.643201810751442,-5.782251467901969,,,,,,
Sean Newcomb,BOS,RP/,-7.117027500530055,-5.650614768240785,-10.90981946375663,-15.164822140528415,FA,-5.650614768240785,-9.710570968263971,,,,95.28124223602484,91.32801242236022,84.65217391304348
Eduardo Salazar,WSN,RP/,-8.469992924635696,-5.699267936016576,-11.468284923985221,-18.467641877253328,FA,-5.699267936016576,-11.026296915472706,,,,94.90860606060605,99.69430303030305,93.0261818181818
Tyson Miller,CHC,RP/,-7.031869580908847,,-5.7323442663859145,,FA,-5.7323442663859145,-6.382106923647381,,,,,,
Stephen Kolek,SDP,RP/,-7.115447636586506,-5.746570108063633,-7.9241238366930595,,FA,-5.746570108063633,-6.928713860447733,,,,,,
Chadwick Tromp,BAL,C/,-12.398899389068694,-11.233616239057156,-10.24940333938712,-5.756622535680492,FA,-5.756622535680492,-9.909635375798366,,,,,,
Bennett Sousa,HOU,RP/,-5.866004914312397,,-5.764704976288137,,FA,-5.764704976288137,-5.815354945300267,,,,99.20983050847458,101.76949152542372,98.43898305084744
Shinnosuke Ogasawara,WSN,SP/,-5.855043061920817,,,,FA,-5.855043061920817,-5.855043061920817,,,,,,
Chase Lee,DET,RP/,-5.878975219488707,,-6.666386522642768,,FA,-5.878975219488707,-6.272680871065738,,,,88.2953846153846,90.86692307692309,84.16230769230768
Beau Brieske,DET,RP/,-5.906089362919599,,-7.156881107715424,-16.068799653862524,FA,-5.906089362919599,-9.710590041499183,,,,94.5608510638298,103.86780141843973,102.1527659574468
Nic Enright,CLE,RP/,-6.740558901642438,,-5.918026418410511,,FA,-5.918026418410511,-6.329292660026475,,,,,,
Oscar Gonzalez,SDP,OF/DH/,-12.780883582062652,-13.344040734454621,-12.059137532775548,-5.920730931744616,FA,-5.920730931744616,-11.026198195259358,,,,,,
Erik Sabrowski,CLE,RP/,-6.604391419267527,,-5.946361426118481,,FA,-5.946361426118481,-6.275376422693004,,,,,,
Anthony Veneziano,MIA,RP/,-7.744833713428088,-6.007982257205934,-10.616677572038487,-13.741511582462968,FA,-6.007982257205934,-9.52775128128387,,,,95.57827027027024,107.7375135135135,108.13102702702696
Nate Pearson,CHC,RP/,-7.565903785314346,,-6.016150073666807,-21.00841068706821,FA,-6.016150073666807,-11.53015484868312,,,,105.31325443786984,89.97573964497042,98.84011834319524
Eric Orze,TBR,RP/,-7.15238715916934,,-6.016213526627322,-6.181978853661729,FA,-6.016213526627322,-6.450193179819464,,,,100.39690476190478,105.56047619047617,112.8997619047619
Tristan Beck,SFG,RP/,-6.03276926509791,,-6.852127775369135,,FA,-6.03276926509791,-6.442448520233523,,,,,,
Miles Mastrobuoni,SEA,3B/,-18.593475726420888,-15.700055035214323,-17.284392180562026,-6.035515924914261,FA,-6.035515924914261,-14.403359716777874,,,,,,
Justin Topa,MIN,RP/,-7.188508380748598,,-7.269627589925745,-6.045927355964832,FA,-6.045927355964832,-6.834687775546392,,,,99.73322802398714,113.4109053678514,106.68636536492612
Connor Gillispie,MIA,RP/,-10.13595295626593,-6.065575327066685,-14.09708336652577,,W (Fri),-6.065575327066685,-10.099537216619462,,,,93.10701123595506,96.38930337078652,88.0965393258427
Gio Urshela,ATH,3B/,-9.924524909123164,-8.709386401962153,-9.441408008964785,-6.104908661551958,FA,-6.104908661551958,-8.545056995400515,,,,,,
Michael Tonkin,MIN,RP/,-7.202897707447802,,-6.110136484794033,,FA,-6.110136484794033,-6.6565170961209175,,,,,,
Jake Cousins,NYY,RP/,-6.969940433596894,,-6.119456850860542,,FA,-6.119456850860542,-6.544698642228718,,,,,,
Mickey Gasper,MIN,C/1B/2B/OF/DH/,-10.984168213723828,-9.94372018017215,-9.074906669555093,-6.126414709766341,FA,-6.126414709766341,-9.032302443304353,,,,,,
Michael Petersen,ATL,RP/,-8.861802218840984,,-6.154963749919449,,FA,-6.154963749919449,-7.508382984380216,,,,119.81636363636365,99.79878787878788,110.5660606060606
Brent Headrick,NYY,RP/,-6.173766620009536,,-6.594318216592057,,FA,-6.173766620009536,-6.384042418300796,,,,110.45270588235292,94.4409411764706,99.0985882352941
Mason Black,SFG,RP/,-6.214800573928958,,-8.266214519294943,,FA,-6.214800573928958,-7.24050754661195,,,,,,
Deyvison De Los Santos,MIA,1B/3B/,-6.746088867855067,-6.242948822985741,-8.778188847582156,,FA,-6.242948822985741,-7.255742179474321,,,,,,
Nick Sandlin,TOR,RP/,-7.005293474136089,,-6.672619800254367,-6.261146584150025,FA,-6.261146584150025,-6.646353286180161,,,,102.03164556962024,92.86658227848102,89.96202531645572
Kaleb Ort,HOU,RP/,-7.902685064724423,,-6.323051047619398,,FA,-6.323051047619398,-7.11286805617191,,,,,,
Jaden Hill,COL,RP/,-10.605310628902348,-6.327282928112379,-10.944212754180866,,FA,-6.327282928112379,-9.29226877039853,,,,111.33176470588236,109.17529411764706,122.41529411764704
Drew Romo,COL,C/DH/,-7.350748003008011,-7.311158952539229,-6.341723326976543,,FA,-6.341723326976543,-7.001210094174595,,,,,,
Ryan Bergert,SDP,RP/,-9.854811728129924,-6.361392162319298,-11.914691893111431,,FA,-6.361392162319298,-9.376965261186884,,,,,,
Colin Selby,BAL,RP/,-6.366569669723354,,-7.054549262791552,,FA,-6.366569669723354,-6.710559466257453,,,,93.99714285714283,142.52190476190475,137.7952380952381
Jimmy Herget,COL,RP/,-11.517437264574532,-6.37772160572361,-9.78698832516826,-7.487726992503529,FA,-6.37772160572361,-8.792468546992483,,,,94.21733333333331,92.82074074074072,89.13392592592591
Manuel Margot,DET,OF/,-16.5199208928225,-16.939765743429703,-16.91404897029536,-6.388214685005366,FA,-6.388214685005366,-14.190487572888232,,,,,,
Mason Fluharty,TOR,RP/,-7.271251520843801,,-6.778090341756924,-6.394918931285529,FA,-6.394918931285529,-6.814753597962085,,,,119.70322033898306,79.44542372881357,99.7793220338983
Jose Siri,NYM,OF/,-8.34241850912705,-6.909768231975652,-6.416041507759928,-6.466721282235204,FA,-6.416041507759928,-7.033737382774458,,,,,,
Erik Swanson,TOR,RP/,-6.515550940750057,,-6.4629148795461955,,FA,-6.4629148795461955,-6.489232910148126,,,,,,
Austin Slater,CHW,OF/,-12.154044417140682,-12.260603400192098,-12.868556249353592,-6.500793366847705,FA,-6.500793366847705,-10.945999358383517,,,,,,
Connor Prielipp,MIN,RP/,-6.524873628079271,,-7.7756683260985096,,FA,-6.524873628079271,-7.150270977088891,,,,,,
Jared Shuster,CHW,RP/,-10.82099809604729,-6.530580876036271,-11.538236367207611,,FA,-6.530580876036271,-9.629938446430392,,,,85.7448,103.3568,92.5336
Richie Palacios,TBR,2B/OF/,-12.715593429072483,-14.175899336725607,-12.979576043725885,-6.5405013623540444,FA,-6.5405013623540444,-11.602892542969505,,,,,,
Tyler Freeman,COL,OF/,-10.486807957307597,-10.578901152346408,-12.04921367093935,-6.588829496591314,FA,-6.588829496591314,-9.925938069296167,,,,,,
Jorge Alcala,MIN,RP/,-6.876603310537819,,-6.6142037411465555,-17.143059969405915,FA,-6.6142037411465555,-10.211289007030096,,,,104.12642424242426,92.4460606060606,95.37272727272726
T.J. McFarland,ATH,RP/,-9.456721777359947,-6.614206120705066,-10.296318987890317,-16.75049131973982,FA,-6.614206120705066,-10.779434551423787,,,,81.90947368421051,106.35263157894738,88.01701754385967
Carlos Vargas,SEA,RP/,-6.649513915758456,,-6.921220534899748,-7.913054156263533,FA,-6.649513915758456,-7.161262868973911,,,,111.03727272727272,106.24056818181818,120.2081818181818
Kendall Graveman,ARI,RP/,-8.276014783270586,,-6.667548220251736,,FA,-6.667548220251736,-7.471781501761161,,,,,,
Lucas Sims,WSN,RP/,-9.092891118020043,-6.70408737056287,-8.47825784482274,-20.69760538757923,FA,-6.70408737056287,-11.24321043024622,,,,116.05945355191255,74.66896174863388,91.5710382513661
Luis Matos,SFG,OF/,-6.722739574654655,-7.237860280758754,-9.061188979103695,-7.318586451418712,FA,-6.722739574654655,-7.585093821483953,,,,,,
Tayler Scott,HOU,RP/,-8.54003531759741,-6.76422001193949,-7.6288142571848265,-10.342648147200405,FA,-6.76422001193949,-8.318929433480534,,,,92.61657534246577,104.59808219178078,94.54794520547946
Drew Pomeranz,CHC,RP/,-7.109766554852106,,-6.777967788094642,,FA,-6.777967788094642,-6.943867171473374,,,,,,
Lou Trivino,SFG,RP/,-6.834420590140704,,-7.964691304027118,-10.229779886436427,FA,-6.834420590140704,-8.342963926868082,,,,100.43685393258428,85.24696629213484,87.36191011235955
Tom Murphy,SFG,C/DH/,-8.46170102169422,-7.03853555331896,-6.870494738881037,,FA,-6.870494738881037,-7.45691043796474,,,,,,
Jake Bloss,TOR,RP/,-11.600971813934176,-6.932223401483813,-14.124129770703743,,FA,-6.932223401483813,-10.885774995373913,,,,,,
Sean Guenther,DET,RP/,-6.946110287455903,,-7.008667489733236,,FA,-6.946110287455903,-6.97738888859457,,,,,,
Josh Winckowski,BOS,RP/,-6.950432264585615,,-8.632581708029496,-10.875637778976472,FA,-6.950432264585615,-8.81955058386386,,,,99.84582677165356,90.41417322834644,89.27433070866144
Tayler Saucedo,SEA,RP/,-6.975580693531717,,-7.801854859090907,,FA,-6.975580693531717,-7.388717776311312,,,,99.11388888888888,81.74944444444445,89.08027777777778
Nick Hernandez,HOU,RP/,-8.668384929609259,,-6.97834371261177,,FA,-6.97834371261177,-7.823364321110514,,,,,,
Bryan Hoeing,SDP,RP/,-6.995674299302683,,-8.2642410394747,,FA,-6.995674299302683,-7.629957669388691,,,,,,
Josh Walker,TOR,RP/,-7.017705316440633,,-7.278947955992253,,FA,-7.017705316440633,-7.148326636216443,,,,91.01052631578948,83.94894736842105,76.89947368421053
Derek Law,WSN,RP/,-7.059838353886665,,-8.02415751880908,,FA,-7.059838353886665,-7.541997936347872,,,,,,
Casey Legumina,SEA,RP/,-7.403124736047513,,-7.113087875561643,,FA,-7.113087875561643,-7.258106305804578,,,,103.42915254237288,118.775593220339,119.3223728813559
Paxton Schultz,TOR,RP/,-7.17220315819471,,-10.63306299416439,,FA,-7.17220315819471,-8.902633076179551,,,,102.9296875,118.4728125,111.33718749999998
JT Brubaker,NYY,RP/,-7.218498050745277,,-8.25262572531255,,FA,-7.218498050745277,-7.735561888028913,,,,,,
Hunter Stratton,PIT,RP/,-8.454236251680332,,-7.29877002758624,,FA,-7.29877002758624,-7.876503139633286,,,,,,
Kris Bryant,COL,DH/,-9.414723097563765,-7.299761380658953,-8.580378902304409,-11.19184848404462,W (Fri),-7.299761380658953,-9.121677966142936,,,,,,
Ryan Johnson,LAA,RP/,-8.389633513827636,,-7.330314677411403,-8.982009774608645,FA,-7.330314677411403,-8.233985988615894,,,,100.6644897959184,94.96149659863949,95.07374149659864
Wade Miley,CIN,SP/,-9.12477653911405,-7.821193263689473,-7.396892040659491,,FA,-7.396892040659491,-8.114287281154338,,,,,,
Gerson Garabito,TEX,RP/,-7.399673893902092,,-7.986545956143116,-16.491158965754565,FA,-7.399673893902092,-10.625792938599924,,,,91.84743801652893,99.11652892561985,91.67388429752064
Kyle Hendricks,LAA,SP/,-10.456448500324825,-7.417302406140767,-9.044540259458225,,FA,-7.417302406140767,-8.972763721974607,,,,75.96317757009346,114.18753894080996,91.0009968847352
Isaac Collins,MIL,2B/OF/DH/,-17.415575564026085,-16.512626471624955,-14.82013239559752,-7.430228467431407,FA,-7.430228467431407,-14.044640724669991,,,,,,
Christian Bethancourt,TOR,C/,-9.034469529399075,-8.292485590957568,-7.489648309911143,,FA,-7.489648309911143,-8.272201143422595,,,,,,
Elvis Peguero,MIL,RP/,-8.12173060294494,,-7.514839409692819,-13.611108036357411,FA,-7.514839409692819,-9.749226016331724,,,,99.465,95.586875,95.919375
Joe Mantiply,ARI,RP/,-7.515487538498414,,-8.28603659088893,-24.951839119844106,FA,-7.515487538498414,-13.584454416410482,,,,102.7712,92.99466666666666,96.52386666666663
Trevor McDonald,SFG,RP/,-7.546250315724707,,-9.883832007019091,,FA,-7.546250315724707,-8.7150411613719,,,,,,
Scott Blewett,ATL,RP/,-8.699563602933248,,-11.340772536250068,-7.560152917823322,FA,-7.560152917823322,-9.200163019002213,,,,,,
Jesse Chavez,ATL,RP/,-7.594969203590729,,-8.02934064074652,,FA,-7.594969203590729,-7.812154922168625,,,,85.77609756097561,83.14487804878048,74.89999999999999
Yasmani Grandal,BOS,C/,-7.711783672796317,-8.03098730759273,-7.605926099493969,,FA,-7.605926099493969,-7.782899026627672,,,,,,
Ian Seymour,TBR,RP/,-7.66028105766542,,-9.54347207851582,,FA,-7.66028105766542,-8.60187656809062,,,,,,
Zak Kent,CLE,RP/,-7.66510968534074,,-9.683344540567152,,FA,-7.66510968534074,-8.674227112953947,,,,,,
Max Muncy,ATH,2B/3B/SS/,-18.909304789847752,-13.02083958190156,-18.367485341930713,-7.677514243995338,FA,-7.677514243995338,-14.493785989418841,,,,,,
Grant Holman,ATH,RP/,-8.183077668553901,,-7.789491215678,,FA,-7.789491215678,-7.9862844421159505,,,,,,
Luken Baker,STL,DH/,-14.973686036845386,-13.974543112352086,-12.527666059017788,-7.796759803242978,FA,-7.796759803242978,-12.31816375286456,,,,,,
Dillon Tate,TOR,RP/,-8.201030043599536,,-7.867617804444979,,FA,-7.867617804444979,-8.034323924022257,,,,100.7,121.73806451612904,115.15677419354836
Patrick Murphy,TEX,RP/,-8.262854450987254,,-7.874842137028962,,FA,-7.874842137028962,-8.068848294008108,,,,,,
Matt Bowman,BAL,RP/,-9.389843527331207,,-7.89164057312855,-8.994909367393877,FA,-7.89164057312855,-8.758797822617877,,,,112.6871111111111,92.77811111111112,98.58133333333332
Zack Kelly,BOS,RP/,-7.908225026952021,,-8.269301607749854,-11.735718662047335,FA,-7.908225026952021,-9.304415098916403,,,,106.18395061728395,94.971975308642,99.24049382716048
Alex Faedo,TBR,RP/,-7.925413286278555,,-8.27664849399612,,FA,-7.925413286278555,-8.101030890137338,,,,,,
Alexander Canario,PIT,OF/,-13.750834709100983,-14.27820325516705,-12.430888585529903,-7.928509942174278,FA,-7.928509942174278,-12.097109122993055,,,,,,
Gage Workman,CHC,3B/SS/DH/,-21.798120007579822,-13.986903475757664,,-7.961171288470144,FA,-7.961171288470144,-14.582064923935874,,,,,,
Chris Taylor,LAD,2B/3B/OF/,-12.091440126369125,-9.608829093862068,-8.998355976212224,-7.962835908093645,FA,-7.962835908093645,-9.665365276134265,,,,,,
Marc Church,TEX,RP/,-8.77777318683634,,-7.968994912926984,,FA,-7.968994912926984,-8.373384049881661,,,,92.22323232323232,84.57050505050505,83.85272727272728
David Villar,SFG,1B/3B/DH/,-21.779817634010236,-18.47064023949823,-19.816040196459284,-8.009604935390968,FA,-8.009604935390968,-17.01902575133968,,,,,,
Blake Perkins,MIL,OF/,-8.049892809184978,-9.966534838587837,-8.497724823445255,,FA,-8.049892809184978,-8.838050823739357,,,,,,
Jackson Kowar,SEA,RP/,-8.063207430772582,,-9.310846986031281,,FA,-8.063207430772582,-8.687027208401933,,,,,,
Cole Sulser,TBR,RP/,-8.55581039542728,,-8.064847539805427,,FA,-8.064847539805427,-8.310328967616353,,,,93.47925925925928,81.06888888888888,79.09629629629629
Jorge Mateo,BAL,2B/,-13.413092954638715,-12.037274392720127,-12.001587623488643,-8.072377983186989,FA,-8.072377983186989,-11.381083238508618,,,,39.317142857142855,72.44057142857143,35.618285714285726
Vinny Capra,MIL,3B/SS/,-17.452044468654844,-16.59665946749827,-18.196920992998493,-8.075040839784272,FA,-8.075040839784272,-15.08016644223397,,,,,,
Evan Sisk,KCR,RP/,-8.089845814522413,,-10.237664909704154,,FA,-8.089845814522413,-9.163755362113283,,,,107.04244897959184,68.91428571428571,77.37142857142857
Declan Cronin,MIA,RP/,-8.106879031573124,,-9.963247199316067,,FA,-8.106879031573124,-9.035063115444595,,,,,,
Fraser Ellard,CHW,RP/,-8.194464893207604,,-8.169212748413322,,FA,-8.169212748413322,-8.181838820810462,,,,104.01358024691358,99.7493827160494,100.36518518518518
Tyler Wade,SDP,3B/OF/,-20.938955045322746,-17.63502606312702,-19.1428550319627,-8.18416432747784,FA,-8.18416432747784,-16.47525011697258,,,,,,
Gus Varland,CHW,RP/,-8.794976035525062,,-8.239112937896465,,FA,-8.239112937896465,-8.517044486710763,,,,,,
Pablo Reyes,NYY,1B/2B/3B/SS/OF/DH/,-18.27041265598419,-18.17536823744161,-18.483623483658484,-8.23978209563949,FA,-8.23978209563949,-15.792296618180945,,,,,,
Jonathan Bowlan,KCR,RP/,-8.257339930116254,,-10.606064678960719,,FA,-8.257339930116254,-9.431702304538486,,,,,,
Cole Henry,WSN,RP/,-8.290995175359054,,-10.34401496424429,,FA,-8.290995175359054,-9.317505069801673,,,,132.83402985074625,143.53074626865674,169.09298507462685
Quinn Mathews,STL,RP/,-8.304186542643617,,-9.619677628695603,,TWN,-8.304186542643617,-8.96193208566961,148.0,,,,,
Ryan Yarbrough,NYY,RP/,-8.330678439441046,,-8.78287951465747,-11.899905878182047,FA,-8.330678439441046,-9.671154610760189,,,,102.7181512605042,105.48974789915964,99.7232773109244
Tanner Gordon,COL,SP/,-8.341925483748145,,,,FA,-8.341925483748145,-8.341925483748145,,,,,,
Kyle Nicolas,PIT,RP/,-8.372118787492951,,-9.68141487185542,,FA,-8.372118787492951,-9.026766829674186,,,,104.20333333333332,58.51066666666666,64.333
Rafael Montero,ATL,RP/,-8.624263603598221,,-8.40299561502557,-13.170111240570934,FA,-8.40299561502557,-10.065790153064908,,,,,,
Luis Contreras,HOU,RP/,-9.356632673990957,,-8.40502819554758,-16.408081773444792,FA,-8.40502819554758,-11.389914214327776,,,,91.23197674418604,94.8677906976744,93.39511627906975
Max Lazar,PHI,RP/,-8.430030885402692,,-8.918483548792912,,FA,-8.430030885402692,-8.674257217097802,,,,,,
Sam Moll,CIN,RP/,-8.519643145083139,,-8.732678843106035,,FA,-8.519643145083139,-8.626160994094587,,,,90.18901960784312,74.2686274509804,64.5772549019608
Curtis Mead,TBR,2B/,-9.795673786669651,-10.400881016707537,-8.519671793874505,-11.64853022026123,W (Fri),-8.519671793874505,-10.091189204378232,,,,,,
Logan VanWey,HOU,RP/,-8.95058247296476,,-8.565768607001269,,FA,-8.565768607001269,-8.758175539983014,,,,96.53266666666669,91.259,89.35833333333333
Ryan Kreidler,DET,SS/,-21.07288099184231,-20.25598049721088,-20.31833121288684,-8.597343949163296,FA,-8.597343949163296,-17.561134162775833,,,,,,
Weston Wilson,PHI,OF/,-13.86233064183757,-17.00064216833503,-12.82305553061986,-8.606375795916142,FA,-8.606375795916142,-13.073101034177151,,,,,,
Mason Thompson,WSN,RP/,-8.787791686781128,,-8.675312939672384,,FA,-8.675312939672384,-8.731552313226757,,,,,,
George Soriano,MIA,RP/,-9.24265348373104,,-8.675376392632897,-11.055270189221224,FA,-8.675376392632897,-9.657766688528389,,,,96.24884210526317,94.184,92.48515789473684
John McMillon,PHI,RP/,-8.897206123452639,,-8.67734987245314,,FA,-8.67734987245314,-8.78727799795289,,,,,,
Caleb Boushley,TEX,RP/,-8.710979254594193,,-11.692437322367557,,FA,-8.710979254594193,-10.201708288480875,,,,88.57454545454546,96.28436363636364,83.59600000000002
Sean Reynolds,SDP,RP/,-9.121142693110977,,-8.71397038014672,,FA,-8.71397038014672,-8.917556536628847,,,,,,
Trey Lipscomb,WSN,3B/,-20.732321656940446,-18.28053320606706,-19.85089125450259,-8.729750446729946,FA,-8.729750446729946,-16.89837414106001,,,,,,
Bailey Horn,DET,RP/,-9.706376392599141,,-8.77861971686612,,FA,-8.77861971686612,-9.24249805473263,,,,118.63125,91.95875,112.36875
Greg Jones,CHW,OF/,-18.133278349941193,-18.50293262638686,-17.798406413053367,-8.792485563074983,FA,-8.792485563074983,-15.8067757381141,,,,,,
Luarbert Arias,MIA,RP/,-10.14009565098225,,-8.794304544331036,-17.782745229621593,FA,-8.794304544331036,-12.239048474978295,,,,104.40624,100.49712,100.48288
Seth Brown,ATH,1B/OF/,-15.657320659568661,-16.482732625555517,-16.007457792596128,-8.798691840010967,FA,-8.798691840010967,-14.23655072943282,,,,,,
Bobby Dalbec,CHW,1B/,-19.995928364244566,-18.537720774255938,-18.572600973157655,-8.821397616029069,FA,-8.821397616029069,-16.481911931921807,,,,,,
James McCann,ATL,C/,-9.956809787702904,-9.097967248397111,-8.84362808253756,,FA,-8.84362808253756,-9.299468372879192,,,,,,
Ronny Simon,MIA,OF/DH/,-18.155852428717967,-18.557246326700913,-17.767935302499936,-8.861014417028905,FA,-8.861014417028905,-15.835512118736931,,,,,,
