player_name,team,position,steamerr,rthebatx,roopsydc,season,Status,best_projection,avg_projection,eno,closermonkey rank,Stuff+,Location+,Pitching+,lastmonth_stuff+,lastmonth_location+,lastmonth_pitching+
Randal Grichuk,ARI,OF/DH/,-8.601511803279104,-5.350692598557049,-7.044150838144297,-3.296765920613476,FA,-3.296765920613476,-6.073280290148482,,,,,,,,
Jorge Mateo,BAL,2B/,-18.81152545967264,-12.288554784625074,-14.39341989883619,-3.346824760197138,FA,-3.346824760197138,-12.21008122583276,,,39.524571428571434,71.90057142857142,35.385714285714286,,,
Brandon Eisert,CHW,RP/,-5.162563329648806,-3.358976127639404,-7.230140077939971,-6.714872973287485,FA,-3.358976127639404,-5.616638127128916,,,79.03293129539951,111.7623189424075,95.27922550588032,78.03296296296296,109.64740740740744,92.1037962962963
Ian Hamilton,NYY,RP/,-4.355508399331925,-3.360164323415799,-3.6922602944172978,-7.378039764991119,FA,-3.360164323415799,-4.696493195539035,,,98.08238095238092,86.97154761904764,82.7395238095238,99.03433333333332,88.64486419753086,85.91339506172838
Phil Maton,STL,RP/,-4.924709322327827,-3.4321019562506887,-4.203058857067239,-4.795626855972513,FA,-3.4321019562506887,-4.338874247904567,,,102.75118279569892,103.99752688172042,108.93747311827958,98.37120503121156,103.98407353788195,106.9269110664861
Grant Anderson,MIL,RP/,-6.357093324324458,-3.4602463421696656,-4.122400056199229,-5.642338503676512,FA,-3.4602463421696656,-4.8955195565924665,,,101.3357692307692,100.84136363636364,99.1743706293706,103.53208145993123,99.40360751124042,100.33676805078024
Chase Lee,DET,RP/,-5.975287861808308,,-6.689649133734436,-3.4932106898344646,FA,-3.4932106898344646,-5.386049228459069,,,102.55275720164607,106.23695473251033,104.25061728395065,102.71558011049724,109.58099447513813,105.4950276243094
Kyle Hart,SDP,SP/,-6.887377872042985,-3.500694095448453,-6.929363661063389,-4.795766008879833,FA,-3.500694095448453,-5.528300409358665,,,95.673216080402,101.11527638190957,98.14623115577888,91.14,112.61473684210524,112.1059649122807
Logan Allen,CLE,SP/,-5.284803640410102,-5.761441200892917,-5.117919371470968,-3.532177546816359,FA,-3.532177546816359,-4.924085439897587,,,92.94020679996424,93.90002761305958,86.67114167088808,92.11916837848942,92.67441736761305,85.19592319501805
Trevor Rogers,BAL,SP/,-3.540099299897891,-4.459908336606075,-5.653208544577738,,FA,-3.540099299897891,-4.551072060360568,,,93.58114942528736,112.78413793103448,109.29287356321838,93.58114942528736,112.78413793103448,109.29287356321838
Chad Green,TOR,RP/,-6.061673659990165,-3.541580825356127,-5.003837240966018,-8.030152400788955,FA,-3.541580825356127,-5.6593110317753155,,,97.81653746770026,103.4702325581395,102.4070284237726,96.25197727272726,103.0898181818182,103.4579696969697
Eric Orze,TBR,RP/,-7.302477521197005,-3.65254091960316,-4.9472123208412,-3.5674320347811204,FA,-3.5674320347811204,-4.867415699105622,,,100.89683127572016,93.59226337448558,100.01473251028806,100.26445325232498,94.1171123262144,98.89649885015024
Bennett Sousa,HOU,RP/,-4.612548227611764,-3.635494382939222,-3.712508341228938,-5.172724274051153,FA,-3.635494382939222,-4.283318806457769,,,105.86849624060147,99.88624060150376,103.33924812030077,108.95556190476188,96.54769523809524,100.47662857142856
Juan Morillo,ARI,RP/,-10.756959686294426,-3.6665533817967337,-9.103625733342144,-13.492140016648584,FA,-3.6665533817967337,-9.254819704520472,,,110.31605947955391,93.7915985130111,102.75018587360594,110.8567750410509,99.60935303776684,109.04708045977011
Angel Zerpa,KCR,RP/,-6.007963994438431,-3.6830832962989506,-6.598906646607484,-11.370186745385388,FA,-3.6830832962989506,-6.915035170682563,,,112.29846889952152,102.9751196172249,111.79416267942584,115.84481988838154,114.14321664129884,123.0794723490614
Paul Sewald,CLE,RP/,-5.27281740472995,,-3.6945726195605566,,FA,-3.6945726195605566,-4.483695012145253,,,114.65269841269844,102.58222222222224,113.3337566137566,,,
Andrew Chafin,WSN,RP/,-5.925904984465085,-3.718851039455166,-7.497833518339352,,FA,-3.718851039455166,-5.7141965140865345,,,103.72800000000002,95.67092682926832,96.64624390243904,103.80502354283878,95.37726813914335,96.4435080263588
Brenan Hanifee,DET,RP/,-5.93138489465534,-3.743299631921791,-5.5350594725958455,-5.819749646723687,FA,-3.743299631921791,-5.257373411474166,,,107.66203090507727,102.96278145695366,108.99399558498892,108.31443413729129,99.31138218923934,107.36704081632654
Nick Fortes,MIA,C/,-3.790282335784825,-5.286378587825835,-4.167865134865734,-8.9111665687889,FA,-3.790282335784825,-5.538923156816324,,,,,,,,
Jacob Lopez,ATH,RP/,-6.146817378519965,-3.832849307466696,-6.695137457966968,-16.510609606792826,FA,-3.832849307466696,-8.296353437686614,,,88.77018062618,98.32277286805711,85.11821484155686,90.17432835820894,98.81283582089551,90.71731343283582
Rob Zastryzny,MIL,RP/,-4.73383386824411,,-3.839532832548418,,FA,-3.839532832548418,-4.286683350396264,,,110.37789411764705,107.58689411764703,110.04287394957984,110.53028197517538,107.5366894900162,110.12105808148948
Edwin Uceta,TBR,RP/,-6.291116414594298,-3.887985954862735,-4.638847164650288,-6.972533858545123,FA,-3.887985954862735,-5.447620848163112,,,96.49682864450132,104.54644501278776,99.76506393861894,96.53758132956152,103.74881895332388,100.35336633663366
Justin Wilson,BOS,RP/,-3.958548833454463,-3.8975511495867767,-5.058727696758872,-4.695316024337971,FA,-3.8975511495867767,-4.4025359260345205,,,107.21535031847134,89.51611464968153,96.50388535031846,103.95952662721892,92.80970414201184,96.76272189349112
Carlos Vargas,SEA,RP/,-6.304361816072023,-3.899921430586825,-5.599475165839008,-8.35365210810781,FA,-3.899921430586825,-6.039352630151416,,,113.76897862232777,107.34712589073636,121.80978622327792,115.31381376337691,108.00679429250889,122.36301040428062
Ryan Borucki,PIT,RP/,-6.853122988211348,-3.919969426399394,-5.684024624770503,-9.250219577098536,FA,-3.919969426399394,-6.426834154119945,,,107.98287262872626,85.86146341463414,94.43490514905147,110.0459974747475,80.41290404040404,88.33343434343436
Carmen Mlodzinski,PIT,SP/RP/,-4.597959547206517,-3.9765277004777895,-3.9453807622487593,-10.26447188161576,FA,-3.9453807622487593,-5.696084972887206,,,100.22423357664236,105.69074452554744,105.53258394160582,100.44642570281124,107.81518072289155,106.514859437751
Joey Estes,ATH,SP/,-6.893972891279311,-3.960687051082412,-6.530080474331115,,FA,-3.960687051082412,-5.794913472230945,,,84.16917808219179,88.13232876712328,80.59178082191781,,,
Marcus Stroman,NYY,SP/,-6.457358410779323,-5.813908230266775,-4.002853294474718,,FA,-4.002853294474718,-5.424706645173605,,,89.03532338308459,100.70417910447762,92.10815920398012,,,
Caleb Ferguson,PIT,RP/,-5.423784392374112,-4.015508886063741,-4.394499041629884,-8.730485761249842,FA,-4.015508886063741,-5.641069520329395,,,107.1882640586797,95.37462102689484,101.90733496332518,106.69848087431696,94.36672131147542,102.05671645415909
Chris Flexen,CHC,SP/RP/,-4.555661753989873,-4.046454639251759,-8.555482730153601,,FA,-4.046454639251759,-5.719199707798411,,,81.57926701570683,101.56115183246077,82.0724607329843,81.65084360307884,101.30318210942376,81.9268532556688
Sean Newcomb,ATH,SP/RP/,-4.089771487330625,-4.637394067546802,-4.492478874075905,-8.112773670798138,FA,-4.089771487330625,-5.333104524937868,,,,,,,,
Kyle Leahy,STL,RP/,-7.532742128312618,-7.1175384330141345,-7.497210228669234,-4.098485321395352,FA,-4.098485321395352,-6.561494027847834,,,100.11219512195126,104.10634146341468,107.87773835920171,101.2404081632653,94.34316326530612,99.54408163265306
DL Hall,MIL,RP/,-4.116892699326815,,-6.2546736256502,,FA,-4.116892699326815,-5.185783162488507,,,89.82077922077922,93.77064935064936,87.23766233766234,89.82077922077922,93.77064935064936,87.23766233766234
Ryan Thompson,ARI,RP/,-7.309469564405592,-4.147217514488767,-4.6570039373457375,-12.557711301385366,FA,-4.147217514488767,-7.167850579406366,,,115.77327868852456,100.7455737704918,111.08005464480875,113.36619047619048,99.170253968254,110.88216666666668
DJ LeMahieu,NYY,1B/3B/,-5.029769539374147,-5.027985352831797,-4.150242863619803,-10.47659201775422,W <small>(Fri)</small>,-4.150242863619803,-6.171147443394991,,,,,,,,
Jacob Stallings,COL,C/,-4.744483093509968,-4.167811462227736,-4.478072481289342,-10.72109322672863,FA,-4.167811462227736,-6.027865065938919,,,57.10454545454546,95.19045454545454,56.47636363636365,57.10454545454546,95.19045454545454,56.47636363636365
Isaac Collins,MIL,OF/,-18.438919167956527,-16.86137328861694,-16.26350760944552,-4.173389875554545,FA,-4.173389875554545,-13.934297485393383,,,,,,,,
Scott Blewett,ATL,RP/,-8.15402647695598,,-9.793508452422978,-4.188392411359942,FA,-4.188392411359942,-7.378642446912967,,,,,,84.21616013071896,108.6906862745098,97.5720109710551
Derek Hill,MIA,OF/,-14.005300366453469,-12.993442578803428,-12.618829323482894,-4.208070372711528,FA,-4.208070372711528,-10.95641066036283,,,,,,,,
Sawyer Gipson-Long,DET,RP/,-4.241767298163757,-4.5461648649941075,-7.509432563675013,,FA,-4.241767298163757,-5.432454908944293,109.0,,,,,,,
Andrew Kittredge,BAL,RP/,-5.25583439127679,-4.288141202227641,-5.216594796713723,,FA,-4.288141202227641,-4.920190130072718,,,92.17333333333332,100.92190476190474,96.93309523809523,92.38414860681117,100.6915170278638,96.74232817337462
JoJo Romero,STL,RP/,-5.014199249023065,-4.29612713446101,-4.54177157976101,-9.440159284648743,FA,-4.29612713446101,-5.823064311973457,,,105.251224489796,95.04278911564626,102.13299319727896,110.59072463768118,96.3582608695652,109.16347826086958
Korey Lee,CHW,C/,-4.312524470303725,-4.90076472557813,-4.982713533929025,-8.18071567533236,FA,-4.312524470303725,-5.594179601285809,,,,,,,,
Brock Burke,LAA,RP/,-6.436096983297122,-4.332318871464325,-5.669584833742112,-5.707718406456511,FA,-4.332318871464325,-5.536429773740017,,,98.10817258883247,91.20446700507613,91.26807106598984,100.38499654934438,95.16739130434784,95.7637336093858
Santiago Espinal,CIN,2B/3B/,-10.447844213999726,-9.352870810949751,-9.511884861277728,-4.336194033826123,FA,-4.336194033826123,-8.412198480013332,,,,,,,,
Matt Festa,CLE,RP/,-6.871531073258281,-4.372560221549524,-4.986351132571327,-7.48649664656749,FA,-4.372560221549524,-5.929234768486655,,,98.317125748503,83.74634730538924,81.58790419161677,98.30287869822484,83.68737573964496,81.48778106508875
Cristian Mena,ARI,RP/,-6.1836630450013566,-4.3729979943144945,-9.788978671257103,,FA,-4.3729979943144945,-6.781879903524318,,,94.83041095890412,113.07671232876714,109.66082191780824,94.79607520564042,113.2297356051704,109.77573443008224
Jakob Junis,CLE,RP/,-4.424399287463428,,-5.835748136791722,-12.384706309672522,FA,-4.424399287463428,-7.548284577975891,,,94.08074074074077,105.46239651416124,99.21712418300656,97.55255087927286,99.03497332542976,95.98615688599092
Cam Booser,CHW,RP/,-4.457604494298928,-7.04595046672903,-4.749742829468238,-9.097816490009285,FA,-4.457604494298928,-6.337778570126371,,,111.09643916913944,93.55222551928784,101.65127596439166,106.44648648648648,96.3231081081081,102.31945945945944
John Brebbia,DET,RP/,-5.559413729745254,-4.470934540584321,-6.8118378787516125,-10.821345769643036,FA,-4.470934540584321,-6.915882979681056,,,90.8136585365854,98.32334494773518,85.87470383275259,88.80073626373627,98.79846886446886,87.45284615384617
Ryan Fernandez,STL,RP/,-7.285181614586707,-4.472054229017146,-7.214966294688541,,FA,-4.472054229017146,-6.324067379430798,,,99.62308641975312,85.22358024691357,85.94493827160494,,,
Edmundo Sosa,PHI,2B/3B/SS/,-14.055866867068945,-10.64942275997519,-10.994385533930949,-4.479621021330118,FA,-4.479621021330118,-10.0448240455763,,,,,,,,
Oswaldo Cabrera,NYY,3B/,-23.310791302378387,-19.11433044066361,-18.276069303373845,-4.514840020842392,FA,-4.514840020842392,-16.304007766814557,,,,,,,,
Taylor Rogers,CIN,RP/,-5.649998187499539,-4.552983210336534,-4.967460367652841,-6.753289031868576,FA,-4.552983210336534,-5.480932699339372,,,105.70308139534886,99.02610465116278,100.19860465116275,105.85837037037038,106.30285185185184,105.36674074074074
Nathan Wiles,ATL,RP/,-7.467157131350216,-4.557306678226747,-9.730357267382908,,FA,-4.557306678226747,-7.25160702565329,,,95.1675,114.78249999999998,108.395,,,
Adrian Houser,CHW,SP/,-10.375789848931964,-4.560807300798599,-7.667075112786243,,FA,-4.560807300798599,-7.534557420838936,,,92.2105119453925,107.64907849829352,99.8772696245734,92.24197183098592,107.61699743918054,99.9267989756722
Alex Verdugo,ATL,OF/,-14.745309944686849,-13.366364052836026,-13.502955106921457,-4.647013661321231,W <small>(Fri)</small>,-4.647013661321231,-11.565410691441391,,,,,,,,
Bryan Hudson,MIL,RP/,-5.277299489549609,,-4.6548652885989,,FA,-4.6548652885989,-4.966082389074255,,,91.8957142857143,79.04697478991598,71.25134453781511,103.07880000000002,64.5956,66.03559999999999
Trent Thornton,SEA,RP/,-5.990693098522519,,-4.65593461297232,-11.108898081557438,FA,-4.65593461297232,-7.2518419310174265,,,99.62952000000004,99.87255999999996,99.29464,96.26910087719295,118.93168859649124,119.29725877192982
Kevin Ginkel,ARI,RP/,-4.747052366783276,,-4.963964437012847,,FA,-4.747052366783276,-4.855508401898062,,,91.6974336283186,94.03362831858406,86.75654867256634,91.299987654321,96.53401234567905,88.9149012345679
Justin Sterner,ATH,RP/,-8.137956650375898,-5.317890831293,-4.755772136278555,-9.68704662886688,FA,-4.755772136278555,-6.974666561703583,,,107.63992031872512,80.27820717131473,85.1345418326693,104.83179444444448,77.24233333333333,83.20181111111111
Taylor Walls,TBR,SS/,-16.665895500957813,-14.80545651032059,-14.652659623684876,-4.786542592780749,FA,-4.786542592780749,-12.727638556936007,,,,,,,,
Kyle Gibson,TBR,SP/,-6.4762755821399685,,-4.805849874395156,,FA,-4.805849874395156,-5.641062728267562,,,,,,,,
Osvaldo Bido,ATH,SP/RP/,-4.8069372758325395,-5.969824460656729,-5.534480256353018,-11.77716563452285,TWN,-4.8069372758325395,-7.022101906841284,,,94.89777173913043,95.66608695652172,91.66519021739128,94.26502325581396,93.14465116279072,88.60167441860466
Craig Kimbrel,ATL,RP/,-5.671976705717153,,-4.815622574508307,,FA,-4.815622574508307,-5.24379964011273,,,,,,,,
Michael Massey,KCR,2B/,-9.215147925646924,-4.8270805594366495,-5.573973260521087,-9.073719860088437,FA,-4.8270805594366495,-7.1724804014232735,,,,,,,,
Chase Shugart,PIT,RP/,-10.631609825031408,-6.392716998562463,-8.910492934735968,-4.828890664824088,FA,-4.828890664824088,-7.690927605788481,,,103.94891891891892,89.05183783783785,92.8704324324324,104.25792570869989,81.2810816226784,82.60750146627566
Yohel Pozo,STL,C/1B/DH/,-12.473682524470188,-11.390287280339926,-10.773556043030675,-4.913516410747654,FA,-4.913516410747654,-9.887760564647111,,,,,,,,
Jonathan Cannon,CHW,SP/,-8.701072784477446,-6.401771889633872,-8.485868025629184,-4.9228747752758455,FA,-4.9228747752758455,-7.127896868754087,141.0,,97.89008238568027,101.18509357259694,100.10400951211152,95.13896846915348,104.92507708161048,100.01710064954648
Sean Reynolds,SDP,RP/,-9.056390753143676,-4.998956331190292,-9.224666346710132,-10.226776169448248,FA,-4.998956331190292,-8.376697400123087,,,100.96315629895396,101.97238667946836,101.56026883622214,101.07465932914047,102.0433438155136,101.8870754716981
Travis Adams,MIN,RP/,-9.297831664567685,-5.021316084138505,-11.71294565885047,,FA,-5.021316084138505,-8.677364469185553,,,,,,,,
Leo Rivas,SEA,2B/SS/,-22.208926192078188,-19.984748639833622,-19.807937157561376,-5.028220582654207,FA,-5.028220582654207,-16.757458143031847,,,43.58,60.419999999999995,3.74,43.58,60.419999999999995,3.74
Trevor Stephan,CLE,RP/,-6.937317346649738,,-5.069671557147267,,FA,-5.069671557147267,-6.0034944518985025,,,,,,,,
Carson Spiers,CIN,SP/RP/,-6.173003886844618,-5.842622100534378,-7.126961399973952,-5.102956905566879,FA,-5.102956905566879,-6.061386073229956,,,94.7385723577236,88.72169756097561,86.69487696476965,,,
Jorge Alcala,MIN,RP/,-6.597579127426906,,-5.129172696812352,-14.86540490118415,FA,-5.129172696812352,-8.864052241807803,,,106.79532808398952,90.19317585301836,94.5092913385827,108.66300345768882,89.69664543524415,95.2443406733394
Clayton Beeter,NYY,RP/,-6.709612390006554,,-5.182800739832699,,FA,-5.182800739832699,-5.946206564919627,,,,,,,,
Alexander Canario,PIT,OF/,-9.196491847917422,-8.83195133908418,-6.527227312075569,-5.209873564911714,FA,-5.209873564911714,-7.44138601599722,,,,,,,,
Jack Kochanowicz,LAA,SP/,-10.838836127134943,-5.225765050615428,-11.19983119248688,-10.201773543723435,FA,-5.225765050615428,-9.366551478490171,,,93.88920077972712,90.68173489278756,85.6954970760234,93.13603051106028,86.32931617086193,80.17101449275363
J.C. Escarra,NYY,C/1B/3B/DH/,-6.584185408419558,-7.24810286022262,-5.23966774381551,-6.437259611433373,FA,-5.23966774381551,-6.377303905972765,,,,,,,,
Scott Barlow,CIN,RP/,-8.134529228824826,-5.2538803369027525,-6.631570116823994,-7.991457575167031,FA,-5.2538803369027525,-7.002859314429651,,,101.7234728033473,84.24832635983262,86.81916317991633,99.68963636363635,82.9517832167832,84.00458741258741
Justyn-Henry Malloy,DET,OF/DH/,-21.641427674237292,-20.102161438689876,-19.50037889816144,-5.261849808447607,FA,-5.261849808447607,-16.626454454884055,,,,,,,,
Michael Kopech,LAD,RP/,-6.807291089971986,,-5.27418235006204,,FA,-5.27418235006204,-6.040736720017013,,,,,,,,
Jacob Webb,TEX,RP/,-9.63407310730372,-5.282012937883999,-8.739300796984967,-9.33961180989844,FA,-5.282012937883999,-8.248749663017781,,,91.34374683544306,97.9313924050633,90.58556962025318,93.45690789473686,90.45326315789472,85.3866644736842
Jake Cousins,NYY,RP/,-6.42701462486101,,-5.293311632238438,,FA,-5.293311632238438,-5.860163128549724,,,,,,,,
Enyel De Los Santos,ATL,RP/,-5.984233660663786,,-5.297762606128538,-5.545818028585689,FA,-5.297762606128538,-5.609271431792671,,,93.8508229426434,112.72119700748136,106.9350623441396,91.39955555555557,111.43144444444444,105.66822222222224
Josh Rojas,CHW,3B/,-6.6425084431999935,-5.334460931590871,-6.023914889015979,-12.915630567836711,FA,-5.334460931590871,-7.729128707910889,,,,,,,,
Parker Messick,CLE,SP/,-5.36985668668399,,,,FA,-5.36985668668399,-5.36985668668399,,,,,,,,
Nick Sandlin,TOR,RP/,-7.672120438913204,,-5.400088076746277,,FA,-5.400088076746277,-6.536104257829741,,,102.24402515723273,91.11257861635218,88.77798742138364,,,
John King,STL,RP/,-7.564840926839496,-5.410813075976069,-7.851432066764806,-9.10360240796044,FA,-5.410813075976069,-7.482672119385203,,,105.34692810457518,102.28986928104574,106.75130718954247,109.03879999999998,102.34986666666668,109.9864
Tyler Freeman,COL,OF/,-9.22665639409968,-8.727149208489887,-9.106138212545458,-5.413513037988405,FA,-5.413513037988405,-8.11836421328086,,,,,,,,
Anthony Banda,LAD,RP/,-7.700433078072093,,-8.013432353444058,-5.458897908632104,FA,-5.458897908632104,-7.057587780049418,,,98.96771863117868,91.67159695817492,93.37479087452472,100.02857142857144,89.28493023255815,92.72161461794018
Carson Whisenhunt,SFG,RP/,-6.420174708939703,-5.48159587223324,-8.253586027448971,,FA,-5.48159587223324,-6.718452202873972,,,,,,,,
Eric Haase,MIL,C/,-7.864005575435577,-7.767603713814381,-5.990178633430761,-5.485615396164973,FA,-5.485615396164973,-6.776850829711424,,,,,,,,
Josh Sborz,TEX,RP/,-6.954972638986663,,-5.49642966941252,,FA,-5.49642966941252,-6.225701154199592,,,,,,,,
Jackson Rutledge,WSN,RP/,-7.537120851880321,-5.5628479267812345,-10.580296658567056,-11.244197770795552,FA,-5.5628479267812345,-8.731115802006041,,,108.43378555798688,85.13483588621445,89.72227571115975,112.51446540880502,85.22048301886791,91.8291572327044
Mitch Spence,ATH,RP/,-5.595378330784158,-5.653526437012887,-7.966873574593501,-9.397818737771924,FA,-5.595378330784158,-7.153399270040617,,,101.61235747303544,97.11371340523884,99.21996918335898,103.44462021312022,93.24882084582084,96.31281651681653
Cole Sulser,TBR,RP/,-8.321716027084806,-5.606772765426427,-6.694178914900306,,FA,-5.606772765426427,-6.874222569137179,,,97.3516304347826,104.85673913043476,100.54815217391302,97.97911993846988,109.1160121250509,104.33503433922998
Brooks Baldwin,CHW,2B/OF/,-20.690843237954724,-16.799926397550788,-16.57264673416749,-5.650753996119253,FA,-5.650753996119253,-14.928542591448064,,,,,,,,
Brent Suter,CIN,RP/,-9.42000875293155,-5.671632701562243,-8.398161468024623,,FA,-5.671632701562243,-7.8299343075061385,,,102.98373861007508,95.98528433501724,102.85597386808932,105.03389076464748,87.41183744557331,94.95081903597892
LaMonte Wade Jr.,SFG,1B/,-5.877766575057157,-5.677560750696473,-6.266558643413158,-10.27533183161257,FA,-5.677560750696473,-7.02430445019484,,,,,,,,
Sam Haggerty,TEX,OF/,-9.445684824998905,-11.199887192004894,-7.960221140981895,-5.680097256841188,FA,-5.680097256841188,-8.57147260370672,,,,,,,,
Nick Burdi,BOS,RP/,-7.3433303576595055,-5.682517906371818,-7.957971626813304,,FA,-5.682517906371818,-6.994606630281543,,,102.5703092783505,89.49175257731957,91.39855670103093,102.6186345381526,89.48458318120967,91.48417427284896
Connor Brogdon,LAA,RP/,-8.774358562034363,-5.710491683852336,-6.782224304471793,,FA,-5.710491683852336,-7.089024850119498,,,105.49920529801322,100.36543046357616,106.1246357615894,105.45635123614662,99.7652685421995,105.52437055981814
Forrest Whitley,HOU,RP/,-7.010614720397879,,-5.730504596345283,,TWN,-5.730504596345283,-6.370559658371581,,,106.79847222222222,81.55541666666667,89.49166666666666,106.12142372881355,77.16717796610169,84.50216101694916
Cole Henry,WSN,RP/,-8.086994215838724,,-9.091419460181244,-5.748880445101474,FA,-5.748880445101474,-7.642431373707147,,,112.56109523809523,106.92614285714284,117.20585714285713,103.11644117647056,92.38350588235296,94.25083529411764
Cade Gibson,MIA,RP/,-9.798746998070698,-5.771155671122674,-14.559216730831826,-8.364340790112509,FA,-5.771155671122674,-9.623365047534426,,,96.46032921810702,103.99827160493828,101.84798353909466,94.04047619047618,104.59219047619048,100.0099047619048
Michael Tonkin,MIN,RP/,-7.9336604622212015,,-5.780366217436747,,FA,-5.780366217436747,-6.857013339828974,,,,,,,,
Joey Wentz,PIT,RP/,-7.167275710056629,-5.826663905587226,-8.93688456948124,-8.288610225518225,FA,-5.826663905587226,-7.554858602660829,,,93.01350877192982,99.3894298245614,88.55942982456142,93.36282377428309,95.4554162812211,86.8002289546716
Erik Swanson,TOR,RP/,-7.572577823907341,-5.836888861868552,-6.76197625766015,,FA,-5.836888861868552,-6.72381431447868,,,101.86153846153846,83.96307692307694,79.55230769230768,101.86153846153846,83.96307692307694,79.55230769230768
Ryan Bergert,SDP,RP/,-9.082565219219404,-5.861828629643767,-11.607159731440277,,FA,-5.861828629643767,-8.85051786010115,,,92.20588235294116,91.28392156862748,90.12039215686276,91.02571428571429,87.47428571428571,85.22114285714285
George Soriano,MIA,RP/,-9.692880888960348,-5.865919119577115,-7.933957158072783,-16.363297207147596,FA,-5.865919119577115,-9.96401359343946,,,98.47114942528736,95.95988505747124,97.37517241379308,107.31230769230768,108.2476923076923,112.89846153846156
Kaleb Ort,HOU,RP/,-8.70137842680642,-5.93140042744472,-7.1126408240708,-11.64701111705718,FA,-5.93140042744472,-8.34810769884478,,,104.50726530612242,84.60073469387756,90.80212244897965,103.85975961538462,84.97026442307694,89.77147836538461
Jerar Encarnacion,SFG,OF/,-5.999515710768184,-8.322020953223719,-5.935622355745994,-14.044395285405304,FA,-5.935622355745994,-8.5753885762858,,,,,,,,
Kody Funderburk,MIN,RP/,-6.517757091044555,,-5.971806401999392,,FA,-5.971806401999392,-6.244781746521973,,,107.71707070707072,94.10545454545456,102.98494949494946,108.84438095238096,92.5300952380952,103.43180952380952
Brent Headrick,NYY,RP/,-5.978885083145803,,-6.721575033157513,,FA,-5.978885083145803,-6.3502300581516575,,,108.36650793650796,96.61857142857144,96.98047619047618,103.58146341463414,102.25560975609756,93.06
Riley Adams,WSN,C/,-8.674708846626547,-8.205310136915895,-5.985207997129739,-7.677863002663287,FA,-5.985207997129739,-7.635772495833867,,,,,,,,
Craig Yoho,MIL,RP/,-7.309238572059444,,-6.017138241924981,,FA,-6.017138241924981,-6.663188406992212,,,93.67274074074076,98.084,89.18533333333332,87.01371428571429,43.45142857142857,42.516571428571424
Ryan Feltner,COL,SP/,-10.290116370723268,-13.419188201373592,-8.441958308458226,-6.02046870036178,FA,-6.02046870036178,-9.542932895229217,,,88.33137931034481,95.74042145593867,85.32237547892723,,,
Hogan Harris,ATH,RP/,-7.498500846276295,-6.040587140318667,-10.967837151826409,-9.234995912974163,FA,-6.040587140318667,-8.435480262848884,,,92.38298102981032,106.07837398373982,96.72498644986447,93.0155868917577,102.74954121151936,92.74396425024824
Tristan Beck,SFG,RP/,-6.0581994991677925,,-6.0759806180724105,,FA,-6.0581994991677925,-6.067090058620101,,,87.27180722891565,94.0930120481928,82.99542168674698,87.27180722891566,94.09301204819276,82.99542168674698
Jesus Tinoco,MIA,RP/,-7.01169209238115,-6.87732485140532,-6.076094899195723,-6.948601878690495,W <small>(Fri)</small>,-6.076094899195723,-6.728428430418171,,,99.85641196013287,105.74451827242528,105.52518272425256,102.74780893952672,109.1250657318142,107.64
Casey Legumina,SEA,RP/,-8.595948248686984,,-7.175634394559323,-6.078825042647362,FA,-6.078825042647362,-7.283469228631223,,,111.10422664971033,97.52625651170456,104.48755404832556,112.10006441223834,91.29246376811597,99.2407085346216
Kyle Wright,KCR,RP/,-7.483693430949932,-6.083999672766555,-10.907252721373617,,FA,-6.083999672766555,-8.158315275030034,,,,,,,,
Grant Holman,ATH,RP/,-8.763988313511138,,-7.7553784316183005,-6.098992158370389,FA,-6.098992158370389,-7.5394529678332765,,,92.16873417721516,99.1315189873418,96.5292405063291,92.92118618618618,93.4840990990991,92.31542042042042
Tyler Ferguson,ATH,RP/,-7.173031244627113,-6.6391666591588985,-6.14051059243889,-8.104952085694661,FA,-6.14051059243889,-7.014415145479891,,,107.91245823389023,81.6674940334129,86.82453460620526,107.78738730752814,78.96121507600382,82.97353425916806
Allan Winans,NYY,RP/,-6.178212944602634,,-7.406911909227599,,FA,-6.178212944602634,-6.792562426915117,,,,,,,,
Abraham Toro,BOS,1B/3B/,-13.697165011721028,-9.731727029358378,-9.670037301670108,-6.197096253883933,FA,-6.197096253883933,-9.824006399158362,,,25.65466666666667,61.13066666666667,-7.764000000000005,25.65466666666667,61.13066666666667,-7.764000000000005
Connor Prielipp,MIN,RP/,-6.203269720945385,,-8.511754230398042,,FA,-6.203269720945385,-7.357511975671713,,,,,,,,
Chase Silseth,LAA,RP/,-8.70790193941491,-6.209112886940209,-8.656329670973696,,FA,-6.209112886940209,-7.8577814991096036,,,,,,,,
Aaron Ashby,MIL,RP/,-6.211377644215237,,-8.07891737106064,,FA,-6.211377644215237,-7.1451475076379385,,,110.1396,78.43,80.32119999999999,110.14813725490195,78.16485838779957,80.04610021786492
Justin Topa,MIN,RP/,-7.853658866777005,-7.082214959559993,-6.691866589757044,-6.271410446616107,FA,-6.271410446616107,-6.974787715677538,,,100.9114885093823,102.95435435953462,101.0296620857532,97.10795384615383,90.16023076923076,88.76889230769231
Brandon Lockridge,SDP,OF/,-12.339498284446725,-11.325206556695948,-10.732707778269084,-6.275896865093076,FA,-6.275896865093076,-10.168327371126207,,,,,,,,
