player_name,is_drafted,team,position,steamerr,rthebatx,roopsydc,season,Status,best_projection,avg_projection,Position(s),NFBC_ADP,bp_expert_count,eno,closermonkey rank,Stuff+,Location+,Pitching+,lastmonth_stuff+,lastmonth_location+,lastmonth_pitching+,Events,EV,maxEV,Barrel%,HardHit%,wOBA,xwOBA
Angel Zerpa,,KCR,RP/,-4.956968513914965,-3.7346637256846353,-6.587243009314667,-6.3596231846175035,FA,-3.7346637256846353,-5.409624608382942,,,,,,114.50769509981852,100.23324863883848,110.94439201451908,120.4280522875817,100.5773681917211,115.32295424836605,0.0,,,,,0.0,
John Schreiber,,KCR,RP/,-5.745828273496012,-3.7386016940939193,-5.64456343603935,-7.699142076611043,FA,-3.7386016940939193,-5.707033870060082,,,,,,103.99834745762708,112.1727966101695,111.6847033898305,104.96370370370369,114.3297119341564,115.12477366255143,0.0,,,,,0.0,
Max Lazar,,PHI,RP/,-8.213012584217315,-3.760884044963487,-9.450759906453596,,FA,-3.760884044963487,-7.141552178544799,,,,,,84.42666666666666,106.65135416666664,93.79010416666664,84.42666666666666,106.65135416666668,93.79010416666664,0.0,,,,,0.0,
Jack Dreyer,,LAD,RP/,-6.1330827880046055,,-5.843672434328995,-3.7764129577201944,W <small>(Fri)</small>,-3.7764129577201944,-5.251056060017931,,,,,,98.05848177586822,97.76777300393844,96.35123981382029,100.8874524714829,97.3163498098859,98.64623574144488,0.0,,,,,0.0,
Robert Stephenson,,LAA,RP/,-5.1532337853394425,,-3.832269025726747,,FA,-3.832269025726747,-4.492751405533095,,,,,,123.436,120.70933333333332,125.05866666666668,123.436,120.70933333333332,125.05866666666668,0.0,,,,,0.0,
Ryan Zeferjahn,,LAA,RP/,-7.388812581708022,-4.8291938311525,-3.895201361939325,-5.4464098264775425,FA,-3.895201361939325,-5.389904400319347,,,,,,119.92230326295586,87.9477159309021,106.12510556621883,119.77884679596475,80.90657022591645,98.93937251349814,0.0,,,,,0.0,
Kyle Backhus,,ARI,RP/,-7.598040623845376,-3.903121646719275,-8.42049896154673,,FA,-3.903121646719275,-6.640553744037128,,,,,,108.20654545454546,83.96072727272727,81.04618181818181,108.20654545454546,83.96072727272727,81.04618181818181,0.0,,,,,0.0,
Jacob Webb,,TEX,RP/,-9.27823491710459,-6.619691178357354,-9.217730287528974,-3.9389617177419463,FA,-3.9389617177419463,-7.263654525183217,,,,,,93.07576559546312,100.08551984877126,93.37848771266538,96.01177529182878,94.91808852140078,90.66317120622568,0.0,,,,,0.0,
Ryan Thompson,,ARI,RP/,-5.862491451124132,-3.981733380101537,-4.214172420330142,-12.114365794446645,FA,-3.981733380101537,-6.543190761500615,,,,,,115.98544622425632,101.17743707093824,110.8709839816934,115.78644322344324,104.14747344322345,113.51513186813187,0.0,,,,,0.0,
Osvaldo Bido,,ATH,SP/RP/,-3.991504614008885,-7.358371645671952,-4.805347074031769,-12.144861903958768,TWN,-3.991504614008885,-7.075021309417844,P,388.0,,,,96.2644560193848,93.60551310921142,90.52005108150584,101.60018567639258,88.6947435897436,88.19294871794871,0.0,,,,,0.0,
Tommy Henry,,ARI,SP/,-4.741374501740145,-3.992331093108156,-7.039092174211756,,FA,-3.992331093108156,-5.257599256353353,,,,,,78.68207547169813,102.82509433962264,85.00094339622642,78.99971830985916,105.4861971830986,85.00647887323943,0.0,,,,,0.0,
Max Kranick,,NYM,RP/,-6.791321813004769,,-6.504989063347988,-4.014451776640724,FA,-4.014451776640724,-5.770254217664494,,,,,,102.13780303030305,107.26632575757576,109.19227272727274,104.33483870967744,97.31172043010751,103.45559139784947,0.0,,,,,0.0,
Carmen Mlodzinski,,PIT,SP/RP/,-4.731003632705141,-4.944235965473619,-4.04237661154516,-10.68929057834728,FA,-4.04237661154516,-6.101726697017799,P,574.0,,,,99.87743250582594,104.49894285769317,104.07697020588178,98.22818965517244,104.37103448275862,102.25129310344828,0.0,,,,,0.0,
Joey Estes,,ATH,SP/,-6.355947268726841,-4.096849288894647,-5.96286687388308,,FA,-4.096849288894647,-5.471887810501523,,,,,,84.15178082191781,87.926301369863,80.48958904109588,,,,0.0,,,,,0.0,
Andre Granillo,,STL,RP/,-8.706168404553136,-4.100184675086829,-7.835941380930315,,FA,-4.100184675086829,-6.880764820190094,,,,,,104.18113207547172,110.47735849056602,113.6064150943396,104.18113207547172,110.47735849056602,113.60641509433962,0.0,,,,,0.0,
Chris Flexen,,CHC,SP/RP/,-4.112689894092611,-4.44233665206808,-6.644886437986554,,FA,-4.112689894092611,-5.066637661382415,,,,,,82.02666666666667,103.26329317269077,84.27365461847391,83.15514792899408,98.64951376382815,81.16078209416001,0.0,,,,,0.0,
DL Hall,,MIL,RP/,-4.1765599040689345,-4.887715640721054,-8.027425442727003,,W <small>(Fri)</small>,-4.1765599040689345,-5.697233662505664,,,,,,87.18309923578957,85.9552875550845,80.43899927483683,87.13078086186412,85.77637325845124,80.25651798250351,0.0,,,,,0.0,
Allan Winans,,NYY,RP/,-6.413663633333705,-4.197910253253494,,,FA,-4.197910253253494,-5.305786943293599,,,,,,,,,,,,,,,,,,
Rob Zastryzny,,MIL,RP/,-4.507888768550059,-5.593731439699186,-4.381266053542826,,FA,-4.381266053542826,-4.82762875393069,,,,,,106.64844096133751,108.4474670846395,110.33993103448276,106.6816977265044,108.42975701487492,110.40246365787696,0.0,,,,,0.0,
Alex Verdugo,,ATL,OF/,-18.585074607650103,-17.47460947855975,-16.788528286297502,-4.455777613293019,FA,-4.455777613293019,-14.325997496450096,OF,602.0,,,,,,,,,,142.0,90.36072980853874,107.716,0.02816901,0.45070423,0.2858988175076016,0.316
Aaron Ashby,,MIL,RP/,-5.491935029000796,-4.530679921426568,-7.657528499060122,,FA,-4.530679921426568,-5.893381149829163,,,,,,112.411,96.63666666666668,105.78216666666668,112.44783242258652,96.64924635701274,105.7845673952641,0.0,,,,,0.0,
Jakob Junis,,CLE,RP/,-4.554018006538711,-7.519168084470071,-7.590868027218859,-11.864212569385744,FA,-4.554018006538711,-7.882066671903345,,,,,,93.78642990654204,105.74399999999996,99.29678504672896,94.30310924369746,98.48828151260504,94.45796218487394,0.0,,,,,0.0,
Brenan Hanifee,,DET,RP/,-5.538536822866868,-4.626131860040066,-5.332444173881602,-6.634138824606705,FA,-4.626131860040066,-5.53281292034881,,,,,,104.75557788944722,103.38308207705197,107.27447236180905,102.92238450074515,101.10271833084948,103.77840238450077,0.0,,,,,0.0,
Edwin Uceta,,TBR,RP/,-5.955493063508693,-4.800754104355098,-5.843672434328995,-4.671891445719953,FA,-4.671891445719953,-5.317952761978185,,,,,,97.57919678714862,104.09827309236952,100.15465863453818,99.16154471544716,100.74453542392568,98.86839140534262,0.0,,,,,0.0,
Trent Thornton,,SEA,RP/,-5.55385723668617,-6.11935746493521,-4.695596990655121,-14.355367326275369,FA,-4.695596990655121,-7.681044754637968,,,,,,100.13120448179272,96.6109243697479,95.23294117647058,101.3381308411215,89.43009345794393,85.96355140186917,0.0,,,,,0.0,
Caleb Ferguson,,PIT,RP/,-5.364913559223488,-4.699650106876259,-5.041636873447847,-6.383632444979618,FA,-4.699650106876259,-5.372458246131803,,,,,,107.72711864406784,94.78694915254236,101.37605932203388,107.02273999999996,96.2745,103.70417333333332,0.0,,,,,0.0,
Paul Sewald,,CLE,RP/,-5.269840204135952,,-4.773995971223054,,FA,-4.773995971223054,-5.021918087679503,,,,,,114.6338624338624,102.37640211640208,113.2337566137566,,,,0.0,,,,,0.0,
Alexander Canario,,PIT,OF/,-8.180211624435684,-9.155077526732024,-4.780188316950772,-6.357029222956585,FA,-4.780188316950772,-7.118126672768765,,,,,,,,,,,,88.0,88.19102894176136,112.083,0.14772727,0.5,0.2632734746568733,0.313
Jorge Mateo,,BAL,2B/,-22.89451605280545,-20.588635462889055,-18.039918388524818,-4.805606560837679,FA,-4.805606560837679,-16.58216911626425,,,,,,39.51714285714286,71.70057142857144,35.278285714285715,,,,38.0,87.98593621504934,107.735,0.05263158,0.36842105,0.2286876962735102,0.231
Marcus Stroman,,NYY,SP/,-5.715064349885994,-6.999391400054674,-4.825807482689504,,FA,-4.825807482689504,-5.846754410876724,P,448.0,,,,89.01930348258703,100.496815920398,92.0055721393035,,,,0.0,,,,,0.0,
Taylor Rogers,,CIN,RP/,-5.569976695816819,-5.745827194719376,-4.847672352917763,-6.143939670659371,FA,-4.847672352917763,-5.576853978528332,P,414.0,,,,105.12046511627904,102.3463565891473,102.2173643410853,102.70511111111112,114.01833333333336,108.48577777777778,0.0,,,,,0.0,
Ian Hamilton,,NYY,RP/,-4.848179594640504,,-5.5680663527505905,-9.0080485927556,FA,-4.848179594640504,-6.474764846715565,,,,,,98.39105651105652,87.0533660933661,83.43710073710072,99.2822000434877,96.3347066753642,93.06851489454228,0.0,,,,,0.0,
Carlos Vargas,,SEA,RP/,-5.943786562154586,-4.8608131096302065,-5.994107864426284,-7.7075514408492065,FA,-4.8608131096302065,-6.126564744265071,,,,,,114.61073724007562,104.60181474480152,119.42782608695649,118.52060705414804,101.42432740756512,117.62035575899507,0.0,,,,,0.0,
Chase Shugart,,PIT,RP/,-10.373563389018928,-7.234301158753285,-8.647771717793434,-4.88906122403477,FA,-4.88906122403477,-7.7861743724001045,,,,,,104.16505694760818,90.16145785876992,94.04810933940776,104.07148633879778,89.51296721311475,91.27171038251365,0.0,,,,,0.0,
Ryan Borucki,,PIT,RP/,-6.818906592154835,-4.922905468796892,-6.602791289695708,-10.18231934181171,FA,-4.922905468796892,-7.131730673114786,,,,,,108.58554216867468,86.51084337349401,95.15971084337347,108.99990486257929,78.9485905567301,85.70593023255813,0.0,,,,,0.0,
Casey Legumina,,SEA,RP/,-7.193223442696121,,-4.945127517739793,-5.856904881243643,FA,-4.945127517739793,-5.998418613893186,,,,,,109.84330911710232,100.3169693352542,105.54837950195514,110.2805072463768,101.58942028985506,106.98753623188404,0.0,,,,,0.0,
JoJo Romero,,STL,RP/,-4.998164898332107,-5.41562182556459,-5.235941636838584,-8.16300719901198,FA,-4.998164898332107,-5.953183889936815,,,,,,105.33323615160354,97.19650145772596,104.08752186588916,106.86197368421053,101.49355263157896,109.15526315789477,0.0,,,,,0.0,
Lake Bachar,,MIA,RP/,-8.23297918609778,-7.542545203727366,-7.696593597454662,-5.010555170563264,FA,-5.010555170563264,-7.1206682894607685,,,,,,97.45288640595903,93.14279329608937,92.46722532588454,96.31643564356436,92.00029702970298,89.30960396039605,0.0,,,,,0.0,
Yohel Pozo,,STL,C/1B/DH/,-13.945887629997763,-13.58870364211585,-12.172079747883362,-5.0228693827446715,FA,-5.0228693827446715,-11.182385100685412,,,,,,,,,,,,61.0,87.90230372694673,105.179,0.0,0.3442623,0.3106045145254869,0.3
Braxton Fulford,,COL,C/,-6.425558689953438,-5.07685613207974,-5.8354640614810895,-7.219981253939814,FA,-5.07685613207974,-6.13946503436352,,,,,,,,,,,,13.0,87.1098163311298,108.644,0.07692308,0.46153846,0.3060250671013542,0.214
Andrew Kittredge,,BAL,RP/,-5.136146685609589,-5.414374928666445,-5.259458454852086,,FA,-5.136146685609589,-5.26999335637604,,,,,,98.04260355029584,98.68710059171596,99.02769230769232,98.1133684210526,98.58387616099073,98.91933746130032,0.0,,,,,0.0,
Kyle Gibson,,TBR,SP/,-5.769122420581481,-5.1842062491264915,-5.319186728708454,,FA,-5.1842062491264915,-5.424171799472141,,,,,,,,,,,,,,,,,,
Derek Hill,,MIA,OF/,-15.402175300763773,-15.216206360438722,-12.855857861145498,-5.2295285893444525,FA,-5.2295285893444525,-12.175942027923112,OF,564.0,,,,,,,,,,46.0,90.07191685267857,112.277,0.08695652,0.45652174,0.2983815096318721,0.291
Santiago Espinal,,CIN,2B/3B/,-11.18526341680155,-12.023714509828505,-10.115032563749995,-5.299459151754628,FA,-5.299459151754628,-9.655867410533668,,,,,,,,,,,,189.0,86.63509999150816,107.441,0.01058201,0.25396825,0.2714119238323635,0.264
Ryan Feltner,,COL,SP/,-9.099489110216934,-13.570912455104027,-7.874976761586558,-5.302188718324781,FA,-5.302188718324781,-8.961891761308074,,,,,,88.31685823754785,95.535938697318,85.22130268199233,,,,0.0,,,,,0.0,
Matt Festa,,CLE,RP/,-6.7118889079532185,-5.303104763339013,-6.692670172155345,-6.659822705330631,FA,-5.303104763339013,-6.3418716371945525,,,,,,97.89951417004048,85.54582995951418,82.81036437246965,98.19566304347826,83.7860652173913,81.70510869565216,0.0,,,,,0.0,
Bryan Hudson,,MIL,RP/,-5.310236148993065,,-5.801095971675214,,FA,-5.310236148993065,-5.55566606033414,,,,,,91.8766386554622,78.8453781512605,71.15369747899162,103.0588,64.38159999999999,65.93560000000001,0.0,,,,,0.0,
Randal Grichuk,,ARI,OF/DH/,-10.247949600773682,-7.111891979549187,-8.16154938446538,-5.37535547583189,FA,-5.37535547583189,-7.724186610155034,,,,,,,,,,,,74.0,91.22524282094597,115.476,0.10810811,0.5,0.3155311584472656,0.326
Chad Green,,TOR,RP/,-6.877304421038545,-5.38932073223882,-6.941931915461165,-8.929928633281081,FA,-5.38932073223882,-7.034621425504902,P,486.0,,,,98.33707627118642,103.97631355932208,103.45411016949154,97.72281699346404,106.53280392156864,106.47862745098035,0.0,,,,,0.0,
Liam Hendriks,,BOS,RP/,-5.430445031114532,,-8.254537545739515,,W <small>(Fri)</small>,-5.430445031114532,-6.8424912884270235,P,342.0,,,,93.3775,88.60612068965516,85.80431034482758,92.46630303030302,74.27761616161617,70.71482828282828,0.0,,,,,0.0,
Enyel De Los Santos,,ATL,RP/,-5.463118722712515,-6.267643919610524,-6.3688090429920745,-6.268986228385109,FA,-5.463118722712515,-6.0921394784250555,,,,,,93.01826804123708,111.79501030927835,105.90684536082472,92.1249376114082,105.23929590017823,99.63621212121213,0.0,,,,,0.0,
Nick Fortes,,MIA,C/,-5.728884714672656,-7.457146471363364,-6.693456621387816,-5.507393648055377,FA,-5.507393648055377,-6.346720363869803,,,,,,,,,,,,77.0,87.46102864583334,106.871,0.05194805,0.42857143,0.2922511897589031,0.287
Isaac Mattson,,PIT,RP/,-9.290293293137452,-5.573635700035826,-8.98124131675452,,FA,-5.573635700035826,-7.948390103309266,,,,,,91.3265,99.235,94.36033333333334,91.3265,99.235,94.36033333333334,0.0,,,,,0.0,
Zach Brzykcy,,WSN,RP/,-7.981859755799137,-5.5947417494906935,-8.790395905213611,-10.665426489468135,FA,-5.5947417494906935,-8.258105974992894,,,,,,91.77157894736844,93.41929824561404,86.37192982456139,90.93322084739404,95.25804649418822,87.91112485939259,0.0,,,,,0.0,
Carson Spiers,,CIN,SP/RP/,-5.655825756735285,-6.287637153618782,-6.280925946624053,,FA,-5.655825756735285,-6.074796285659374,,,,,,94.72044227642276,88.52169756097561,86.59250731707317,,,,0.0,,,,,0.0,
Janson Junk,,MIA,RP/,-8.519880403492433,-8.113882886451826,-8.844265861467601,-5.660012341747663,W <small>(Fri)</small>,-5.660012341747663,-7.784510373289881,,,,,,93.07230769230767,117.09558528428094,110.01070234113712,93.10659675608892,117.07768089738664,110.02048545664113,0.0,,,,,0.0,
Travis Adams,,MIN,RP/,-8.205016533328969,-5.672042296799856,-12.282496398830288,,FA,-5.672042296799856,-8.719851742986371,,,,,,,,,,,,,,,,,,
Colin Selby,,BAL,RP/,-5.6966901984719795,,-8.061002462222481,,FA,-5.6966901984719795,-6.87884633034723,,,,,,100.13974683544303,95.55316455696205,97.20278481012656,102.10333333333334,108.65833333333336,111.01,0.0,,,,,0.0,
Cole Winn,,TEX,RP/,-9.8940206367682,-5.734807005470196,-11.05346669849443,,FA,-5.734807005470196,-8.894098113577607,,,,,,107.21890710382512,84.25377049180325,91.37377049180328,107.18550140461042,84.1744501776419,91.2716407915393,0.0,,,,,0.0,
Sean Reynolds,,SDP,RP/,-8.820100275505759,-5.772382670562517,-8.867845616281382,-8.768544142521108,FA,-5.772382670562517,-8.057218176217692,,,,,,99.90414440433216,101.41310027479928,101.4441323347163,100.78041218637992,101.6316989247312,103.06645161290324,0.0,,,,,0.0,
Connor Prielipp,,MIN,RP/,-5.7883278475745055,,-8.542609980452765,,FA,-5.7883278475745055,-7.165468914013635,,,,,,,,,,,,,,,,,,
Masataka Yoshida,,BOS,DH/,-6.0317666382465545,-8.996769382957543,-5.848344996559396,,FA,-5.848344996559396,-6.9589603392544985,UT,525.0,,,,,,,,,,,,,,,,
Brock Burke,,LAA,RP/,-6.770278664799325,-5.848980095804699,-6.524048707988274,-8.293204064892688,FA,-5.848980095804699,-6.859127883371246,,,,,,97.72307070707072,90.196202020202,90.17591919191922,100.61951541850222,94.42711139081185,95.74496538703586,0.0,,,,,0.0,
Leo Rivas,,SEA,2B/SS/,-23.762958455803087,-24.664664840764452,-23.047963682517164,-5.8849967036724395,FA,-5.8849967036724395,-19.340145920689288,,,,,,43.56,60.22,3.64,43.56,60.22,3.64,45.0,84.91265869140625,103.192,0.0,0.17777778,0.335992355869241,0.293
Michael Kelly,,ATH,RP/,-8.297860847223568,-10.241736985388318,-5.936670425777808,,FA,-5.936670425777808,-8.158756086129898,,,,,,116.28902439024392,99.2190243902439,108.85414634146342,116.28902439024392,99.21902439024392,108.85414634146342,0.0,,,,,0.0,
Spencer Bivens,,SFG,RP/,-8.677871511905549,,-9.290375763697838,-5.946556334215474,FA,-5.946556334215474,-7.971601203272954,,,,,,98.77267605633804,98.00852112676051,95.30088028169013,98.30878432144068,105.09308687532254,102.05262902991268,0.0,,,,,0.0,
Sean Hjelle,,SFG,RP/,-5.984510389305269,,-7.593987136208035,,FA,-5.984510389305269,-6.789248762756652,,,,,,96.96202898550725,79.18753623188407,76.61405797101447,96.96202898550725,79.18753623188407,76.61405797101449,0.0,,,,,0.0,
Justin Sterner,,ATH,RP/,-8.439715935755512,-6.863889588181743,-6.000204969964858,-10.133482377009775,FA,-6.000204969964858,-7.859323217727972,,,,,,107.63008621883124,80.87686512636708,85.62156985955792,104.83704545454545,75.98102272727273,81.65656060606061,0.0,,,,,0.0,
Scott Barlow,,CIN,RP/,-7.593094578893703,-6.227765891380949,-6.744122606476222,-6.011057378391534,FA,-6.011057378391534,-6.644010113785602,P,409.0,,,,103.03452631578948,87.85922807017545,90.10038596491232,102.2406808510638,101.24616312056736,102.18103546099287,0.0,,,,,0.0,
Eric Haase,,MIL,C/,-9.19543621922415,-9.689710075821326,-7.857674181127122,-6.018098607424004,FA,-6.018098607424004,-8.19022977089915,,,,,,,,,,,,27.0,85.56496018629808,108.775,0.14814815,0.25925926,0.3057116914768608,0.29
Miles Mastrobuoni,,SEA,2B/3B/OF/,-22.34620413078919,-21.12379797435044,-19.008025046932556,-6.019780016560204,FA,-6.019780016560204,-17.124451792158098,,,,,,,,,,,,98.0,88.65727850731383,107.195,0.02040816,0.39795918,0.274919746031288,0.34
Anthony DeSclafani,,ARI,RP/,-6.024217777864292,-8.169243261228162,-11.19484320901932,,FA,-6.024217777864292,-8.462768082703924,,,,,,95.5884210526316,118.17578947368422,113.46999999999998,95.5884210526316,118.17578947368422,113.46999999999998,0.0,,,,,0.0,
Oswaldo Cabrera,,NYY,3B/,-24.144913989398496,-24.007234478501,-22.01736927703792,-6.069456018007698,FA,-6.069456018007698,-19.059743440736277,,,,,,,,,,,,84.0,89.14652054398148,107.533,0.0,0.33333333,0.2882048753667469,0.285
Taylor Clarke,,KCR,RP/,-8.254710859242197,,-9.800304334840533,-6.079653003941649,FA,-6.079653003941649,-8.044889399341459,,,,,,93.28837209302326,101.8051937984496,97.91131782945736,93.5337518037518,104.61939393939392,100.6364502164502,0.0,,,,,0.0,
Justin Topa,,MIN,RP/,-7.624150937468149,-8.557912469779467,-6.150640400062149,-8.064760258358824,FA,-6.150640400062149,-7.599366016417147,,,,,,100.4170944309928,104.02140435835354,101.81249394673128,98.3254922279793,94.79699481865283,93.67751295336788,0.0,,,,,0.0,
Edmundo Sosa,,PHI,2B/3B/SS/,-14.8199799001468,-13.77069706008621,-12.907060435686711,-6.236588617265896,FA,-6.236588617265896,-11.933581503296404,,,,,,,,,,,,79.0,86.52960987580128,109.9,0.03797468,0.34177215,0.290259720009064,0.313
Forrest Whitley,,TBR,RP/,-6.988686610335929,-6.31607454980131,-6.81710832550574,,TWN,-6.31607454980131,-6.707289828547659,,,,,,,,,,,,,,,,,,
Justyn-Henry Malloy,,DET,OF/DH/,-24.337887356687386,-23.91123210341149,-22.21400923104575,-6.3382118807752,FA,-6.3382118807752,-19.200335142979956,,,,,,,,,,,,64.0,86.36917114257812,111.671,0.046875,0.296875,0.2988269448280334,0.298
Brent Headrick,,NYY,RP/,-6.368983411855385,,-7.720902390012979,,FA,-6.368983411855385,-7.044942900934182,,,,,,106.90220183486238,97.15403669724768,96.74431192660548,104.50406015037596,99.3618045112782,95.44872180451128,0.0,,,,,0.0,
Brennan Bernardino,,BOS,RP/,-6.388069316126666,-7.074010875259617,-7.6188036435262365,-6.449157333113267,FA,-6.388069316126666,-6.8825102920064465,,,,,,102.2051282051282,89.49209401709399,89.65136752136756,103.29668144863268,83.80616407982262,86.06984478935698,0.0,,,,,0.0,
Trent Harris,,SFG,RP/,-7.836311295730393,,-6.417587281342902,,FA,-6.417587281342902,-7.126949288536648,,,,,,,,,,,,,,,,,,
Matt Gage,,DET,RP/,-6.440395885414179,,-9.706622499391562,,FA,-6.440395885414179,-8.07350919240287,,,,,,93.91416666666665,100.46750000000002,98.545,93.91416666666667,100.46750000000002,98.545,0.0,,,,,0.0,
Kody Funderburk,,MIN,RP/,-6.4437559671443525,,-7.768895472484024,,FA,-6.4437559671443525,-7.106325719814189,,,,,,105.80731092436972,93.77655462184872,101.35915966386554,105.40965517241378,92.5376551724138,100.6944827586207,0.0,,,,,0.0,
Andrew Chafin,,WSN,RP/,-6.448224348723056,,-9.742183052191898,,FA,-6.448224348723056,-8.095203700457477,,,,,,101.50582995951416,90.94186234817816,91.03093117408908,102.45239008987129,92.09934175370414,91.60483321188568,0.0,,,,,0.0,
Zach Pop,,SEA,RP/,-7.492762478385167,,-6.48147224533449,,FA,-6.48147224533449,-6.987117361859829,,,,,,118.27428571428572,117.27142857142856,130.86857142857144,118.27428571428572,117.27142857142856,130.86857142857144,0.0,,,,,0.0,
Ryan Bergert,,SDP,RP/,-8.544375001070723,-6.489315118607702,-11.139778098559576,,FA,-6.489315118607702,-8.724489406079334,,,,,,89.117941599619,99.62446544852996,95.16460237611852,88.0920351000351,101.6868094068094,96.0635071955072,0.0,,,,,0.0,
Grant Anderson,,MIL,RP/,-6.721001884027517,,-6.548174552641283,-7.99562252615612,FA,-6.548174552641283,-7.088266320941639,,,,,,101.16485632183912,102.131408045977,101.42114942528733,101.4799152542373,106.63491525423728,107.65872881355934,0.0,,,,,0.0,
Drey Jameson,,ARI,RP/,-6.559664869245432,-8.271889614445834,-10.0809834350967,,FA,-6.559664869245432,-8.304179306262656,,,,,,103.14490566037736,68.29245283018868,79.77660377358491,,,,0.0,,,,,0.0,
Brooks Raley,,NYM,RP/,-6.5623855729404585,,-7.23929487178269,,FA,-6.5623855729404585,-6.900840222361574,,,,,,,,,,,,,,,,,,
Jack Kochanowicz,,LAA,SP/,-8.29750952999726,-6.57471867759866,-8.683000685074155,-10.00536397749429,FA,-6.57471867759866,-8.390148217541093,P,520.0,,,,94.34189710610931,92.34003215434082,88.07871382636657,95.2636515912898,88.06274706867671,84.06730318257956,0.0,,,,,0.0,
Brandon Lockridge,,SDP,OF/,-14.904739214214654,-14.805113313745691,-12.63203678861628,-6.620586367151572,FA,-6.620586367151572,-12.24061892093205,,,,,,,,,,,,65.0,86.45349514868951,107.765,0.0,0.26153846,0.2379180341958999,0.243
Tristan Beck,,SFG,RP/,-6.633873749610982,,-9.430063790034149,,FA,-6.633873749610982,-8.031968769822566,,,,,,88.34140540540541,88.76335135135133,80.13545945945947,88.34140540540541,88.76335135135136,80.13545945945944,0.0,,,,,0.0,
Curtis Mead,,TBR,2B/,-15.377519063323614,-14.353080299653362,-11.458473062337983,-6.638637226484509,FA,-6.638637226484509,-11.956927412949867,,,,,,,,,,,,69.0,89.94368003731343,110.986,0.07246377,0.37681159,0.3009931904929024,0.319
JT Brubaker,,NYY,RP/,-6.653822797895202,,-9.993925254231115,,FA,-6.653822797895202,-8.323874026063159,,,,,,,,,,,,,,,,,,
Joe Ross,,PHI,RP/,-6.672060631730625,-9.571030275365745,-10.784876526769477,,FA,-6.672060631730625,-9.009322477955282,,,,,,92.83364579063333,104.8122113266038,96.7816101532076,92.63667917448406,100.06322076297688,94.76224515322076,0.0,,,,,0.0,
Cade Gibson,,MIA,RP/,-9.21678442366384,-6.706335339434828,-14.914171265138322,-7.511198075461362,FA,-6.706335339434828,-9.587122275924589,,,,,,97.1051234169268,100.40400782118898,98.5558999748861,95.99417624521072,100.2249042145594,96.8529501915709,0.0,,,,,0.0,
Wandy Peralta,,SDP,RP/,-7.092852370903673,,-6.7145018642591126,-7.607432930229056,FA,-6.7145018642591126,-7.138262388463947,,,,,,99.14764478764484,102.49548262548264,101.10420849420848,100.16032105825208,100.92108098797752,99.43535740121948,0.0,,,,,0.0,
Josh Sborz,,TEX,RP/,-6.746018823419261,,-7.647916670983459,,FA,-6.746018823419261,-7.19696774720136,,,,,,,,,,,,,,,,,,
Kyle Wright,,KCR,RP/,-6.758064831859654,-7.157190792313534,-13.071971852823673,,FA,-6.758064831859654,-8.995742492332287,,,,,,,,,,,,,,,,,,
John King,,STL,RP/,-7.4989247793233105,-6.772901384422436,-8.943995638044454,-10.377240546123778,FA,-6.772901384422436,-8.398265586978495,,,,,,105.34124352331608,102.16979274611398,105.06471502590674,110.19877095831411,101.25776495923702,106.35911859713887,0.0,,,,,0.0,
Cole Sulser,,TBR,RP/,-7.699396050469915,,-6.797096053086445,,FA,-6.797096053086445,-7.24824605177818,,,,,,96.53485943775102,106.54891566265056,103.99405622489958,99.00476491671937,112.75835547122075,111.31651697238031,0.0,,,,,0.0,
Daniel Robert,,PHI,RP/,-8.488648202023638,,-6.802692262530171,,FA,-6.802692262530171,-7.645670232276904,,,,,,113.9339393939394,90.01696969696971,106.32242424242423,113.9339393939394,90.01696969696971,106.32242424242423,0.0,,,,,0.0,
Reese McGuire,,CHC,C/,-11.693349659348971,-11.818047860336668,-10.778321146240478,-6.804721450557699,FA,-6.804721450557699,-10.273610029120954,,,,,,,,,,,,26.0,87.44827270507812,105.52,0.11538462,0.34615385,0.3197051846619808,0.232
Jorge Alcala,,BOS,RP/,-7.058773661678323,,-6.894898279434164,-19.2049755214962,FA,-6.894898279434164,-11.052882487536229,,,,,,,,,,,,,,,,,,
Ryan Burr,,TOR,RP/,-6.918633559075107,,,,FA,-6.918633559075107,-6.918633559075107,,,,,,,,,,,,,,,,,,
Jordan Hicks,,BOS,RP/,-6.933676656037939,,-9.748122862775125,,TWN,-6.933676656037939,-8.340899759406533,,,,,,,,,,,,,,,,,,
Brent Suter,,CIN,RP/,-9.309840504968532,-7.012666295662404,-8.700562216498357,,FA,-7.012666295662404,-8.341023005709765,,,,,,103.23517076023391,97.13289853801167,103.20410955165694,105.76230899830222,92.6232045373981,99.49394951398344,0.0,,,,,0.0,
Jonathan Bowlan,,KCR,RP/,-7.04823538173526,,-10.679105762789296,,FA,-7.04823538173526,-8.86367057226228,,,,,,104.20841666666666,103.88875000000002,109.17958333333333,103.933,102.97781818181818,107.8981818181818,0.0,,,,,0.0,
Carson Seymour,,SFG,RP/,-7.058147834673049,-7.07574081607132,-9.479532691050164,,FA,-7.058147834673049,-7.871140447264845,,,,,,,,,,,,,,,,,,
Trevor Stephan,,CLE,RP/,-7.0848373965722935,,-7.079250971887587,,FA,-7.079250971887587,-7.08204418422994,,,,,,,,,,,,,,,,,,
