player_name,team,lastmonth_stuff+,lastmonth_location+,lastmonth_pitching+
Nick Lodolo,CIN,98.75766516921234,106.77632704402517,103.23998023360288
Louis Varland,TOR,112.87012121212123,98.44515151515152,114.36855555555556
Tommy Nance,TOR,100.37902777777778,107.45805555555555,107.52083333333333
Yohan Ramírez,PIT,106.78352272727274,94.45954545454543,103.10875
Jhoan Duran,PHI,126.87407407407406,105.66851851851851,132.78876543209878
Luinder Avila,KCR,103.43190769230768,98.96347680652681,101.8866493006993
Erik Sabrowski,CLE,112.29515828677839,75.79476988560788,86.56264432029796
Jacob Misiorowski,MIL,113.95498721227622,103.62557544757033,125.36276214833758
Greg Weissert,BOS,95.68555555555557,105.67481481481481,99.28148148148149
Joey Wentz,ATL,91.15009433962264,113.01056603773584,102.01495283018869
Jonathan Bowlan,KCR,101.60090909090911,99.76418181818183,99.36036363636363
Keider Montero,DET,96.01173770491803,101.424,96.62131147540985
Kolby Allard,CLE,87.30812499999999,95.45015624999999,77.05015625
Yaramil Hiraldo,BAL,102.92415584415585,88.12935064935066,90.64207792207793
Clay Holmes,NYM,104.45016528925619,104.30876557785649,112.82178800996984
Tony Santillan,CIN,96.16009562841532,88.4217349726776,82.00239071038251
Sammy Peralta,LAA,99.14967320261438,101.57346405228758,95.77215686274509
Mike Vasil,CHW,96.42516765285995,93.74643786982249,92.18712426035503
Sean Newcomb,ATH,103.05973300970874,105.79549757281552,105.47830097087378
Luke Jackson,SEA,95.10685393258427,105.41475421348314,101.84023174157302
Sandy Alcantara,MIA,107.0178876997494,102.81541511355991,104.94394450311837
Yusei Kikuchi,LAA,93.22111111111111,106.49763285024156,102.84985507246378
Jordan Wicks,CHC,101.85054545454545,99.46000000000001,96.51381818181818
Mitchell Parker,WSN,92.60971061283729,106.3667059625011,96.79701726844583
Zac Gallen,ARI,96.9211182990809,109.38257859650507,108.44280383416827
Pierson Ohl,MIN,99.67748277949102,117.19311150819954,113.68069919589591
Emilio Pagán,CIN,112.92513089005236,95.25602094240838,104.48062827225131
Trevor Rogers,BAL,93.28670347767121,104.41539668700959,94.71848106170688
Landon Knack,LAD,88.49090909090908,110.91745454545455,95.77999999999999
Yoendrys Gómez,CHW,99.32459532790683,97.76823836939977,96.76373701277215
Reid Detmers,LAA,107.45,118.18999999999998,125.64303030303032
Brendon Little,TOR,108.06944099378882,80.14757763975155,94.14472049689441
Alex Vesia,LAD,118.57237724842003,92.80009722897424,109.95333981526494
Roki Sasaki,LAD,106.8496,109.63600000000002,121.3952
Andrew Saalfrank,ARI,86.04976377952755,103.4192125984252,95.00141732283466
Carlos Estévez,KCR,101.67779816513763,103.8977981651376,106.07614678899083
Mitch Farris,LAA,87.84936496046608,88.87069829379942,75.60267831876821
Paul Blackburn,NYY,97.97236111111111,102.5208207070707,96.97119949494949
Will Klein,LAD,106.7909090909091,113.17999999999999,122.52787878787879
Nick Martinez,CIN,91.68192619261927,99.16300180018003,90.93413591359135
Mason Barnett,ATH,96.96905863013697,99.22714812785388,94.93331726027397
Brayan Bello,BOS,97.42615384615385,89.75556561085973,87.48434389140272
Brant Hurter,DET,124.28543055555556,97.527125,117.589875
Zack Kelly,BOS,117.01262376237624,108.16267821782176,118.42441584158418
Jose Quintana,MIL,87.79673071749686,100.62433417011329,89.24016703470599
Hunter Barco,PIT,98.81,108.96217391304349,105.20826086956522
Mason Montgomery,TBR,124.79324324324325,100.7291891891892,125.03135135135135
Jakob Junis,CLE,97.2115,116.728375,117.19187499999998
Robbie Ray,SFG,98.54989361702128,98.04372340425533,95.51664893617021
Robert Garcia,TEX,103.9094207317073,109.30278963414635,109.46950457317072
Cade Gibson,MIA,98.8356862745098,92.73598039215686,95.40764705882354
Elvis Alvarado,ATH,104.53459459459458,92.22151351351353,99.99156756756756
Hogan Harris,ATH,98.52723369116434,103.7827250206441,98.25056977704376
Ron Marinaccio,SDP,105.24927835051545,109.84041237113402,107.68969072164948
Tim Herrin,CLE,104.94628671328671,78.18323776223775,79.46855244755245
Shawn Dubin,BAL,96.83,98.18653846153848,101.25576923076922
Antonio Senzatela,COL,87.07502860915493,106.03913402288732,92.39147667253522
Yennier Cano,BAL,103.77798238482386,109.96595088075881,111.62696036585368
John Curtiss,ARI,97.30873517786561,92.74733860342558,90.7804743083004
