player_name,auction_value
Dillon Dingler,-4.510633199802068
Jonathan Aranda,-4.606112863480552
Pedro Pagés,-4.7176919687378485
Gavin Lux,-4.784383012280281
Tyler Fitzgerald,-4.849045382394163
Luis Torrens,-4.8563752249000585
Andrew Benintendi,-4.964982858014564
Ke'Bryan Hayes,-5.021347654635561
Kris Bryant,-5.028987072581928
Drake Baldwin,-5.107499223126969
Chas McCormick,-5.203474592880709
Mike Yastrzemski,-5.261793538017428
Jonny DeLuca,-5.417586733071884
Yasmani Grandal,-5.455026504752
Ha-Seong Kim,-5.464987156321432
Kyle Teel,-5.756751219669811
Trevor Story,-5.809072818726143
Elias Díaz,-5.834662240437521
Ben Rortvedt,-5.848111015142977
Heston Kjerstad,-5.8818417421339975
Edgar Quero,-5.902034965008309
Tom Murphy,-6.041717393612326
Carlos Narvaez,-6.112568208284284
Willi Castro,-6.191423019945684
Masataka Yoshida,-6.330515927609651
Adrian Del Castillo,-6.391881334212505
James McCann,-6.402757946855901
Jacob Wilson,-6.577109378561149
Jeff McNeil,-6.649676315308914
Christian Vázquez,-6.655912928579103
Rafael Marchán,-6.772535187947555
Alex Jackson,-6.797390288110893
Korey Lee,-6.894322699969357
Riley Adams,-6.901914484034361
Kyle Isbel,-6.917627251129951
Eric Haase,-6.997566445484603
Jhonkensy Noel,-7.003814789351962
Hunter Renfroe,-7.084607708188171
Kyle Stowers,-7.1103961179309305
Jordan Beck,-7.114770829430766
Austin Barnes,-7.18783277375802
Jose Miranda,-7.190140549414011
Miguel Andujar,-7.206682924225834
Andrew McCutchen,-7.232378654609741
Matt Thaiss,-7.372585480776987
Henry Davis,-7.501775657787997
Mike Tauchman,-7.527557098593903
Tommy Pham,-7.5797013264904205
Nick Gonzales,-7.751287019763023
Christian Bethancourt,-7.82974439099408
Jackson Holliday,-7.921302469159144
Matt Vierling,-7.939855262336666
Liam Hicks,-7.971943746487677
Blake Sabol,-7.979359356947148
Jorge Polanco,-8.041077792475539
Jhonny Pereda,-8.327750735640478
Ty France,-8.388010904571024
Brayan Rocchio,-8.440131756798095
Drew Millas,-8.44686456657067
Otto Lopez,-8.487094845108244
Geraldo Perdomo,-8.48807482244773
Chadwick Tromp,-8.719173248815409
Jakson Reetz,-8.720485892425163
Pavin Smith,-8.720615428502299
Jerar Encarnacion,-8.7207269039185
Deyvison De Los Santos,-8.792167126119796
Jeferson Quero,-8.814189572959085
Will Wagner,-8.824925480078111
Jose Siri,-8.860817899687794
Sam Huff,-8.86608369719594
Jose Herrera,-8.8995624673943
Seth Brown,-8.914239459955661
Logan Driscoll,-9.02281123761145
Ceddanne Rafaela,-9.106774162565976
Alek Thomas,-9.113843043174777
Tyler Heineman,-9.150987923317242
Jimmy Crooks,-9.171969728012026
Hunter Feduccia,-9.230439234206315
Roman Anthony,-9.242413817630144
Jair Camargo,-9.252009231370884
Luke Maile,-9.25491264113791
Garrett Stubbs,-9.290477384445696
Joe Mack,-9.302201733522038
Tomás Nido,-9.31497507030453
Curt Casali,-9.315196980294637
René Pinto,-9.31833706189068
Austin Wynns,-9.322672515408884
Omar Narváez,-9.325567215089418
Jacob Young,-9.326652561354216
Seby Zavala,-9.328465423604472
Chris Williams,-9.329811242352946
Brett Sullivan,-9.344529053487538
César Salazar,-9.358920709042984
Chuckie Robinson,-9.402009592528998
Reese McGuire,-9.406907861308092
Blake Hunt,-9.428445130133596
Jason Delay,-9.43112717490541
Tucker Barnhart,-9.459309129271585
Jake Meyers,-9.462003134442789
Dom Nuñez,-9.49846616405934
Harrison Bader,-9.501891713360116
Martín Maldonado,-9.58863634715612
Jonah Bride,-9.689279625853816
Matt Mervis,-9.820639919386728
Yoán Moncada,-9.887177655992796
Orlando Arcia,-9.994873909833922
Brooks Lee,-10.11517657532496
Sal Frelick,-10.152908027557832
Richie Palacios,-10.217294401199362
Wilmer Flores,-10.247822987082976
Spencer Torkelson,-10.344635966692715
Oswaldo Cabrera,-10.361753930187222
Tyrone Taylor,-10.426836694957924
Starling Marte,-10.438014305955704
J.P. Crawford,-10.65873312998574
Dairon Blanco,-10.838576252633812
Jason Heyward,-10.874198012451028
Leody Taveras,-10.982197476026805
Justin Turner,-11.089817136684424
Austin Hedges,-11.255907934076514
Randal Grichuk,-11.382158969544962
J.D. Martinez,-11.412306069126986
Dylan Moore,-11.61720935370967
Josh Smith,-11.648134689433146
Alex Verdugo,-11.648934249368162
Ryan Bliss,-11.852550523721384
Edouard Julien,-11.995114747937388
Rob Refsnyder,-12.089313717137776
Mickey Moniak,-12.326013852230249
Johan Rojas,-12.460237965147815
Sam Hilliard,-12.493706866484835
Andy Pages,-12.608377177503456
Eguy Rosario,-12.88378972858191
Tyler Freeman,-12.893930784204931
Christian Moore,-12.98977230401544
Lenyn Sosa,-13.32848000832294
Will Brennan,-13.338240335450768
Will Benson,-13.353902218260416
Mitch Haniger,-13.355660983649283
Dane Myers,-13.387874681083302
Kristian Campbell,-13.430672759937838
Hyeseong Kim,-13.453586542390742
Trent Grisham,-13.467039388380142
Alex Call,-13.608664074147626
Sean Bouchard,-13.641278997438809
Stuart Fairchild,-13.787740400057157
Tirso Ornelas,-13.801928285821534
Curtis Mead,-13.860081582112024
Isiah Kiner-Falefa,-13.94807579667368
José Caballero,-13.959915807859534
Kyle Farmer,-13.991110764561135
Jace Jung,-14.122473059148753
Luis Urías,-14.197858416360669
Oliver Dunn,-14.254582803430385
Wenceel Pérez,-14.261206644999334
Luis Matos,-14.264343604602836
Griffin Conine,-14.276893404413077
Josh Rojas,-14.34891468878716
Ernie Clement,-14.402229804808108
Anthony Rizzo,-14.41077422738343
Jarred Kelenic,-14.45642606836238
Connor Joe,-14.493532764162463
Orelvis Martinez,-14.508927184207575
Victor Scott II,-14.599607436390126
Brendan Rodgers,-14.722478192727218
Gio Urshela,-14.839697041817722
Brandon Drury,-14.976128807337364
Derek Hill,-15.01559290415085
Blake Perkins,-15.114934968088924
José Tena,-15.153387838849316
Davis Schneider,-15.156315507630303
Enrique Hernández,-15.15904733376482
Tyler Black,-15.212630710806284
Gabriel Arias,-15.480567103140316
Ben Rice,-15.497908139301202
Oswald Peraza,-15.497910861887965
Mauricio Dubón,-15.547257705207208
Ramón Laureano,-15.58425454691869
Jack Suwinski,-15.67457842157199
Ramón Urías,-15.684765332365751
Austin Slater,-15.84387027270116
Caleb Durbin,-16.02104006549078
Jose Iglesias,-16.03349784448072
Juan Brito,-16.17129450969687
Joey Gallo,-16.182177853212263
Chase Meidroth,-16.191440154043846
DJ LeMahieu,-16.24058490203632
Chris Taylor,-16.244476396340488
Trey Sweeney,-16.276040535377287
Esteury Ruiz,-16.289141395518502
Johnathan Rodriguez,-16.36620914374689
Zac Veen,-16.413772406607443
David Peralta,-16.427195966250217
Nelson Velázquez,-16.519693541216995
Luken Baker,-16.534771797820238
Donovan Solano,-16.57021573343386
Mark Canha,-16.828266149834366
Jordan Lawlar,-16.84424648078252
Nick Yorke,-16.930650658955233
Amed Rosario,-16.988946824839925
Jacob Melton,-17.002187260862694
Everson Pereira,-17.049758401157177
Javier Báez,-17.06155796878123
Santiago Espinal,-17.112829996358986
Paul DeJong,-17.193970924534504
Jared Triolo,-17.265958134712868
Adam Duvall,-17.32219487708753
Ben Gamel,-17.372581962393184
DJ Stewart,-17.39803554139939
Chandler Simpson,-17.468526076059202
Jorge Mateo,-17.566106133266203
Oscar Colás,-17.596701856660452
Alan Roden,-17.654945269263354
Brooks Baldwin,-17.730128316615954
Juan Yepez,-17.880446510697638
Jon Berti,-17.928796488698836
Andy Ibáñez,-17.95355137487025
Whit Merrifield,-17.97336370267796
Joshua Palacios,-18.00996154685508
Kevin Pillar,-18.014993790220203
Michael Siani,-18.07974228538338
Eric Wagaman,-18.085709695791447
Joey Loperfido,-18.087002820353295
Noelvi Marte,-18.124059542817697
Coby Mayo,-18.1364483686642
Colby Thomas,-18.148277558371955
Bryan De La Cruz,-18.225701389072487
Eloy Jiménez,-18.63241342899484
Weston Wilson,-18.728682908646903
Jon Singleton,-18.75895539542461
Justyn-Henry Malloy,-18.842128744861885
Addison Barger,-18.882726787430745
Joey Wiemer,-18.90388214071659
Taylor Trammell,-18.923196962644145
Billy Cook,-18.983436021108897
Drew Waters,-19.007186421215387
Luke Keaschall,-19.078539450134475
Nick Loftin,-19.098792161094533
Michael A. Taylor,-19.13539780983917
Taylor Walls,-19.147444716048746
Adam Frazier,-19.161062249812357
Austin Martin,-19.17345050426782
Grant McCray,-19.260367648544197
Thomas Saggese,-19.286399509276016
Bryan Ramos,-19.34918498317567
J.D. Davis,-19.368791253731462
Angel Martínez,-19.37306419653355
Robbie Grossman,-19.394373612714233
Colson Montgomery,-19.418050119051163
Bryce Eldridge,-19.496439433608668
Chase DeLauter,-19.541092551809573
Emmanuel Rodriguez,-19.58393666713239
Dominic Canzone,-19.719301395275423
Jake Mangum,-19.725654832850484
Tyler Locklear,-19.748433098717207
Ezequiel Duran,-19.825900906211217
Nathan Lukes,-19.862243461060213
Greg Jones,-19.922199393905696
Nick Pratto,-19.9227715984135
Zach McKinstry,-19.934770841335176
Luisangel Acuña,-19.939968593165435
Andruw Monasterio,-19.96636310218344
Brett Baty,-20.06567159527871
Darell Hernaiz,-20.14768042828015
Edmundo Sosa,-20.178075399840044
DaShawn Keirsey Jr.,-20.18175588149753
Vaughn Grissom,-20.183128001994376
Trayce Thompson,-20.20514403634646
Graham Pauley,-20.290397264272713
Manuel Margot,-20.291795625681715
Ronny Mauricio,-20.298944453714764
Eli White,-20.335030757620896
Cal Stevenson,-20.343928964551864
Ji Hwan Bae,-20.34445381258201
Victor Mesa Jr.,-20.34745660794849
Alexander Canario,-20.37613831981479
Kody Clemens,-20.41042049841917
Owen Caissie,-20.481906883215217
Jonatan Clase,-20.48900861340531
Kevin Alcántara,-20.593276319043508
Dylan Carlson,-20.623588870387923
Javier Sanoja,-20.65781345406561
Matt Koperniak,-20.671183876708
Dominic Fletcher,-20.706569008405463
Brandon Lockridge,-20.71107732273827
Tyler Gentry,-20.758219555560473
Miguel Sanó,-20.795762176663725
Ryan Noda,-20.81074138334698
Brewer Hicklen,-20.81726832813683
Kameron Misner,-20.917873178651934
Romy Gonzalez,-20.9583960648886
Cooper Hummel,-20.972346554855985
Trey Mancini,-20.974119621220712
Dominic Smith,-20.97695348919944
Pedro León,-20.980226098632777
Robert Hassell III,-20.982751282892227
James Outman,-20.99639477685959
Adael Amador,-21.006028012902
Jake Bauers,-21.017975386221774
Jacob Hurtubise,-21.031674762669923
J.C. Escarra,-21.035295158162626
Rowdy Tellez,-21.050981311550263
Blake Dunn,-21.063807015331157
Shay Whitcomb,-21.07547346024313
Oscar Gonzalez,-21.09109839491976
Austin Shenton,-21.097887501867397
Keston Hiura,-21.149086162646775
David Hamilton,-21.154478405253396
Jakob Marsee,-21.161209791531768
Hao-Yu  Lee,-21.170952197225905
Wade Meckler,-21.18018456997434
Travis Jankowski,-21.182526339337247
Gustavo Campero,-21.23846224060508
Gabriel Rincones Jr.,-21.27630183237257
Sam Haggerty,-21.28013065130896
Steward Berroa,-21.31064485525095
Tim Elko,-21.336369073713215
Garrett Cooper,-21.340490274640327
Jorge Barrosa,-21.34536080242166
Carlos D. Rodriguez,-21.350731326096227
Jahmai Jones,-21.40955629473861
Drew Avans,-21.41800002323774
Tim Tawa,-21.419716149083992
Petey Halpin,-21.43037718586153
Michael Helman,-21.450385202411212
Enmanuel Valdez,-21.459212720943217
Darick Hall,-21.461709048626304
Yuli Gurriel,-21.46623875617934
Luis Guillorme,-21.467848944917424
Buddy Kennedy,-21.5322385331181
Myles Straw,-21.54079738955492
Cavan Biggio,-21.578925279742435
Nick Maton,-21.61022459296031
Nacho Alvarez Jr.,-21.619630154381017
Jorbit Vivas,-21.660214516811138
José Fermín,-21.683014127223796
Justin Foscue,-21.703774426523943
Owen Miller,-21.71174819586918
Luke Ritter,-21.738740922448983
Isaac Collins,-21.74458858843968
Cooper Bowman,-21.74607380234002
Max Acosta,-21.771750540168345
Darren Baker,-21.772964501780695
Zach Dezenzo,-21.799345653697483
Tyler Callihan,-21.800965003978316
Billy Hamilton,-21.811945640709123
Vidal Bruján,-21.822100843388625
David Bote,-21.82599838319696
Tyler Wade,-21.846837540262563
Brett Wisely,-21.885762255922355
Brett Harris,-21.978479986104837
Brady House,-22.057059177369233
Miguel Rojas,-22.064008477992537
Trey Lipscomb,-22.10951302412757
Nick Allen,-22.161508883486835
Cam Smith,-22.17003189123399
Kevin Newman,-22.281739339602954
CJ Alexander,-22.294351704014865
Jac Caglianone,-22.386449492852535
Matt Duffy,-22.430436701668754
Blaze Alexander,-22.645565824773897
Daniel Schneemann,-22.67796000616352
Vinny Capra,-22.924592939530996
Gage Workman,-22.9856036270265
Cole Young,-23.04228536264552
Max Schuemann,-23.082309610305288
Andrés Chaparro,-23.133396232173272
Leo Jiménez,-23.19688940659722
Casey Schmitt,-23.231521695639582
Pablo Reyes,-23.314444040639984
Nasim Nuñez,-23.490209894380783
Marco Luciano,-23.494243061842845
Matthew Lugo,-23.57982278517664
Leo Rivas,-23.59743695377843
Max Muncy,-23.617464430387916
Dustin Harris,-23.634456629270787
Aledmys Díaz,-23.64785491047433
Marcelo Mayer,-23.6978941096661
Tim Anderson,-23.715250500454392
Nick Sogard,-23.75202008255444
Travis Bazzana,-23.756030165284866
Liover Peguero,-23.82580138004721
Jared Serna,-23.882317578116332
Luke Williams,-23.890659399162704
Scott Kingery,-23.912717632624677
Kyren Paris,-23.947140868196747
Miles Mastrobuoni,-23.948753596518603
Logan Davidson,-23.97833293893692
Jacob Amaya,-23.998863295263536
Grae Kessinger,-24.01343077216503
Niko Kavadas,-24.02583313711489
Jose Barrero,-24.031629392597157
Stone Garrett,-24.060684096415613
Braden Shewmake,-24.062629491378047
Jonathan Ornelas,-24.084560530061584
Ryan Kreidler,-24.11000462720975
Livan Soto,-24.13557892226305
Osleivis Basabe,-24.136154065707313
Nicky Lopez,-24.1433448950373
David Bañuelos,-24.1751415901765
Nick Ahmed,-24.19902509054845
Paul Skenes,46.74070165254655
Jacob deGrom,44.0971683597128
Tarik Skubal,43.97310675716761
Chris Sale,41.353261450102
Garrett Crochet,37.73453790267556
Zack Wheeler,27.90807690645112
Mason Miller,27.52013197646123
Logan Gilbert,25.48720318664943
Tyler Glasnow,25.25628580801698
Roki Sasaki,23.65426334497183
Edwin Díaz,23.443497093516974
Dylan Cease,23.11017407104604
Blake Snell,21.533363847280125
Félix Bautista,21.403417505842903
Spencer Strider,21.130856390227727
Josh Hader,20.771074447638885
Sonny Gray,20.144451542895276
Ryan Helsley,19.27688148423184
Andrés Muñoz,18.16250881827721
Jhoan Duran,17.105119783563907
Ryan Walker,16.949238735428835
Pablo López,16.909993897240476
Cole Ragans,16.090443084807674
Joe Ryan,15.409479474908755
Shane McClanahan,15.399367018365146
Shota Imanaga,15.271175378339311
Emmanuel Clase,15.106421846941128
Devin Williams,14.764207626683104
Jeff Hoffman,14.550778850719675
George Kirby,14.379050267981508
Freddy Peralta,14.143826041400049
Raisel Iglesias,13.81552461531797
Trevor Megill,13.527848372908233
Tanner Scott,13.378507908928256
Luis Castillo,12.397839558051212
Yusei Kikuchi,12.199951786178126
Yoshinobu Yamamoto,12.03469389761599
Carlos Rodón,11.41231766564077
Shohei Ohtani,10.963347260891124
Michael King,10.6470243346476
Aroldis Chapman,10.400684081746366
Corbin Burnes,10.244357194412354
Griffin Jax,9.97098623409046
Cade Smith,9.806525368295352
Brandon Woodruff,9.658829325800411
Justin Martinez,9.565880787004302
Max Fried,9.508309405650516
Robert Suarez,9.498221173121122
A.J. Puk,9.45979599478547
Nick Pivetta,9.389952479905428
Chris Martin,9.256091993596783
Ryan Pressly,9.084105255584907
Matt Strahm,8.947857858641628
Framber Valdez,8.6236966081135
Justin Steele,8.613594894622786
Aaron Nola,8.34943103454501
Logan Webb,8.291883321321432
Bryan Abreu,8.164864775426345
Jeremiah Estrada,7.876950086650226
Pete Fairbanks,7.851562483620523
Kenley Jansen,7.725291208658516
MacKenzie Gore,7.602494294081746
Liam Hendriks,7.572971884534272
Camilo Doval,7.34603993789464
Jack Flaherty,7.333375347133652
Orion Kerkering,7.019016714571018
David Bednar,6.845670688404643
Tanner Bibee,6.824017335803844
Grayson Rodriguez,6.454330815383867
Fernando Cruz,6.383379687309147
Hunter Greene,6.182572632604553
Brock Stewart,6.1370462149821225
Jason Adam,5.99126458007032
Spencer Schwellenbach,5.874085087267002
Matt Brash,5.854321289640938
Robbie Ray,5.787993579617037
Ben Joyce,5.742981220453006
Hunter Brown,5.7338578603525185
Lucas Erceg,5.643589849734903
Keegan Akin,5.5894700268885185
Robert Garcia,5.133907342734685
Bailey Ober,4.981228373487426
Reynaldo López,4.944699738835864
Jordan Romano,4.800720538303882
Kevin Gausman,4.784166721238925
Nathan Eovaldi,4.673164387890685
Ben Brown,4.355656523182796
Erik Miller,4.345758337211853
Yimi García,4.095660503223778
David Robertson,4.070460906372442
Bryce Miller,3.8669338158689888
A.J. Minter,3.8150005848560022
Cristopher Sánchez,3.7771647033142575
Kodai Senga,3.710165959118227
Max Scherzer,3.56594459319336
Kirby Yates,3.5070805063793156
Aaron Bummer,3.4358956764757993
Blake Treinen,3.367102236603888
José Alvarado,3.227624927271201
Luke Weaver,3.1330426195514205
Kyle Finnegan,3.094977866960765
Dustin May,2.8660604358505983
Gregory Santos,2.7565260863520504
Nick Lodolo,2.675885378502055
Pierce Johnson,2.574051963247052
Louis Varland,2.5508381793988977
Dylan Lee,2.4195465188196454
Kevin Ginkel,2.3555839056897
Bryan Woo,2.1617265210699657
Garrett Whitlock,1.8709129842333816
Reed Garrett,1.8586224780949667
Gregory Soto,1.8568254906376855
Andrew Nardi,1.7657287693558965
Will Vest,1.6664069149921428
Evan Phillips,1.6628646876358164
Nestor Cortes,1.566991875382337
Calvin Faucher,1.5175331865868198
Alex Vesia,1.5077154391645653
Jeffrey Springs,1.5010425899545137
Nick Mears,1.421953224778392
Jared Jones,1.400776663845889
Hunter Harvey,1.3611992463672726
Yuki Matsui,1.2848513431562578
Jakob Junis,1.2486300403359545
Adrian Morejon,1.1871722324419247
Angel Perdomo,1.1300060123862934
Seranthony Domínguez,1.0914508255032151
Cole Sands,1.0663872756255748
Ranger Suárez,1.0650308210861712
Carlos Estévez,1.0558171639567744
Garrett Cleavinger,1.0
Jesús Luzardo,1.0
Mark Leiter Jr.,0.9614512766546738
Dedniel Núñez,0.8530455764904566
Bryan Hudson,0.844318885735067
Tyler Holton,0.6172516156979371
Taj Bradley,0.552260827354858
Luke Little,0.4999616848430169
Gabe Speier,0.4970774315226728
Porter Hodge,0.4648566577129437
Yennier Cano,0.4320192780992837
Ian Hamilton,0.3491769050544887
Zac Gallen,0.3068807797836377
Sandy Alcantara,0.3052265604690162
Alexis Díaz,0.1039318161143133
José Leclerc,0.0644548510203214
Caleb Thielbar,-0.1051314760733099
Zach Eflin,-0.1565425659503967
Brady Basso,-0.1586201170025387
Kumar Rocker,-0.2711948461307378
Jared Koenig,-0.3058731194935948
Drew Rasmussen,-0.3130074928728936
Michel Otañez,-0.3753399994400588
Tim Herrin,-0.4166838444319791
DL Hall,-0.4822688059346975
Anthony Bender,-0.4828484630935774
Slade Cecconi,-0.5819698660978241
Ryne Stanek,-0.5974146286852711
JoJo Romero,-0.7481434048697557
Abner Uribe,-0.7789481591265182
Albert Suárez,-0.7951911966847751
Tanner Banks,-0.8355008547499834
Ryan Brasier,-0.9143750902285704
Beau Brieske,-0.9618558778622116
Jason Foley,-0.9912110543137572
Edwin Uceta,-1.0784442508110432
Julian Merryweather,-1.1415431414615789
Matthew Liberatore,-1.176323358235134
Brandon Pfaadt,-1.1984977480316958
Jesus Tinoco,-1.2034939953963812
Daysbel Hernández,-1.3362967048847776
Paul Sewald,-1.3417578688676943
Michael Kopech,-1.3738256012251189
Shane Bieber,-1.4333507863743855
Craig Kimbrel,-1.455691472433013
Brant Hurter,-1.5417059680945528
Ryan Burr,-1.550655715608313
John Brebbia,-1.5753850796489255
Danny Coulombe,-1.6632152729694627
Nate Pearson,-1.7025903694613245
Craig Yoho,-1.7469654235744132
Caleb Ferguson,-1.8254666478577
Sawyer Gipson-Long,-1.970924338364496
Joel Payamps,-2.064320851022534
Justin Slaten,-2.0667117031486093
Taylor Rogers,-2.0854434317831987
