player_name,batx_dollars,steamer_dollars,steamer-experimental_dollars,zips_dollars
Joey Ortiz,-2.955389315337713,-0.2491819250601747,-1.8822651210835564,-4.8341844737628765
Joey Wendle,-25.832242069639054,,,
Joey Wentz,-7.03975378309339,-4.923123708269166,-5.211929531629171,
Joey Wiemer,-21.070261194213476,-23.47182184494107,-18.90388214071659,-19.40516392563344
Johan Oviedo,-12.2341416884921,-11.252860576242036,-18.120207080180855,
,,,,-14.800651705349788
Johan Rojas,-15.976121288293951,-15.196439494686055,-12.460237965147815,-12.93929110698485
John Brebbia,-1.1713685494797472,-1.515391671302976,-1.5753850796489255,
,,,,-5.950917664147979
John King,-9.146743451666817,-7.889506578988799,-8.378687064479404,
,,,,-8.175311623181422
,,,,-9.572648291283164
,,,,-7.446903549076719
,,,,-7.637541320231756
John Schreiber,-3.9195987933788783,-6.4897762950722,-6.894083448004048,
,,,,-4.618765662622448
Johnathan Rodriguez,-22.310873548467335,-21.202504028054957,-16.36620914374689,1.0
,,,,-14.533701420213784
Jon Berti,-21.228077077623084,-21.803777174434703,-17.928796488698836,
Jon Gray,-10.472665853852588,-9.218715092548877,-11.385079207880006,
,,,,-12.688729656532288
Jon Singleton,-21.661517096533252,-24.66399023553752,-18.75895539542461,-17.65694194568593
Jonah Bride,-9.977302243021484,-11.188285950805792,-9.689279625853816,-8.290501652325219
Jonah Heim,-1.7900278741046145,-2.3105297947139345,-1.341129432916648,-3.3644028249761355
Jonatan Clase,-24.78559578904562,-26.85826206032124,-20.48900861340531,-2.0032670565174593
Jonathan Aranda,-2.450414206166923,-7.084414216596006,-4.606112863480552,-1.9911545729488132
Jonathan Cannon,-27.098032785090165,-31.03794723262979,-33.36451495683237,
,,,,-14.919842176913765
Jonathan India,8.78790730070666,8.304001649524547,6.360606280666982,0.6479093268231151
Jonathan Loáisiga,-6.171208723149992,-3.5760812363389487,-3.8555361246766706,
,,,,2.824313563769405
Jonathan Ornelas,-26.47111753727525,-32.117967534666874,-24.084560530061584,
Jonathon Long,-25.830974145293187,,,-9.816997236068405
Jonny DeLuca,-5.028387869809719,-6.112412309369472,-5.417586733071884,-12.565983634422176
Jorbit Vivas,-28.464315097088388,-27.91381987381358,-21.660214516811138,-14.561201591411708
,,,,-12.402437624575663
Jordan Beck,-7.302472730981444,-8.267136162257975,-7.114770829430766,-11.634600517465014
,,,,-15.153310442813911
Jordan Hicks,-9.67799646846345,-11.8417198639209,-14.606106652800989,
,,,,-13.796690851088876
Jordan Lawlar,-12.921173070087278,-22.219299267338823,-16.84424648078252,-18.44403733501398
Jordan Leasure,-5.462341854949947,-7.237713203423894,-8.280776505985278,
,,,,-11.013366586660004
Jordan Montgomery,-18.33262523031673,-12.460482148382589,-16.920710109392875,
Jordan Romano,1.9178315112495383,4.48957302734923,4.800720538303882,
,,,,7.989508853030475
Jordan Walker,0.3675123101633617,0.0021300066705539,-0.7727755847481981,-2.6064221867414346
Jordan Westburg,9.665966072023016,10.070252771395277,8.94230594808848,3.2522940653167214
Jordan Wicks,-4.077761944811091,-5.130088274437398,-12.909372994745446,
,,,,-11.911073307023148
,,,,-14.290207114401996
Jorge Alcala,-3.27920935877924,-2.749710074644312,-2.9083835389010493,
,,,,-4.502770021537108
Jorge Barrosa,-24.80578475163677,-28.086130002346767,-21.34536080242166,-17.558036029158394
Jorge López,-9.688637813881904,-4.538041716290061,-4.817263505454407,
,,,,-10.327038464362092
Jorge Mateo,-20.589222807121367,-22.30416870755188,-17.566106133266203,-16.29410984164308
Jorge Polanco,-6.4941762308450315,-7.252748296238597,-8.041077792475539,-9.33856686026865
Jorge Soler,17.749389987460948,13.066210486312745,12.129028511940444,5.09477881786397
Jose A. Ferrer,0.6049006655229017,-4.267127385721261,-4.522199946817908,
,,,,-8.68532200303069
Jose Altuve,8.306176579045427,18.072748565318133,16.68083661090887,11.899841799745476
,,,,-13.72994420706937
Jose Herrera,-14.883998984305284,-13.049863539172286,-8.8995624673943,
Jose Iglesias,-21.73629344351395,-17.005450713786164,-16.03349784448072,
Jose Miranda,-13.023426425994282,-8.623641311529271,-7.190140549414011,-9.789266884378106
Jose Quintana,-17.08045131187202,-16.73074600809623,-19.66527614061806,
,,,,-19.396331008491888
Jose Siri,-4.401677560568118,-10.183583799962037,-8.860817899687794,-6.636301092133981
Jose Trevino,-8.409042858782264,-4.670158476230846,-2.693621316781286,
Josh Bell,1.0,3.632308981145981,2.7429704138422872,-0.3690604697917066
Josh Hader,21.744643917862575,19.47185519874895,20.771074447638885,
,,,,29.13785624770474
Josh Jung,-2.629887369818625,2.191610280829646,1.0,-13.317182617116377
,,,,-12.99013995168061
Josh Lowe,6.762164857203863,8.878188189821035,8.667609170853199,3.5320193900429224
Josh Naylor,12.728106776002164,16.22729845529042,15.603423039779416,13.45006387256775
Josh Rojas,-12.700263823536002,-16.260080947241203,-14.34891468878716,-15.895543676551974
,,,,-1.123053322535717
,,,,-9.106009972546042
Josh Smith,-6.858238944131559,-14.440728250933352,-11.648134689433146,-5.174429079360541
,,,,-7.947561268338919
,,,,-6.390222808801856
Josh Winckowski,-7.085207041291609,-5.459743492996746,-5.843037229502553,
,,,,-14.319471148262275
,,,,-6.6448829007796695
,,,,-13.84993613924565
Joshua Palacios,-19.56812018317737,-23.39325586873559,-18.00996154685508,-13.21655677214534
José Abreu,-20.971112545141143,,,-11.676838155929907
José Alvarado,-1.043833263619383,2.977212922841354,3.227624927271201,
,,,,2.7487998129206423
José Berríos,-17.08525565265539,-13.277670264592343,-12.678192558818688,
,,,,-8.223486078757134
José Buttó,-3.344237598181934,-2.5518558287986237,-2.8337411100462173,
,,,,2.257896927688992
José Caballero,-10.612635838353317,-18.72002329844922,-13.959915807859534,-9.351991554318262
José Fermín,-26.98044795335431,-28.045059642999597,-21.683014127223796,
José Leclerc,2.3096051515923626,0.0371559278953816,0.0644548510203214,
,,,,-2.1141545737184786
,,,,-12.436164165132697
José Quijada,-2.505186333150647,-3.4109879746973766,-3.602944249563971,
,,,,-4.757776592504062
José Ramírez,33.429652497373596,37.5299407494784,37.75912926299752,38.8647032332153
,,,,-14.703831743490968
José Ruiz,-9.090909006614764,-5.586096370704489,-5.936817753148418,
,,,,-11.502469302954662
José Soriano,-7.101626508258093,-7.193861274693248,-8.710818559727842,
,,,,-8.00000992762714
José Suarez,-5.570673605203468,-3.649344585962955,-3.889083468417653,
José Tena,-14.147283731356357,-17.70031699770637,-15.153387838849316,-6.392491080236131
,,,,-11.086280478640225
Juan Brito,-17.314441262744765,-19.031002881263223,-16.17129450969687,-5.330258232295935
Juan Soto,48.17001116155504,49.76433723877516,50.523608593798905,52.924067406429096
Juan Yepez,-21.600018020707974,-23.77298272551953,-17.880446510697638,-5.680167547501695
,,,,-19.135687882196414
Julian Merryweather,-6.796429814850277,-1.1241857342224804,-1.1415431414615789,
,,,,-3.612876293464442
Julio Rodríguez,32.026125627887524,30.48575716077127,30.29468556931264,31.96059152547631
Jung Hoo Lee,5.253114824536029,10.78202100751733,9.433098697072682,-14.67726932439074
Junior Caminero,8.515583402498741,16.399742421071196,15.29633982363648,-0.1926848785843886
Jurickson Profar,6.996507342299178,10.987439466771567,9.491209635075457,1.6024159552669737
Justin Anderson,-12.817565206834818,-4.921194917477907,-4.840406404138517,
,,,,-12.91349416011824
,,,,-12.831193773862315
,,,,-7.030036133755491
Justin Foscue,-28.40371898579742,-28.06561816304333,-21.703774426523943,-10.592234367634918
,,,,-14.571973263482157
,,,,-14.693200098515495
Justin Lawrence,-15.350514486724922,-9.107752156475314,-9.69714213915077,
Justin Martinez,7.606048358263067,8.938763239463512,9.565880787004302,
,,,,11.815393214862429
Justin Slaten,-3.1122676106511697,-3.197636774212529,-2.0667117031486093,
,,,,-4.56788845110861
Justin Steele,15.249965084671546,7.858679826432168,8.613594894622786,
,,,,7.889601627100604
Justin Sterner,-3.7856710936211497,-6.691622803274083,-7.147061752571901,
,,,,-8.668227003936227
Justin Topa,-9.38011405310141,-5.926896087785984,-6.281070443532236,
,,,,-5.709420154426571
Justin Turner,-15.038176790121016,-13.031694572466458,-11.089817136684424,-11.682585299763833
Justin Verlander,-6.276985628678296,-7.227925702018535,-9.15575104921406,
Justin Wilson,-8.02161068237985,-2.145166713324435,-2.243942101819304,
,,,,-11.562125613284788
Justyn-Henry Malloy,-20.40384570397177,-24.363772106091055,-18.842128744861885,-6.564492397838392
,,,,-0.719313584020876
,,,,-12.56211573457994
,,,,-18.43002773582046
,,,,-17.62460759820128
,,,,-14.31704027032568
Kaleb Ort,-3.2432652168336977,-5.395643966740241,-5.731193285818741,
,,,,-8.52868540883329
Kameron Misner,-24.83247940911381,-27.34998819535239,-20.917873178651934,-9.353329026012224
Ke'Bryan Hayes,-5.17457261005655,-3.720902485889652,-5.021347654635561,-17.226716794995784
,,,,-12.20420242042612
,,,,-11.202369760086924
Keegan Akin,4.522986863643599,5.227009557646244,5.5894700268885185,
,,,,5.462633731814206
Keegan Thompson,-3.0376729568967065,-5.852946581000495,-6.228369810486807,
,,,,-5.453482462044997
Keibert Ruiz,0.9339129910823752,7.398998945449272,6.261821049350376,-1.354472211788328
Keider Montero,-6.601010419366846,,,
Kendall Graveman,-9.760366138973264,-6.975780904871158,-7.388558914711624,
,,,,-3.5822883966326877
Kenedy Corona,-26.57122378622869,,,
Kenley Jansen,7.535054179075058,7.2365691656275315,7.725291208658516,
,,,,6.18788664447455
Kenta Maeda,-3.762814598696244,-3.6204192003933775,-9.202926594163458,
Kerry Carpenter,7.378448701508242,9.178723854427036,9.174848307034615,-0.2649927917300789
Keston Hiura,-26.758543415340466,-27.431710616005684,-21.149086162646775,-2.035504345463466
Ketel Marte,26.892155079276513,28.845860092140757,28.05785970383037,20.293352580522733
Kevin Alcántara,-24.623030559055124,-26.732414085364812,-20.593276319043508,-14.64086808935155
Kevin Gausman,-7.444155818984926,3.069213206849799,4.784166721238925,
,,,,4.103852971074014
Kevin Ginkel,0.3910473169128186,2.1750669007010326,2.3555839056897,
,,,,7.5222979694858765
,,,,-10.0545303952423
Kevin Kelly,1.7698414686004185,-4.4337161696888385,-4.762599679212856,
,,,,3.4378659981900213
Kevin Newman,-22.882983366635216,-27.3441479101054,-22.281739339602954,
Kevin Pillar,-24.314455025495008,-23.040844562785328,-18.014993790220203,
,,,,-5.026058667459852
,,,,-13.37604328143263
Kirby Yates,7.7855783402524334,3.2554675074820767,3.5070805063793156,
,,,,6.145918732063879
Kodai Senga,4.085731078427763,3.9618725358924336,3.710165959118227,
,,,,5.549833799312745
Kody Clemens,-26.71997320517916,-26.204911439257856,-20.41042049841917,-8.755164049643229
Kody Funderburk,-1.6454983372192735,-2.588129850565842,-2.688067681063457,
,,,,-8.68449049006327
,,,,-12.801002817619455
Korey Lee,-10.263477808861644,-9.804176081087515,-6.894322699969357,
Kris Bryant,-6.778480267099312,-4.910789077130101,-5.028987072581928,
Kris Bubic,-5.099884782494142,-9.421053306704549,-12.8374604201814,
,,,,-6.899127135826677
Kristian Campbell,-9.923460687086184,-19.67670372895644,-13.430672759937838,8.657626428755515
Kumar Rocker,7.849864415523688,1.698751321748086,-0.2711948461307378,
,,,,-2.1534866363734486
Kutter Crawford,-0.838334448469553,-4.844403281943602,-7.501296819624777,
,,,,-8.796572056772176
,,,,-0.8769425741996271
,,,,-9.561950375798837
,,,,-13.592619923260797
,,,,9.847355362837542
,,,,-13.03651722810036
Kyle Farmer,-16.941184944220527,-16.62480009876898,-13.991110764561135,-18.870948648337468
Kyle Finnegan,-3.204555888171246,2.899553106328684,3.094977866960765,
,,,,0.0309411731313277
Kyle Freeland,-36.59887137834341,-34.473353163987404,-37.48321847594771,
,,,,-19.827952076775684
Kyle Gibson,-15.096210987818864,-14.074445454487464,-16.81634700867716,
Kyle Harrison,-9.212810326701293,-2.556911072891978,-5.719358150430336,
,,,,-9.598884271406298
Kyle Hart,-4.594497018053621,-19.526321533646865,-24.919124537148416,
Kyle Hendricks,-19.75025242904909,-26.472502457124502,-30.36508855345364,
Kyle Higashioka,-4.230565848098203,-0.758280056337008,0.6581635314045833,
,,,,-8.286935205572227
Kyle Isbel,-7.5156183068412,-6.675134047447313,-6.917627251129951,-13.347897473804284
,,,,-15.328408922239284
Kyle Leahy,-11.972198163471935,-8.529449434482187,-9.062260463073969,
Kyle Manzardo,-4.597288574366214,-4.375688454750006,-1.8285165117309656,1.729695211419635
,,,,-4.524986926148615
Kyle Nicolas,-9.78724116486623,-5.79702248651507,-6.182008060852331,
Kyle Schwarber,25.33541269518732,26.9874117533366,28.284664797376166,32.261721217680524
Kyle Stowers,-12.405720277586417,-7.679822110943352,-7.1103961179309305,-5.392881188453103
Kyle Teel,-8.966598890793607,-8.720077225911465,-5.756751219669811,-1.2075373293602505
Kyle Tucker,34.653416666979886,38.691263993236305,38.94654021757492,19.60089311839616
,,,,-14.309660488963235
Kyle Wright,-9.846908831940574,-9.901483681557195,-15.464732654789517,
,,,,-14.381705927952014
Kyren Paris,-25.19936374866264,-32.11340238628339,-23.947140868196747,
LaMonte Wade Jr.,-3.8662361101736495,1.0,1.0,-13.121974885794549
Lake Bachar,-8.864534393335834,-8.739996194155825,-9.305941590242266,
Lance Lynn,-7.672160740431876,-9.05970715010977,-12.314112979001123,
Lance McCullers Jr.,-5.379820003379043,-5.239114831912085,-10.251221752925453,
,,,,-1.2029624719415586
Landen Roupp,0.8912375914181689,-2.2701015815439205,-7.242880373665669,
,,,,-9.360487445614512
,,,,-12.861939283078756
Landon Knack,-1.067627373381152,-3.542351293753259,-11.993911931233551,
,,,,-11.030662892757377
,,,,-13.169830326268157
Lane Thomas,7.032904209400273,7.568244205634947,6.22105854250007,6.6890682821491625
Lars Nootbaar,5.3583612334646,11.284196784842855,10.83297228791678,0.7115974119446347
Lawrence Butler,14.97678557757266,21.453426260055313,20.695186854495827,8.197585137692666
,,,,-12.467975791711524
,,,,-9.249958591301558
Lenyn Sosa,-14.549600687584286,-15.472155677755064,-13.32848000832294,-15.735229367597256
Leo Jiménez,-22.288560761598912,-30.97920339166815,-23.19688940659722,-13.24211634157586
Leo Rivas,-24.523198519184614,-31.358681217069915,-23.59743695377843,
Leody Taveras,-5.446588502078247,-14.10539812046508,-10.982197476026805,-1.4103642844155346
,,,,-14.898311818076582
,,,,-17.36859014290138
Liam Hendriks,8.737311173401348,8.012196344771777,7.572971884534272,
,,,,4.000728409544947
Liam Hicks,-12.974597136945604,-12.424667502804512,-7.971943746487677,
Liover Peguero,-25.320887047938577,-31.88771481946499,-23.82580138004721,-13.212397005985688
Logan Driscoll,-14.973070192350889,-14.132575063117136,-9.02281123761145,
Logan Gilbert,25.699938877280275,22.463027991944276,25.48720318664943,
,,,,25.664018466256596
,,,,-11.093163944849367
,,,,-4.0441589059558245
Logan O'Hoppe,17.791590277944504,10.965280572957369,10.288715892103577,12.917104610231863
,,,,-13.16429462921631
,,,,-11.49275913105308
Logan Webb,10.415775013501449,6.3419104774151105,8.291883321321432,
,,,,14.26480531856146
Lou Trivino,-6.952954232718273,-5.52198837987868,-5.844479211928687,
,,,,-10.61158028718722
Louis Varland,-5.918219493451531,0.5878605994218711,2.5508381793988977,
,,,,-12.435576173820296
Lourdes Gurriel Jr.,7.071278126703951,5.17019251571159,4.195974404197769,-2.138041807668575
,,,,-11.997344288339924
Luca Tresh,-15.382391608384935,,,
Lucas Erceg,3.3752202532086004,5.271425167933051,5.643589849734903,
,,,,2.879575929346591
Lucas Gilbreath,-13.7184746179778,-10.522934811519772,-11.210204515769622,
Lucas Giolito,-7.608077053587163,-10.000852163120284,-12.673434544802184,
,,,,-14.03853701707144
,,,,-9.033107528546768
Lucas Sims,-6.177539667220011,-7.384377365850979,-7.845166429943935,
,,,,-10.238899797806797
,,,,-8.653509155822784
Luis Arraez,-3.942981379349878,6.813940132172296,4.72804629529154,-3.9690726656487625
,,,,-19.814700936256845
Luis Campusano,-5.12560474969719,0.8742075671244681,2.166321857249342,-5.651452861808023
Luis Castillo,8.419553958566684,10.530490200975944,12.397839558051212,
,,,,15.49881774408774
,,,,-7.2151467174358626
Luis Curvelo,-0.1968498537736589,,,
,,,,-14.504893845153916
Luis De Los Santos,-28.386380109564097,,,
,,,,-8.78967978451459
,,,,-12.03873500656925
Luis Garcia,1.7219026900401864,-4.912667260573554,-9.012008851757246,
,,,,1.0
,,,,-8.164740082474326
Luis García Jr.,4.089862765901682,4.543798076283082,3.9858553763852806,1.1089161028857435
Luis Gil,-2.5933824648029575,-3.93545780438879,-9.264560378983234,
,,,,-4.541491701890879
Luis González,-8.995143934439394,,,
,,,,-10.52491366228109
Luis Guillorme,-27.973012674699884,-27.419434519499276,-21.467848944917424,
Luis L. Ortiz,-12.621538533467978,-21.734561374611747,-25.19913542714484,
,,,,-11.21953970615133
Luis Matos,-17.870671601568688,-17.76113694502909,-14.264343604602836,-10.117982957683164
,,,,-13.108283637619296
Luis Peralta,-7.638716309137294,-12.238644687425523,-13.033333407694707,
Luis Rengifo,-1.4331081849359704,6.296762166756062,5.092848338714788,-9.430041285320394
Luis Robert Jr.,14.9863396641059,18.059552705998556,17.091556590668926,4.55773218793243
Luis Severino,-20.335639436015995,-13.814549820266471,-13.718882681455831,
Luis Torrens,-10.84501572310457,-9.674575186931111,-4.8563752249000585,
Luis Urías,-18.927641229610877,-16.382783594093876,-14.197858416360669,-14.019301377285853
Luis Vazquez,-26.49976611952276,,,
,,,,-14.89857246908675
Luisangel Acuña,-20.11696671969022,-26.064251105418226,-19.939968593165435,-9.433413913561116
,,,,-9.611104969318486
,,,,-19.939606942510128
Luke Jackson,-5.080627113959375,-4.277885242249162,-4.5111762090194025,
,,,,-6.435158900329068
Luke Keaschall,-26.36960723978703,-24.176983922494227,-19.078539450134475,-0.7976522788183067
Luke Little,1.7769894696225026,0.4871655183200502,0.4999616848430169,
,,,,-1.6283316153523146
Luke Maile,-14.495785526150303,-14.561327686605788,-9.25491264113791,
,,,,-13.614926539270778
Luke Raley,1.1768689512048411,-0.4141971260466055,-0.0741612515944318,-1.8978710067104156
Luke Ritter,-28.604168324593743,-27.98494185638112,-21.738740922448983,-14.396054011231758
Luke Weaver,-2.2218610080637697,2.937480617521636,3.1330426195514205,
,,,,-1.9300929778592928
,,,,-12.925209045315032
Luke Williams,-24.649994873012208,-32.05238819192658,-23.890659399162704,-19.424136146393245
Luken Baker,-21.043713601559556,-21.96280570398367,-16.534771797820238,-8.439075874039935
MJ Melendez,1.6270554425689403,-0.780548059426881,-0.416151848669646,-0.1990797482947119
,,,,-19.397653103253383
MacKenzie Gore,-4.430075394298674,6.660236825183288,7.602494294081746,
,,,,-6.868836611601982
,,,,-6.245344336744089
Maikel Garcia,-2.7680747124799656,-0.9522125079715772,-2.71283255878136,-4.0622579613279575
Manny Machado,20.80543084072672,21.66831054959955,20.82166353389558,18.61042743830884
Manuel Margot,-22.14029199007992,-26.302090566670188,-20.291795625681715,-19.1243460445298
Manuel Rodríguez,-3.334319669702023,-4.3249086610144944,-4.582317306894029,
,,,,-2.74152246323495
Marc Church,0.1005938385421171,-7.864537295437792,-8.365176150833307,
,,,,-7.960444789430916
Marcell Ozuna,21.128722509206114,19.593174789737738,20.47625756824448,17.35585428575696
Marcelo Mayer,-24.36178493961075,-31.866528183905025,-23.6978941096661,-20.300551792299537
Marco Luciano,-24.01771792944788,-31.02460274939664,-23.494243061842845,-20.193460354492675
,,,,-19.45300364710308
Marcus Semien,10.6549360682388,15.407843746340893,13.778887422366193,15.373122991670144
Marcus Stroman,-16.23205476411809,-23.15094021477116,-26.225031093935552,
Mark Canha,-14.447279197590635,-21.415509210063338,-16.828266149834366,-15.955174275225271
,,,,-12.229812646497452
Mark Leiter Jr.,-1.5664359614005048,0.860435584728924,0.9614512766546738,
,,,,-2.1873150513707222
,,,,-16.351951460949333
Mark Vientos,7.01939400093606,17.462375017801616,16.30945998274236,10.07556082259048
,,,,-14.271017060651324
Martín Maldonado,-14.511465727222602,-14.685929480462178,-9.58863634715612,
Martín Pérez,-30.561778492570777,-27.31581676922415,-30.70951123357678,
Masataka Yoshida,-6.585679554344557,-9.872451848265577,-6.330515927609651,-2.5271683010889197
Mason Black,-5.455786305337415,-5.573896278945191,-13.73930365774322,
Mason Englert,-3.592985755910595,-6.476084526852867,-6.8977617049241085,
,,,,-11.169730337677022
,,,,-7.10313528441737
,,,,-14.639930813423431
,,,,-18.66906641660907
Mason McCoy,-26.61561996131517,,,
Mason Miller,24.25450299321949,25.779292924232113,27.52013197646123,
,,,,26.473187710284517
Mason Montgomery,0.552395640812466,-3.039561793142629,-3.2120823062199273,
,,,,-12.96512647076629
Mason Thompson,-7.779217042890911,-7.114027830202113,-7.78056047597393,
,,,,-8.82702973047033
Masyn Winn,0.6745597867245798,3.9660217862231337,3.9869996808445296,1.0
,,,,-12.382644269649765
Matt Brash,4.031270428526497,5.426055000639526,5.854321289640938,
,,,,6.611745884778281
,,,,-14.37818938638017
Matt Carpenter,-23.99199352817656,,,
Matt Chapman,22.394429026042257,13.109443126434126,11.797369276227618,10.716594102695964
,,,,-8.792170248623211
Matt Duffy,-27.49157903317275,-28.333167642222804,-22.430436701668754,
,,,,-7.458872907765022
,,,,-9.619478834597489
,,,,-10.449642188760192
Matt Koperniak,-26.338584633520284,-27.01288422788052,-20.671183876708,-13.934464853942002
,,,,-17.530017727634856
,,,,-19.712539904893006
Matt Manning,-3.8722725094547874,,,
Matt McLain,16.567566798805924,18.113234120257168,19.07716695609142,12.341757839642923
Matt Mervis,-17.945258068126435,-11.340572281948129,-9.820639919386728,-11.202837484721517
Matt Moore,-8.472601366114256,,,
,,,,-13.429652636678451
Matt Olson,28.268321534832957,26.695804256290582,26.55389454766176,28.852731560669348
,,,,-13.998858957142792
Matt Shaw,-1.0382406188192488,-4.830431380617373,-2.8107318005767854,1.4883200422081642
Matt Strahm,11.15292093629443,8.369353091454395,8.947857858641628,
,,,,13.7089671029555
Matt Thaiss,-11.088148798561212,-11.36485659790778,-7.372585480776987,
Matt Vierling,-4.403852180649137,-7.5310929625861345,-7.939855262336666,-8.420472597558526
Matt Waldron,-8.35424194964316,-9.806466619157163,-15.811925346106452,
Matt Wallner,7.398737660045125,5.291522011201297,5.222788628511983,12.359212421331844
Matthew Boyd,3.6135874523230047,-0.0633787088260702,-2.3267733101158448,
,,,,1.064097277523156
,,,,-8.94850009848944
Matthew Liberatore,-4.787965541125084,-2.84495552696456,-1.176323358235134,
,,,,-10.82508124332896
Matthew Lugo,-26.422924272966995,-31.755231609338914,-23.57982278517664,-17.953270095473226
Mauricio Dubón,-19.422300919610564,-17.11505051126284,-15.547257705207208,-19.77708038357
Max Acosta,-25.48386385669623,-27.997356934699415,-21.771750540168345,-16.994533218429464
,,,,-16.42358400504619
Max Fried,14.577802935070164,8.313599439565664,9.508309405650516,
,,,,10.520790486018884
Max Kepler,-1.9443269220781765,-3.793630867926046,-3.898879686749588,-7.807301984663003
,,,,-13.609814530802463
Max Lazar,0.5493863602164331,-7.566386950697689,-8.019432427230287,
,,,,-9.535731948712456
Max Meyer,-15.390355975999142,-12.64567682814202,-15.009902410520382,
Max Muncy,9.47959102413341,6.685753090994467,6.205873308805378,3.731871935971325
Max Muncy,9.47959102413341,6.685753090994467,6.205873308805378,-18.7063275879556
Max Muncy,9.47959102413341,6.685753090994467,-23.617464430387916,3.731871935971325
Max Muncy,9.47959102413341,6.685753090994467,-23.617464430387916,-18.7063275879556
Max Muncy,9.47959102413341,-31.24431934866054,6.205873308805378,3.731871935971325
Max Muncy,9.47959102413341,-31.24431934866054,6.205873308805378,-18.7063275879556
Max Muncy,9.47959102413341,-31.24431934866054,-23.617464430387916,3.731871935971325
Max Muncy,9.47959102413341,-31.24431934866054,-23.617464430387916,-18.7063275879556
Max Muncy,-24.637907342364972,6.685753090994467,6.205873308805378,3.731871935971325
Max Muncy,-24.637907342364972,6.685753090994467,6.205873308805378,-18.7063275879556
Max Muncy,-24.637907342364972,6.685753090994467,-23.617464430387916,3.731871935971325
Max Muncy,-24.637907342364972,6.685753090994467,-23.617464430387916,-18.7063275879556
Max Muncy,-24.637907342364972,-31.24431934866054,6.205873308805378,3.731871935971325
Max Muncy,-24.637907342364972,-31.24431934866054,6.205873308805378,-18.7063275879556
Max Muncy,-24.637907342364972,-31.24431934866054,-23.617464430387916,3.731871935971325
Max Muncy,-24.637907342364972,-31.24431934866054,-23.617464430387916,-18.7063275879556
Max Scherzer,2.9390772523379196,5.905363284866184,3.56594459319336,
,,,,8.549722125098155
Max Schuemann,-21.11680042546075,-29.942265627987936,-23.082309610305288,-16.60153555251555
Max Stassi,-14.457972142870306,,,
Merrill Kelly,-12.676580846881098,-9.559114511195782,-10.982233192372416,
,,,,-8.888089193344493
Michael A. Taylor,-18.03767327420336,-23.60577251875805,-19.13539780983917,
,,,,-5.9790034392638445
Michael Busch,4.371864718224991,2.242068427149312,1.706382431051238,7.761745275032864
,,,,-14.2846390436293
,,,,-17.757097136654224
Michael Conforto,1.936681682328918,1.0,1.2650506953768244,-3.624662275698433
,,,,-10.12651138099286
Michael Fulmer,-5.522771540470602,-6.339781719067564,-6.716702412684044,
,,,,-9.819628952725242
Michael Grove,-5.271078076621449,-0.3357860879007284,,
,,,,-6.764892924457568
Michael Harris II,19.55205246853544,21.941951691211788,21.416017827280708,17.30112521170762
Michael Helman,-26.86213072208552,-27.407188033749545,-21.450385202411212,-15.111522681964498
,,,,-6.665336685490728
Michael King,13.517249916012112,9.192185501053435,10.6470243346476,
,,,,19.04539112725815
,,,,-13.37626726627809
Michael Kopech,-1.2365258250486093,-1.3348237066900044,-1.3738256012251189,
,,,,-2.19132417341957
Michael Lorenzen,-18.991886269522855,-27.38852921146192,-30.25860359925851,
Michael Massey,-5.546437233532038,-1.8695304930556549,-2.669128657765029,-6.559365747689715
Michael McGreevy,-1.6883605773670085,-3.1335408451529423,-3.283736136407219,
,,,,-10.422561939564416
,,,,-14.371598493440333
,,,,-13.095797689121657
Michael Siani,-21.89339399352122,-21.29306088152379,-18.07974228538338,
Michael Soroka,-3.743930195237698,-10.189977713613278,-14.244497024672938,
Michael Stefanic,-28.22861141395864,,,-18.914623272844267
Michael Toglia,6.376743257459115,5.26512484479434,5.347166101881742,6.7100502738834145
Michael Tonkin,-10.982662514128435,-4.992823943316394,-5.271287150898595,
,,,,-7.238003809582466
Michael Wacha,-6.0043496208141685,-11.22308484851582,-12.406761847973764,
,,,,-12.290836552913696
Michel Otañez,-3.3993693323724097,-0.3949649827459942,-0.3753399994400588,
,,,,-4.242685832450872
Mickey Gasper,-27.77337294307828,,,-14.150147391967511
Mickey Moniak,-9.418275219180122,-15.226675179380464,-12.326013852230249,-10.861525730687172
Miguel Amaya,-4.912848068521782,-1.2804217005384504,-0.0002549179919992,
Miguel Andujar,-15.508910530752717,-8.396682094806255,-7.206682924225834,-16.86693765366993
Miguel Castro,-5.637309698858339,,,
,,,,-5.828313850777912
,,,,-6.8582900186187805
Miguel Rojas,-20.91321092285531,-29.168556652384655,-22.064008477992537,
Miguel Sanó,-24.668725410408225,-26.989023985484422,-20.795762176663725,
Miguel Vargas,-6.362590742616841,-3.923765231547904,-4.17814818780072,-2.6772428919706535
,,,,-12.461249639710877
,,,,-13.498573516992224
Mike Brosseau,-27.94877392590959,,,
Mike Burrows,-2.981548415395037,-6.449068310989189,-6.468445038539383,
Mike Clevinger,-5.31690644990889,-3.7223883968915503,-3.0803191818967077,
,,,,-19.150345488883943
Mike Tauchman,-9.440079133321722,-8.30974918818076,-7.527557098593903,-13.036004879497652
Mike Trout,22.511096862232964,21.637104550363073,21.830536243503897,1.4246993130459225
Mike Vasil,-4.339418943491881,-6.758876470968581,-7.179430831738433,
