Name,Team,POS,ADP,PA,mRBI,mR,mSB,mHR,mOBP,mSLG,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Jonatan Clase","TOR","OF",657.6500244140625,32.2435,-14.323624358304215,-13.086104303732334,-2.79354346325072,-9.263784149174004,-0.28666067369112175,-0.38173661119169516,-40.13545355934409,12.277191499022852,-26.85826206032124,"Jonatan Clase","26599",682729
"Brandon Lockridge","SDP","OF",749.1500244140625,40.2536,-14.254191859843493,-12.971408475658109,-2.758192512880835,-9.33372460988316,-0.2847637395217743,-0.6091020761235492,-40.21138327391092,12.277191499022852,-26.93419177488806,"Brandon Lockridge","21496",663604
"Dylan Carlson","BAL","OF",740.239990234375,33.0616,-14.285235110191023,-13.074070856559514,-3.229748887733393,-9.25820423472751,-0.08889221457128925,-0.30583868499198724,-40.24198998877472,12.277191499022852,-26.964798489751864,"Dylan Carlson","20126",666185
"Miguel Sanó",,"1B/3B/DH",999,40.7109,-13.918564428082256,-12.883715749424606,-3.270166374751675,-8.824633036005023,-0.3063838613542661,-0.17306547309963174,-39.376528922717455,11.387504937233034,-26.989023985484426,"Miguel Sano","12164",593934
"Matt Koperniak","STL","OF",999,32.841,-14.264006723488988,-13.098281844756487,-3.226600223197464,-9.235927229462073,-0.17346554609209894,-0.29179415990625074,-40.29007572690337,12.277191499022852,-27.01288422788052,"Matt Koperniak","sa3014834",689288
"Adael Amador","COL","2B",676.8400268554688,25.3548,-14.45405058155005,-13.215986034623917,-3.059663412033378,-9.32827247527946,-0.06665081059147913,-0.22969155401625913,-40.35431486809454,12.255253069645287,-27.099061798449256,"Adael Amador","27962",691182
"Tyler Gentry","KCR","OF",999,32.4983,-14.307111133920708,-13.100965941697975,-3.2257987382824984,-9.247853737411834,-0.16502592579068873,-0.33106850823526573,-40.377823985338964,12.277191499022852,-27.100632486316112,"Tyler Gentry","27784",694355
"Hao-Yu  Lee","DET","2B",999,32.841,-14.31115849141917,-13.115323186760484,-3.1535224284984573,-9.311532782716784,-0.1780030752681087,-0.3134629527221427,-40.38300291738514,12.255253069645287,-27.12774984773986,"Hao-Yu  Lee","sa3017863",701678
"Shay Whitcomb","HOU","2B/3B",656.8699951171875,26.2968,-14.353655793401284,-13.207015022018913,-3.1466239750769995,-9.200190307356522,-0.279708383229678,-0.21321463850358707,-40.400408119586984,12.255253069645287,-27.145155049941692,"Shay Whitcomb","27789",694376
"Tyler Wade","SDP","3B/OF",750.02001953125,85.1875,-13.598964553244171,-12.23019992629052,-2.1989599089178853,-9.202831158476702,-0.8091025047712709,-1.6015590034350704,-39.64161705513562,11.387504937233034,-27.254112117902586,"Tyler Wade","15730",642180
"Brewer Hicklen","MIL","OF",999,26.3863,-14.42871409273078,-13.220057212048998,-3.0367353456196065,-9.253604008056453,-0.26500377730924074,-0.3331987042686651,-40.53731314003375,12.277191499022852,-27.260121641010894,"Brewer Hicklen","20450",676551
"Myles Straw","TOR","OF/DH",999,62.8266,-14.01610581134273,-12.669113662841632,-2.6804775572875323,-9.44102059238148,-0.5443561638625183,-1.2662973763019174,-40.61737116401781,12.277191499022852,-27.340179664994956,"Myles Straw","17620",664702
"Kevin Newman","LAA","2B/SS",672.75,212.439,-11.19827218053837,-9.90978418342954,-1.8960577970616104,-8.51705692597702,-1.7630450814764735,-3.00739723603173,-36.29161340451475,7.947465494409344,-27.344147910105402,"Kevin Newman","17696",621028
"Kameron Misner","TBR","OF",999,26.5848,-14.447473613552978,-13.210401635540475,-3.137779071696011,-9.280225680307357,-0.20749190949594973,-0.34380778378247373,-40.62717969437524,12.277191499022852,-27.34998819535239,"Kameron Misner","26374",670224
"Trey Mancini","ARI","1B/DH/OF",749.780029296875,26.3906,-14.399026716312411,-13.2377290451819,-3.296472091032657,-9.297604322860819,-0.1845169520861196,-0.26612847902199094,-40.6814776064959,12.277191499022852,-27.404286107473045,"Trey Mancini","15149",641820
"Michael Helman","STL","3B/OF",999,52.7844,-13.883919055615182,-12.737909521986523,-3.0110593699234403,-9.02401874271775,-0.5201957350934775,-0.6175905456462076,-39.79469297098258,11.387504937233034,-27.407188033749545,"Michael Helman","24605",680737
"Cooper Hummel","HOU","OF/DH",999,26.0044,-14.493957576663083,-13.223317770293768,-3.1657736235739753,-9.377128576440471,-0.07211197431026997,-0.3573446934623974,-40.689634214743954,12.277191499022852,-27.41244271572111,"Cooper Hummel","19458",669450
"Luis Guillorme","HOU","2B",999,32.1391,-14.425476197082352,-13.120727414843534,-3.1763359787871615,-9.470283128446766,-0.018004950479115697,-0.4638599195056336,-40.67468758914456,12.255253069645287,-27.419434519499276,"Luis Guillorme","16451",641645
"Keston Hiura","COL","2B/DH",742.1599731445312,13.1814,-14.608558596386198,-13.436298597041624,-3.3050880005516627,-9.312214283674493,-0.04360813281310224,0.01880392481611409,-40.68696368565097,12.255253069645287,-27.431710616005684,"Keston Hiura","20003",669374
"Pedro León","HOU","OF",745.0399780273438,19.2742,-14.559403389871667,-13.34957868683777,-3.1495150295157295,-9.344586251958422,-0.18789549140749526,-0.21771975314850772,-40.8086986027396,12.277191499022852,-27.53150710371674,"Pedro Leon","27781",694175
"Ryan Noda","LAA","1B",746.6400146484375,35.0842,-14.269207553267872,-12.99680833476375,-3.2545088965123283,-9.089657112796765,-0.10759715295759399,-0.3892716121813853,-40.10705066247969,11.556055179673542,-27.550995482806147,"Ryan Noda","23312",676116
"Jahmai Jones","DET","2B/3B/OF/DH",999,20.0183,-14.578790259308333,-13.346210025992766,-3.191735846929309,-9.3955294831247,-0.08293052002548756,-0.22517371583484147,-40.820369851215446,12.255253069645287,-27.565116781570154,"Jahmai Jones","18872",663330
"Jacob Hurtubise","CIN","OF",999,20.2051,-14.634866444250331,-13.327889663156423,-3.139324783463409,-9.472881409558722,0.024664184663790063,-0.29259696557824566,-40.842895081343336,12.277191499022852,-27.565703582320477,"Jacob Hurtubise","27599",674441
"Tim Tawa","ARI","2B/OF",999,19.7046,-14.52995882305932,-13.344624778883235,-3.2543371479168286,-9.348590155770829,-0.17273883578219631,-0.18187446877964336,-40.83212421019205,12.255253069645287,-27.576871140546764,"Tim Tawa","sa3016970",694374
"Blake Dunn","CIN","OF/DH",999,19.3443,-14.589131246619784,-13.359324327371997,-3.1602205128238494,-9.393271958838701,-0.1356381958598261,-0.24842357840449952,-40.886009819918655,12.277191499022852,-27.608818320895807,"Blake Dunn","29487",694362
"James Outman","LAD","OF",694.02001953125,12.9467,-14.66317773069882,-13.459356662632032,-3.2665024686945956,-9.389821788835409,-0.05467862061740088,-0.09382173559030343,-40.92735900706857,12.277191499022852,-27.65016750804571,"James Outman","24770",681546
"Buddy Kennedy","PHI","2B/3B/DH",999,20.1474,-14.584962472256235,-13.341688485490184,-3.2809004828257113,-9.421086289501103,-0.058229682852599815,-0.24467981549600581,-40.93154722842184,12.255253069645287,-27.676294158776553,"Buddy Kennedy","22505",671083
"Jakob Marsee","MIA","OF",999,19.7046,-14.633490330156295,-13.371718009173135,-3.11570975679044,-9.436846319676746,-0.09133161976988245,-0.3242674819682451,-40.97336351753474,12.277191499022852,-27.696172018511888,"Jakob Marsee","sa3019868",805300
"J.C. Escarra","NYY","1B",999,43.6785,-14.099521923688348,-12.902000078060869,-3.24022538144488,-9.168968408434562,-0.31798859763064213,-0.5323489300310884,-40.26105331929038,11.556055179673542,-27.70499813961684,"J.C. Escarra","sa738605",641555
"Travis Jankowski","CHC","OF/DH",999,19.6842,-14.634036718111274,-13.372348500302044,-3.108897173401382,-9.506957149278225,-0.05387134315209097,-0.31808236725009154,-40.99419325149511,12.277191499022852,-27.71700175247226,"Travis Jankowski","13768",608671
"Enmanuel Valdez","PIT","2B",749.27001953125,13.0025,-14.662732519444058,-13.47229079301087,-3.2919494547941297,-9.399235212813581,-0.07660549714123734,-0.07923397260789931,-40.98204744981177,12.255253069645287,-27.726794380166485,"Enmanuel Valdez","21716",665839
"Oscar Gonzalez","SDP","OF",999,13.4008,-14.632296353421971,-13.47097575945294,-3.306204347228337,-9.39535910153817,-0.1398453850881204,-0.06396777111762536,-41.00864871784716,12.277191499022852,-27.73145721882431,"Oscar Gonzalez","20970",660757
"Cavan Biggio","KCR","2B",999,19.4078,-14.606069466217333,-13.367052353344734,-3.267189450280545,-9.410820970284488,-0.0614725906927239,-0.2752407741913131,-40.987845605011145,12.255253069645287,-27.73259253536586,"Cavan Biggio","19252",624415
"Dominic Smith","NYY","1B",748.4199829101562,33.1944,-14.247938686236093,-13.099290630562736,-3.2820168273697097,-9.217739306108108,-0.1577784401142781,-0.29206114184774234,-40.296825032238665,11.556055179673542,-27.740769852565123,"Dominic Smith","15653",642086
"Darren Baker","WSN","2B/OF/DH",999,26.5817,-14.538579734094649,-13.287988422187958,-3.090119651126673,-9.519905934052955,-0.17130509826703585,-0.4478858397039438,-41.055784679433216,12.255253069645287,-27.800531609787924,"Darren Baker","29912",671117
"Wade Meckler","SFG","OF",750.510009765625,13.2641,-14.711705588598878,-13.474002138346183,-3.2840205268610734,-9.487874735289187,-0.013948715599321374,-0.12494683363891805,-41.09649853833356,12.277191499022852,-27.819307039310708,"Wade Meckler","31490",685133
"Austin Shenton","SEA","1B/DH",750.3300170898438,33.2335,-14.273639449774778,-13.10655029783243,-3.307692809463901,-9.144050501272133,-0.23358643912040278,-0.34386462622362335,-40.409384123687275,11.556055179673542,-27.853328944013725,"Austin Shenton","25425",668853
"Nick Maton","CHW","2B/3B/DH",999,13.446,-14.695334021245335,-13.479658562880797,-3.308580162278592,-9.426921750938986,-0.05861038599320504,-0.14760404767429341,-41.11670893101121,12.255253069645287,-27.86145586136592,"Nick Maton","21635",665155
"Nacho Alvarez Jr.","ATL","2B/3B",734.510009765625,13.1124,-14.72014433815034,-13.470633498975674,-3.255367622428427,-9.494647289105878,-0.019851706811818387,-0.17078555217142613,-41.13143000764356,12.255253069645287,-27.87617693799827,"Nacho Alvarez Jr.","31765",805373
"Jake Bauers","MIL","1B",721.1500244140625,27.0362,-14.375693641953347,-13.199160854871405,-3.154066294785524,-9.177103970513771,-0.24158920916324225,-0.29088146048668434,-40.438495431773966,11.556055179673542,-27.882440252100423,"Jake Bauers","15194",641343
"Jorbit Vivas","NYY","2B/3B",999,13.1364,-14.720913343794779,-13.47830751659728,-3.2476104430908705,-9.473733304797161,-0.06107991943162661,-0.18742841574714217,-41.16907294345887,12.255253069645287,-27.91381987381358,"Jorbit Vivas","sa3005511",678391
"Luke Ritter","NYM","2B/3B",999,13.1364,-14.700109904058479,-13.483909889831777,-3.3091240243003077,-9.416656431722373,-0.14148764880051673,-0.18890702731294887,-41.240194926026405,12.255253069645287,-27.98494185638112,"Luke Ritter","sa3009878",682239
"Gustavo Campero","LAA","OF",747.75,6.40033,-14.821814063692925,-13.598713831243485,-3.270595741975074,-9.500354977048065,-0.030123465249640474,-0.043781869734943184,-41.26538394894413,12.277191499022852,-27.988192449921275,"Gustavo Campero","22707",672569
"Max Acosta","MIA","2B/SS",999,144.5,-12.265136433605027,-11.160143610598299,-2.0613916469264644,-8.656043312330546,-1.071567923940951,-1.7305395017074683,-36.94482242910876,7.947465494409344,-27.997356934699418,"Max Acosta","sa3014711",691185
"Romy Gonzalez","BOS","1B/2B/SS",655.0499877929688,80.2651,-13.044030858093395,-12.031702421356462,-2.4667686975628755,-8.521103431533161,-0.579242186433655,-0.3160607557811857,-36.95890835076073,7.947465494409344,-28.01144285635139,"Romy Gonzalez","21562",663853
"Trayce Thompson","BOS","OF",999,6.55846,-14.807385214429116,-13.597542913011374,-3.3112994681218213,-9.47113503003231,-0.05994697637143018,-0.046538631411464984,-41.29384823337752,12.277191499022852,-28.01665673435466,"Trayce Thompson","9952",572204
"Gabriel Rincones Jr.","PHI","OF",999,6.5682,-14.818050008192316,-13.596768306556648,-3.274059278936086,-9.49217680053092,-0.0577984308351956,-0.05883694185613365,-41.2976897669073,12.277191499022852,-28.020498267884452,"Gabriel Rincones Jr.","sa3020758",687282
"Rowdy Tellez","SEA","1B",730.780029296875,20.4408,-14.453848179901309,-13.325854095918375,-3.314362266890701,-9.228302786754046,-0.14980323702451137,-0.10611269956651281,-40.57828326605546,11.556055179673542,-28.02222808638191,"Rowdy Tellez","15679",642133
"Sam Haggerty","TEX","OF/DH",999,6.45083,-14.836182192462111,-13.599884738738348,-3.2506159965932664,-9.525783997234573,-0.024949910633953454,-0.06666245678747051,-41.30407929244972,12.277191499022852,-28.026887793426877,"Sam Haggerty","18054",664059
"José Fermín","STL","2B/3B/OF/DH",999,6.57874,-14.832499097620998,-13.597380780585516,-3.280528365134144,-9.523569074692308,-0.000037566518749174265,-0.0662978280931652,-41.30031271264488,12.255253069645287,-28.045059642999597,"Jose Fermin","21746",665877
"Drew Avans","OAK","OF",999,13.1364,-14.75066144070777,-13.501671808464874,-3.223451550130835,-9.505721901817196,-0.1113802990916737,-0.23005240036847888,-41.322939400580836,12.277191499022852,-28.04574790155798,"Drew Avans","sa3006937",682183
"Steward Berroa","TOR","OF",999,6.64778,-14.842394897801839,-13.597308722922604,-3.215494001697212,-9.52318572246972,-0.0537074445236569,-0.09765772957343444,-41.32974851898847,12.277191499022852,-28.05255701996562,"Steward Berroa","22766",672642
"Justin Foscue","TEX","1B/2B/DH",999,6.462,-14.826954209163414,-13.598641773580576,-3.3091812716994657,-9.500440161494227,-0.028534704298068952,-0.057119112452862254,-41.32087123268862,12.255253069645287,-28.06561816304333,"Justin Foscue","27501",679822
"Owen Miller","COL","1B/2B/3B",999,6.79297,-14.824829341651894,-13.598695814143445,-3.2996493867325283,-9.522163451991853,-0.026983942906837345,-0.05164661417973449,-41.32396855160629,12.255253069645287,-28.068715481961007,"Owen Miller","24655",680911
"Garrett Cooper","ATL","1B/OF/DH",999,6.7816,-14.812889622556947,-13.598425600591842,-3.3285885345589907,-9.500184595461537,-0.05095190198459769,-0.06262905949803224,-41.353669314651945,12.277191499022852,-28.07647781562909,"Garrett Cooper","15279",643265
"Cam Smith","HOU","3B",999,52.5456,-13.908567475325352,-12.805984868925796,-3.1603636409187827,-8.980231411243645,-0.830926805223151,-0.7870311873284318,-40.47310538896516,11.387504937233034,-28.08560045173213,"Cam Smith","sa3025358",701358
"Jorge Barrosa","ARI","OF",999,6.5362,-14.833733542622994,-13.604082035863703,-3.288142424907468,-9.528339676602794,-0.033387977169027125,-0.07563584420363277,-41.36332150136961,12.277191499022852,-28.086130002346767,"Jorge Barrosa","23968",678489
"Carlos D. Rodriguez","ATL","OF",999,6.5682,-14.839824819035554,-13.600911552381886,-3.296672460128724,-9.545973872494743,-0.006819583853561383,-0.07757192578966007,-41.36777421368412,12.277191499022852,-28.090582714661274,"Carlos D. Rodriguez","sa3005478",677578
"Isaac Collins","MIL","2B/OF/DH",999,6.68691,-14.843791227936595,-13.599542478261084,-3.277036203407216,-9.52893600263499,-0.01808159703804758,-0.08893216887546523,-41.356319678153405,12.255253069645287,-28.101066608508116,"Isaac Collins","25477",686555
"Cooper Bowman","CIN","2B",750.9600219726562,6.5682,-14.837699951524034,-13.603721747549152,-3.25542487196026,-9.52318572246972,-0.05400495454391005,-0.08579812203531395,-41.35983537008239,12.255253069645287,-28.104582300437105,"Cooper Bowman","sa3016966",688682
"Tyler Callihan","CIN","2B",999,6.5682,-14.837113083239307,-13.60979250096119,-3.2825606893914254,-9.521822688818794,-0.0701492668570965,-0.0896469655470036,-41.411085194814824,12.255253069645287,-28.155832125169532,"Tyler Callihan","sa1169610",682997
"Petey Halpin","CLE","OF",999,6.5682,-14.83966292184072,-13.614223977438067,-3.300880230340193,-9.524378371360566,-0.06991578340469987,-0.09366059826541294,-41.44272188264966,12.277191499022852,-28.165530383626802,"Petey Halpin","sa3014461",690984
"David Bote","LAD","3B",749.72998046875,26.5631,-14.380145754500976,-13.203844527799848,-3.2733150478183033,-9.269577021562357,-0.2113939046985538,-0.2438952124777527,-40.58217146885779,11.387504937233034,-28.194666531624755,"David Bote","14593",623520
"Tim Elko","CHW","1B",999,26.2728,-14.39684111624419,-13.262372357881844,-3.3007371086432853,-9.242231246610011,-0.3060207786449558,-0.24274876207518437,-40.75095137009947,11.556055179673542,-28.194896190425933,"Tim Elko","sa3020188",671284
"Brett Wisely","SFG","2B/SS",748.219970703125,134.495,-12.420797824224989,-11.215374977082408,-2.5693867473765435,-8.48924260800882,-0.9418858119382673,-1.5694618575748231,-37.206149826205845,7.947465494409344,-28.258684331796502,"Brett Wisely","27735",689172
"Zach Dezenzo","HOU","1B/3B/DH",526.6400146484375,19.5119,-14.511644537616043,-13.343453860651124,-3.249785891177734,-9.317027493675813,-0.1325468138549992,-0.12333409265894084,-40.67779268963465,11.387504937233034,-28.290287752401618,"Zach Dezenzo","31562",701305
"Brady House","WSN","3B",999,32.841,-14.277929641003414,-13.149712097045665,-3.2515605925417645,-9.202021877676199,-0.44213325796026287,-0.3729908558108479,-40.69634832203815,11.387504937233034,-28.308843384805115,"Brady House","sa3017694",691781
"Matt Duffy",,"3B",999,52.7394,-14.059999515832065,-12.853416012190051,-3.2135189227064136,-9.319881328126254,-0.4080417368187228,-0.8658150637823269,-40.72067257945583,11.387504937233034,-28.333167642222804,"Matt Duffy","13836",622110
"Travis Bazzana","CLE","2B",999,105.091,-13.313949258006078,-12.155891650564365,-2.908784834362173,-8.926732456279439,-1.8845615417942203,-2.417597411831089,-41.60751715283737,12.255253069645287,-28.352264083192082,"Travis Bazzana","sa3025129",683953
"Billy Hamilton",,"OF",999,13.2654,-14.753939816685945,-13.534961890392598,-3.3676320541400244,-9.504614440546066,-0.23949844441195925,-0.28855781434557903,-41.68920446052216,12.277191499022852,-28.412012961499318,"Billy Hamilton","10199",571740
"Brett Harris","OAK","3B",999,19.0425,-14.584233946941549,-13.359504455423401,-3.2575144414840245,-9.379045337553412,-0.0748694736784831,-0.1986175017202815,-40.85378515680116,11.387504937233034,-28.466280219568123,"Brett Harris","29788",695391
"Trey Lipscomb","WSN","3B",745.6500244140625,25.4448,-14.484527203777729,-13.289123306219988,-3.1372065934390787,-9.409713502666257,-0.2183273586973759,-0.33453352296210076,-40.87343148776253,11.387504937233034,-28.485926550529495,"Trey Lipscomb","31567",702358
"Yuli Gurriel","SDP","1B/DH",999,13.5227,-14.678031551052516,-13.474740710600832,-3.2834480443387917,-9.455162022873505,-0.06605815122023016,-0.1287101581877265,-41.0861506382736,11.556055179673542,-28.53009545860006,"Yuli Gurriel","19198",493329
"Darick Hall","PIT","1B/DH",747.4400024414062,13.0149,-14.670462983845706,-13.481658138867752,-3.317367816127748,-9.401705707735639,-0.10602119019476469,-0.11190865581399662,-41.08912449258561,11.556055179673542,-28.53306931291207,"Darick Hall","19717",669742
"David Hamilton","BOS","2B/SS",414.1600036621094,72.1969,-13.505996627023952,-12.186983968404702,-1.7702254587671054,-8.899770071632286,-0.43587719985195156,-0.7653142277888005,-37.56416755346879,7.947465494409344,-28.616702059059445,"David Hamilton","27531",666152
"Jac Caglianone","KCR","1B",999,59.1138,-13.905977120207965,-12.791843829063758,-3.1383801789842103,-9.08143634723009,-1.1367110662747797,-1.1350560513990646,-41.189404593159864,11.556055179673542,-28.63334941348632,"Jac Caglianone","sa3025245",695506
"Vidal Bruján","CHC","2B/SS/OF",683.4400024414062,102.809,-12.998336044295984,-11.771128168597041,-2.2487375024501524,-8.81517702297732,-0.5636395746704017,-1.28132977570158,-37.67834808869247,7.947465494409344,-28.73088259428313,"Vidal Brujan","20536",660644
"CJ Alexander","OAK","3B/DH",999,6.53476,-14.812606308497022,-13.60570330643607,-3.318426915405263,-9.483615265444087,-0.08847524700931404,-0.04944791493843358,-41.358274957730195,11.387504937233034,-28.970770020497163,"CJ Alexander","20557",680769
"Nick Allen","ATL","SS",748.4199829101562,106.709,-12.937666113900551,-11.638400337185073,-2.6004154306039675,-8.960424850123456,-0.4509914363035593,-1.3333264453398508,-37.92122461345645,7.947465494409344,-28.9737591190471,"Nick Allen","22277",669397
"Miguel Rojas","LAD","SS",709.8400268554688,89.4819,-13.094622875072433,-11.976993486350011,-2.8326728656602036,-8.912079893722028,-0.43415468715582123,-0.8654983388335057,-38.116022146794,7.947465494409344,-29.168556652384655,"Miguel Rojas","7802",500743
"Vinny Capra","MIL","3B/SS",999,138.043,-12.512713551361612,-11.279487163298862,-2.848416205401249,-8.790898040417273,-0.6669260098705674,-2.020001073019651,-38.118442043369214,7.947465494409344,-29.17097654895987,"Vinny Capra","25040",681962
"Blaze Alexander","ARI","SS",750.5999755859375,118.198,-12.669872569437313,-11.543664148882344,-2.9120766269930356,-8.638025770563107,-0.906262211283547,-1.5126439292164662,-38.18254525637581,7.947465494409344,-29.235079761966468,"Blaze Alexander","23789",677942
"Daniel Schneemann","CLE","SS/OF",741.8400268554688,98.736,-13.094481218042471,-11.932354542627479,-2.878414448239877,-8.707284730314553,-0.6408343682107684,-1.2891222336104062,-38.54249154104555,7.947465494409344,-29.595026046636207,"Daniel Schneemann","25180",682177
"Max Schuemann","OAK","3B/SS",631.5599975585938,100.974,-13.278130293714474,-11.894488825948073,-2.5594827404526894,-8.900281191003469,-0.5994103453531593,-1.6579377259254242,-38.88973112239728,7.947465494409344,-29.942265627987936,"Max Schuemann","24488",680474
"Cole Young","SEA","SS",999,98.523,-13.267222509414097,-11.984703516697206,-2.718204341901749,-8.995991416030883,-0.4602547538237234,-1.466772766434073,-38.89314930430173,7.947465494409344,-29.945683809892387,"Cole Young","sa3020459",702284
"Gage Workman","CHC","3B/SS",741.8200073242188,65.682,-13.657529892479188,-12.500357472413377,-2.8118343773008965,-8.983979704593654,-0.6582827447658538,-0.7694155634833156,-39.38139975503629,7.947465494409344,-30.433934260626945,"Gage Workman","sa3014441",669398
"Leo Jiménez","TOR","2B/SS",999,44.6147,-14.078759036654258,-12.869088269335998,-3.235674116175085,-9.182257943688146,-0.08196055148548069,-0.47892896873852314,-39.92666888607749,7.947465494409344,-30.97920339166815,"Leo Jimenez","23782",677870
"Casey Schmitt","SFG","2B/3B/SS/DH",747.780029296875,44.939,-13.995970248798962,-12.89466834239102,-3.1739315496343656,-9.08156410168448,-0.42233316097306695,-0.3872398124410597,-39.95570721592295,7.947465494409344,-31.008241721513606,"Casey Schmitt","27577",669477
"Marco Luciano","SFG","2B/SS/DH",706.9600219726562,58.778,-13.87515648754989,-12.672968678015227,-3.171240864291702,-9.050427406249986,-0.40612667588360507,-0.7961481318155733,-39.97206824380599,7.947465494409344,-31.024602749396642,"Marco Luciano","25616",682617
"Tim Anderson","LAA","SS",658.8499755859375,63.1636,-13.905734334726093,-12.602551494611735,-2.9188892103820936,-9.256159706465978,-0.538878850947858,-0.8914458764907317,-40.11365947362449,7.947465494409344,-31.166193979215144,"Tim Anderson","15172",641313
"Andrés Chaparro","WSN","DH",750.9600219726562,27.5378,-14.274833402384951,-13.173670888791076,-3.2917204609321473,-9.166923854784622,-0.13770302777306598,-0.10519710647013028,-40.150048741136,7.947465494409344,-31.202583246726647,"Andres Chaparro","21797",665953
"Max Muncy","OAK","SS",999,52.5456,-13.963651988685148,-12.786529665006409,-3.1328843262966175,-9.105374566617078,-0.526994223259967,-0.6763500732046677,-40.19178484306988,7.947465494409344,-31.24431934866054,"Max Muncy","sa3017290",691777
"Aledmys Díaz",,"1B/2B/3B/SS/OF",999,53.2864,-13.871696022460313,-12.785953203703126,-3.2393093974662475,-9.091744242802031,-0.5918315883511043,-0.6278720738891244,-40.20840652867196,7.947465494409344,-31.260941034262608,"Aledmys Diaz","15937",649557
"Pablo Reyes","NYY","1B/2B/3B/SS/DH",999,32.7175,-14.29925925265397,-13.092715484247575,-3.084623781377679,-9.283718464748587,-0.1439805879045746,-0.33385368132006166,-40.23815125225244,7.947465494409344,-31.2906857578431,"Pablo Reyes","16357",622569
"Nasim Nuñez","WSN","SS",750.530029296875,39.7961,-14.362317136518055,-12.982433051126709,-2.7236715655580745,-9.426751382046659,-0.0908675877243777,-0.707135145328063,-40.29317586830193,7.947465494409344,-31.345710373892587,"Nasim Nunez","25979",683083
"Leo Rivas","SEA","SS",999,45.004,-14.278718886812724,-12.92140125215463,-2.799611828318047,-9.369972676748295,-0.10303404055610725,-0.8334080268894581,-40.30614671147926,7.947465494409344,-31.358681217069915,"Leo Rivas","21009",660844
"Grae Kessinger","ARI","1B/2B/3B/SS/DH",999,54.5955,-14.00908365621505,-12.739224534069962,-3.106979352473118,-9.185878482583766,-0.5508718720194514,-0.9350611470781662,-40.52709904443952,7.947465494409344,-31.579633550030174,"Grae Kessinger","25813",666197
"Nick Sogard","BOS","1B/2B/3B/SS",999,32.1353,-14.376523368092405,-13.135769180860573,-3.1631974372949787,-9.387819836929204,-0.06336196761179318,-0.4249146200774413,-40.55158641086639,7.947465494409344,-31.60412091645705,"Nick Sogard","25483",686765
"Matthew Lugo","LAA","SS/OF",746.5599975585938,19.7046,-14.517877446934415,-13.336338287232758,-3.2165817257406437,-9.315749644471051,-0.18528648229168967,-0.1308635170777009,-40.702697103748264,7.947465494409344,-31.755231609338914,"Matthew Lugo","sa1169598",683090
"Dustin Harris","TEX","DH",750.9099731445312,19.5561,-14.57354892507555,-13.342210916967845,-3.1352601434795484,-9.386243838989321,-0.10828056648126554,-0.2125431032390241,-40.75808749423255,7.947465494409344,-31.810621999823205,"Dustin Harris","25705",687957
"Marcelo Mayer","BOS","SS",999,19.7046,-14.549730207380284,-13.34222891259339,-3.23487263979082,-9.408137504726373,-0.11695969451456546,-0.16206471930893887,-40.81399367831437,7.947465494409344,-31.866528183905025,"Marcelo Mayer","sa3017114",691785
"Liover Peguero","PIT","SS",750.8400268554688,25.7497,-14.449031840882569,-13.276279239866854,-3.178769054032626,-9.35123100689101,-0.27487911880267896,-0.30499005339859164,-40.83518031387433,7.947465494409344,-31.88771481946499,"Liover Peguero","24273",678894
"Jared Serna","MIA","2B/SS",999,26.2728,-14.468722264544036,-13.267776585964896,-3.1978328154358002,-9.371207924209324,-0.23786171042764784,-0.33612796103423176,-40.87952926161593,7.947465494409344,-31.932063767206586,"Jared Serna","sa3015579",691858
"Jacob Amaya","CHW","SS",999,31.591,-14.404268026421045,-13.181110727061158,-3.2280886854330286,-9.31557926288452,-0.2852996751865198,-0.4854862597803453,-40.89983263676662,7.947465494409344,-31.952367142357275,"Jacob Amaya","23296",676070
"Scott Kingery","LAA","SS/OF",718.8499755859375,26.2728,-14.456256397658988,-13.259544167089032,-3.156785592098053,-9.306804776202931,-0.35297998507899087,-0.37452533248234443,-40.906896250610345,7.947465494409344,-31.959430756200994,"Scott Kingery","17975",664068
"Luke Williams","ATL","2B/3B/SS/OF/DH",999,19.534,-14.601617353669704,-13.363629662674109,-3.0871713386254087,-9.44395963031939,-0.19912804017656574,-0.30434766087074283,-40.999853686335925,7.947465494409344,-32.05238819192658,"Luke Williams","19931",663897
"Miles Mastrobuoni","SEA","2B/3B/SS/OF",999,19.226,-14.636202078014618,-13.391803747170417,-3.1650293881908427,-9.475777845752898,-0.09688120982590552,-0.2950045988974344,-41.060698867852125,7.947465494409344,-32.113233373442775,"Miles Mastrobuoni","20017",670156
"Kyren Paris","LAA","2B/SS/DH",749.8499755859375,19.031,-14.626549111563957,-13.377788762585174,-3.1365195990570793,-9.41316367266955,-0.19463698377418975,-0.31220975104279136,-41.06086788069273,7.947465494409344,-32.11340238628339,"Kyren Paris","26420",677347
"Jonathan Ornelas","TEX","2B/3B/SS/OF",999,26.4743,-14.514052707125414,-13.253869703979884,-3.214034159962213,-9.4189565450579,-0.24362706558979913,-0.4208928473610053,-41.06543302907622,7.947465494409344,-32.117967534666874,"Jonathan Ornelas","24597",680716
