player_name,zips_auction_value,steamer-experimental_auction_value,batx_auction_value,steamer_auction_value
Nico Hoerner,2.812679358257794,-0.8550852949219545,-4.404662222971706,0.4906568922897132
Luke Little,-1.6283316153523146,0.4999616848430169,1.7769894696225026,0.4871655183200502
Nolan Jones,1.2873541174584158,1.0944116786743403,2.763151381643598,0.4720930596170964
Gabe Speier,-2.1148599154368655,0.4970774315226728,2.229993746116156,0.4189539230630977
Porter Hodge,-1.912358712480374,0.4648566577129437,8.380745886012077,0.4133793877473491
Victor Robles,-14.121434775776434,-1.0171456452205851,2.317257976102679,0.3818476550422461
Yennier Cano,1.6923728197655408,0.4320192780992837,-1.7587644305383767,0.3695313056139244
Ian Hamilton,0.6340059981677557,0.3491769050544887,-1.0690185003564587,0.2890353435510427
Taj Bradley,-2.7733745838974433,0.552260827354858,1.254054984915347,0.282386406289011
Connor Wong,1.0,0.7185080780797608,3.166145409902412,0.281960029224566
Jo Adell,3.0100045297945046,1.1378972801700789,5.672740088566408,0.2396409946794927
Trevor Larnach,-6.9698362672170395,0.4050574714651043,3.589389070725287,0.1443091267464971
Alexis Díaz,8.477023352583045,0.1039318161143133,1.6608129758214358,0.1161437233040927
José Leclerc,-2.1141545737184786,0.0644548510203214,2.3096051515923626,0.0371559278953816
Zac Gallen,10.997907060498845,0.3068807797836377,4.297383021736444,0.0314516315886428
Jordan Walker,-2.6064221867414346,-0.7727755847481981,0.3675123101633617,0.0021300066705539
Matthew Boyd,1.064097277523156,-2.3267733101158448,3.6135874523230047,-0.0633787088260702
Caleb Thielbar,-2.090471145220564,-0.1051314760733099,-1.9281897368680985,-0.1451376433594167
Brady Basso,-10.74946259124444,-0.1586201170025387,0.0096896471908216,-0.1746206387930249
Joey Ortiz,-4.8341844737628765,-1.8822651210835564,-2.955389315337713,-0.2491819250601747
Jared Koenig,-5.165211477023131,-0.3058731194935948,-0.9120142248346086,-0.3178178685509945
Michael Grove,-6.764892924457568,,-5.271078076621449,-0.3357860879007284
Brandon Marsh,-2.6410474227662974,-0.293320131333759,1.7198584252429292,-0.3693647438802616
Michel Otañez,-4.242685832450872,-0.3753399994400588,-3.3993693323724097,-0.3949649827459942
Luke Raley,-1.8978710067104156,-0.0741612515944318,1.1768689512048411,-0.4141971260466055
Tim Herrin,1.0478906618312436,-0.4166838444319791,1.791117731434288,-0.4318057971863762
Thairo Estrada,-4.19711940687889,-1.1386302260391976,-6.814036671038445,-0.4543585492970812
Anthony Bender,-0.4061648025151645,-0.4828484630935774,-2.3132160417094187,-0.4786561299805432
Ryne Stanek,-3.392171561549347,-0.5974146286852711,-3.4286239392478146,-0.4984527664332336
Jake Fraley,-12.994669757236151,0.6149087497510959,-7.7567426404540285,-0.5900878410803909
Jakob Junis,-12.549968143803518,1.2486300403359545,-6.706086415740934,-0.6155039526859227
Wilyer Abreu,1.8689792387812143,-0.9811868267553197,5.925382429851511,-0.6695509954814485
Zach Eflin,-0.2247122929600278,-0.1565425659503967,3.5362570984044344,-0.7014001261996241
JoJo Romero,0.610291201621583,-0.7481434048697557,-3.543981758942111,-0.7398619376843267
Kyle Higashioka,,0.6581635314045833,-4.230565848098203,-0.758280056337008
MJ Melendez,-0.1990797482947119,-0.416151848669646,1.6270554425689403,-0.780548059426881
Mitch Garver,,0.2766943019679876,-0.2770954414487254,-0.7937116682500498
Tanner Banks,-4.133648610924998,-0.8355008547499834,-6.304612561897374,-0.7969709547776622
Abner Uribe,-3.4062593568702244,-0.7789481591265182,-1.0796849336731862,-0.7978024592996562
Keaton Winn,-11.202369760086924,-8.470867681507915,,-0.8460162440704797
Ryan Brasier,-1.472778772392958,-0.9143750902285704,-0.1046129649370595,-0.8907826892881696
Beau Brieske,-5.9025510838942274,-0.9618558778622116,1.336268456453264,-0.9078140096175416
Jason Foley,1.1141481987321176,-0.9912110543137572,-0.8356658066012257,-0.9436772700988868
Maikel Garcia,-4.0622579613279575,-2.71283255878136,-2.7680747124799656,-0.9522125079715772
Jeimer Candelario,-0.3733241468951553,-1.0607653645667554,-2.1132702714102627,-0.9974381276034938
Jake Rogers,,-0.6614443691497931,-2.861183695713425,-1.0027275770272843
Edwin Uceta,2.2109965557163305,-1.0784442508110432,4.275379224733515,-1.0167748396868603
Parker Meadows,0.411679528818089,-1.4881910916101804,2.217325147511568,-1.0874385028058895
Endy Rodríguez,-0.6905157870939846,-0.5127532216678092,1.3573352885464236,-1.099390115523037
Sandy Alcantara,5.271048175131406,0.3052265604690162,2.9517417123580065,-1.1113112346209264
Julian Merryweather,-3.612876293464442,-1.1415431414615789,-6.796429814850277,-1.1241857342224804
Jesus Tinoco,-4.641044344314391,-1.2034939953963812,-4.358425080969665,-1.1395978400164593
Miguel Amaya,,-0.0002549179919992,-4.912848068521782,-1.2804217005384504
Paul Sewald,1.776830388143831,-1.3417578688676943,3.1049849519835533,-1.285785808503447
Daysbel Hernández,-1.7063335660158168,-1.3362967048847776,-2.531088391003268,-1.2986439191209822
Craig Kimbrel,-0.541748195325914,-1.455691472433013,0.7510543499114284,-1.3292001376482192
Michael Kopech,-2.19132417341957,-1.3738256012251189,-1.2365258250486093,-1.3348237066900044
Ryan Burr,1.0,-1.550655715608313,-0.5574737463390431,-1.438616739424265
Jake Cronenworth,-2.7791220581569593,-3.788999591181886,3.4166343104988535,-1.4679018374824175
Brant Hurter,-8.427320765416708,-1.5417059680945528,0.013760793556154,-1.4800811206100768
John Brebbia,-5.950917664147979,-1.5753850796489255,-1.1713685494797472,-1.515391671302976
Bobby Miller,-12.25986222419157,-9.591687817196776,-3.313913008125187,-1.5415698819801902
Danny Coulombe,-0.2841507403219996,-1.6632152729694627,-0.3599147778746541,-1.6102733692100348
Nate Pearson,-6.303793050915149,-1.7025903694613245,-0.4417844215930351,-1.6507492727621431
Craig Yoho,-0.0137015640360185,-1.7469654235744132,,-1.6938034231310577
Caleb Ferguson,-0.6505098681857966,-1.8254666478577,-3.1390063143464273,-1.7546249497669102
Sean Manaea,-8.353555753104205,-2.4650979611020047,0.368824106445362,-1.826375716143775
Spencer Horwitz,2.4887248032323024,-1.5312875392982837,-9.04795319875856,-1.8342426190429395
Michael Massey,-6.559365747689715,-2.669128657765029,-5.546437233532038,-1.8695304930556549
Nolan Gorman,7.79559994787237,-1.231763615978848,-3.281603740975907,-1.8950828698278688
Travis d'Arnaud,-6.899254372441305,0.1226151480520397,-2.951543448021388,-1.9264789808598723
Austin Hays,-5.253031346010599,-2.2416271038069544,-2.3425836177747494,-1.9403460750061243
Joel Payamps,3.0961494356148846,-2.064320851022534,4.006309487332931,-1.9613237692403227
Taylor Rogers,-7.558477605897908,-2.0854434317831987,-1.8498530766867876,-1.9795511954699003
Yariel Rodríguez,-5.949830797636434,-6.093028316936273,-4.504274042001991,-2.006606642304458
Daniel Palencia,-7.793723143016594,-2.2137964802210486,,-2.0250004696401236
Josh Sborz,-1.123053322535717,-2.233276093959107,,-2.035448527218928
Evan Carter,-6.047550485325663,-1.898851230934242,1.3450173552084863,-2.051569736017401
Yu Darvish,-0.5035372933405191,-2.160380460572993,-2.6842035090431056,-2.070888142104432
Justin Wilson,,-2.243942101819304,-8.02161068237985,-2.145166713324435
Sawyer Gipson-Long,-8.137211214020851,-1.970924338364496,-2.7918616890208496,-2.187058612734781
Trent Thornton,-1.5058172617451326,-2.3469603882042684,-2.044840960147474,-2.2123353658557576
Clay Holmes,-5.640693298110108,-3.51099667835632,4.365865577837393,-2.241869519381622
Landen Roupp,-9.360487445614512,-7.242880373665669,0.8912375914181689,-2.2701015815439205
Jonah Heim,-3.3644028249761355,-1.341129432916648,-1.7900278741046145,-2.3105297947139345
Chad Green,1.1903434395300745,-2.4608104451064734,-0.1963485130764592,-2.314974973166516
Danny Young,-5.771147752920811,-2.618977957732852,-2.302939653034882,-2.3868323403491383
Brandon Young,-11.40449795180014,-2.582120306953265,,-2.3987504716085177
Brent Headrick,-10.540942613387127,-2.623772453437424,,-2.4532487691016427
Clayton Kershaw,1.1194820028379184,-8.128961947285903,-2.581389530897166,-2.46825364017073
Andrew Chafin,-6.570024677351309,-2.5875266565247212,0.8075435480880157,-2.4807682366672443
David Festa,-6.904213028305829,-6.995912519174507,0.8351134827089881,-2.4993363794005723
Albert Suárez,,-0.7951911966847751,-17.83294167304395,-2.5217559133515106
José Buttó,2.257896927688992,-2.8337411100462173,-3.344237598181934,-2.5518558287986237
Kyle Harrison,-9.598884271406298,-5.719358150430336,-9.212810326701293,-2.556911072891978
Kody Funderburk,-8.68449049006327,-2.688067681063457,-1.6454983372192735,-2.588129850565842
Gary Sánchez,-4.702665006210439,-0.729615225494165,-1.223596053030469,-2.700239230832604
Ryan Pepiot,1.235589316985469,-3.034831460365223,4.854304122177691,-2.7025128921058346
Jake Cousins,-1.9972831634112496,-2.8319537454422865,0.3082614774891562,-2.7068477718685244
Forrest Whitley,-6.494480981838552,-2.8601215627084766,-1.4644406650240578,-2.721859114395775
Jorge Alcala,-4.502770021537108,-2.9083835389010493,-3.27920935877924,-2.749710074644312
Slade Cecconi,-11.365609376977096,-0.5819698660978241,-0.9291775877556068,-2.7748442637512305
Carson Whisenhunt,,-2.159572430175793,,-2.7812495758417324
Alex Lange,-2.9967769695531157,-3.0328642851775456,-3.330688220310829,-2.8056814825657392
Drey Jameson,-7.224739674907024,-2.946140834438835,-6.5644992731588685,-2.82095906231449
Matthew Liberatore,-10.82508124332896,-1.176323358235134,-4.787965541125084,-2.84495552696456
Tommy Kahnle,-4.961931576677303,-2.9935106684371884,-2.157938861560538,-2.8511645871469353
Colin Holderman,-3.548602292588578,-3.1140290531015875,-2.0328162915557884,-2.947228300846048
Trevor Stephan,-2.4724428259714255,-3.2310152158243657,,-2.9519567266040845
Zebby Matthews,-5.23248537343304,-8.675753320807011,-0.8103199992099197,-3.0154310426572435
Mason Montgomery,-12.96512647076629,-3.2120823062199273,0.552395640812466,-3.039561793142629
DL Hall,-10.503458839037451,-0.4822688059346975,-3.934761095018179,-3.04063274566127
Nic Enright,-0.1100086082346265,-3.2975472490244373,0.6949398827169148,-3.0600158404300375
Michael McGreevy,,-3.283736136407219,-1.6883605773670085,-3.1335408451529423
Sean Hjelle,-14.614795369298555,-3.339504886736548,-7.646830451406062,-3.150728618450355
Anthony Banda,-11.56609517843738,-3.3482150542049656,-6.773229267072463,-3.1790826436204
Erik Sabrowski,-0.7450804096324204,-3.3731602927309057,,-3.1902770603888095
Justin Slaten,-4.56788845110861,-2.0667117031486093,-3.1122676106511697,-3.197636774212529
Drew Smyly,-13.088579400777451,-3.601359371922211,-5.402721176197721,-3.304467497024935
Colin Selby,-9.097426168590315,-3.476601720536223,-1.6070044365554272,-3.3057515319126525
Carson Kelly,,-1.912069334656228,-3.8859346521894342,-3.3322011157221807
Tyler Kinley,-8.191307478916938,-3.580443371462314,-6.77869698629005,-3.348921798575967
Tristan Beck,-10.213648020896644,-3.636868541406188,-6.2088692641845755,-3.38723980379053
Freddy Fermin,,-1.7800063138093916,-6.9725732716626645,-3.4067194592865233
José Quijada,-4.757776592504062,-3.602944249563971,-2.505186333150647,-3.4109879746973766
Reese Olson,-6.691734283738481,-5.01372559567745,-1.2423824405299726,-3.442160518722911
Shawn Armstrong,-9.962902801963985,-3.706438781722075,-4.271685610697106,-3.4954300457152625
Jacob Lopez,-14.553450845572565,-3.791300945822525,,-3.49893576517713
Bryan King,-8.728637909740335,-3.737060854710065,0.6509754899213589,-3.5346773530369084
Landon Knack,-11.030662892757377,-11.993911931233551,-1.067627373381152,-3.542351293753259
JT Brubaker,,-3.3862907770258968,-9.77990684945274,-3.5623396051334124
Jonathan Loáisiga,2.824313563769405,-3.8555361246766706,-6.171208723149992,-3.5760812363389487
Ryan Fernandez,-3.2943962735827537,-3.8231128711342546,-0.4820752996818929,-3.604866779385902
Kenta Maeda,,-9.202926594163458,-3.762814598696244,-3.6204192003933775
Steven Matz,-13.360775334635958,-7.016533399890189,-11.214550245174353,-3.640740013495576
José Suarez,,-3.889083468417653,-5.570673605203468,-3.649344585962955
Tayler Saucedo,-6.485897177882825,-3.870439648394508,-6.678179322511703,-3.667706830286969
Alex Cobb,,-7.78335884119044,-7.57765999325094,-3.674570619668252
Hayden Birdsong,,-7.293292886844821,-3.207651666786475,-3.699229777018952
Ke'Bryan Hayes,-17.226716794995784,-5.021347654635561,-5.17457261005655,-3.720902485889652
Mike Clevinger,,-3.0803191818967077,-5.31690644990889,-3.7223883968915503
Brock Burke,-3.3690068705998124,-3.958919351855001,-2.450943202059463,-3.723701065783671
Jacob Misiorowski,,-4.109740240129477,,-3.779743534785518
Max Kepler,-7.807301984663003,-3.898879686749588,-1.9443269220781765,-3.793630867926046
DJ Herz,-14.746597629041128,-7.341341820502798,-1.3899594438500178,-3.800502396975705
Troy Taylor,-6.9889801179149815,-4.0144835030402355,,-3.815305158823863
Clarke Schmidt,-1.6071543670666395,-5.030894030882458,1.0923974715826623,-3.836094998059038
Andrew Kittredge,-0.2300940770107544,-4.2136271224414585,-3.24297049722827,-3.889989904166448
Miguel Vargas,-2.6772428919706535,-4.17814818780072,-6.362590742616841,-3.923765231547904
Luis Gil,-4.541491701890879,-9.264560378983234,-2.5933824648029575,-3.93545780438879
Angel Zerpa,-12.2245033340009,-4.156566988614018,-1.0853285443176532,-3.935482148231962
Hoby Milner,-5.513600507881067,-4.16238144414819,-0.5119500443644376,-3.9379458018066353
Brennan Bernardino,-6.847356116970131,-4.164907416642298,-5.881292251356598,-3.965533173615885
Josh Walker,-6.390222808801856,-4.280424295459036,,-3.9675898694390455
Héctor Neris,-2.5421939986235405,-4.221886729304905,-3.0774524168451443,-3.9969782978524897
AJ Smith-Shawver,-9.11856346747215,-9.817692420943992,-3.744271383482441,-4.0271592510559024
Agustin Ramirez,9.951594674684245,-2.9275375554912877,-3.8293066116401135,-4.034286828422697
Eiberson Castellano,,-4.399508560134184,,-4.047279949396781
Bryan Baker,-5.6018142253126975,-4.271470327090713,-1.5781846711933465,-4.056434748887442
Jalen Beeks,,-4.271528136684126,-5.915559380537557,-4.059018509546842
Jake Diekman,-10.727095724651,-4.326629153691197,-5.901061996550871,-4.08369300324851
Enyel De Los Santos,-5.347379001821396,-4.379403916561775,,-4.093343558173968
Emilio Pagán,-6.567504891943502,-4.379753006113703,-5.383915828135768,-4.1084758707211595
Ryan O'Hearn,-2.370073486856093,-2.5839765441516276,-1.421820068708795,-4.109648117284911
Cody Bradford,-4.768547421516211,-9.565273573413032,3.252862852179013,-4.156505172552585
Joe Boyle,,-10.970382312877865,-3.8184542805800232,-4.179311494033118
Jesse Winker,-6.89479574851033,-3.0501732786089777,-6.770198116724149,-4.1929588988138455
Jacob Waguespack,-12.82700259163725,-4.0412804914024845,-5.274491500373158,-4.20407750249145
Will Warren,-14.019783318471363,-10.42253989041327,-2.5252165003813025,-4.212569152448309
Christian Encarnacion-Strand,4.717860598788342,-1.6908089465412075,1.155405761901242,-4.223964741500418
Jose A. Ferrer,-8.68532200303069,-4.522199946817908,0.6049006655229017,-4.267127385721261
Luke Jackson,-6.435158900329068,-4.5111762090194025,-5.080627113959375,-4.277885242249162
Hunter Gaddis,-4.626427357053662,-4.567281427499819,-1.9485279590276012,-4.286993622053105
Manuel Rodríguez,-2.74152246323495,-4.582317306894029,-3.334319669702023,-4.3249086610144944
Gavin Williams,-2.415742540457221,-5.823381813256089,-0.3767970149916539,-4.341264810007547
David Peterson,-14.827550646828502,-5.898589165211915,-9.496731370863884,-4.348991588208108
Kyle Manzardo,1.729695211419635,-1.8285165117309656,-4.597288574366214,-4.375688454750006
Huascar Brazobán,-7.989965275269325,-4.708839946623354,-7.037173428572402,-4.4035219898707485
Chayce McDermott,-13.586561540514424,-3.3882984742861995,-2.613455063337538,-4.418417308391775
Kevin Kelly,3.4378659981900213,-4.762599679212856,1.7698414686004185,-4.4337161696888385
Nick Fortes,,-4.056410901724803,-7.223824972085172,-4.439025462555809
Dauri Moreta,-5.290421638862814,-4.815720966868874,-1.5385604073920431,-4.446973541150344
Riley O'Brien,-11.588433500134052,-4.684972847277627,-5.167350876095363,-4.450368446684411
Gavin Lux,-8.81806399278149,-4.784383012280281,-5.005093809477172,-4.456049544830279
Jorge López,-10.327038464362092,-4.817263505454407,-9.688637813881904,-4.538041716290061
Andrew Benintendi,-2.384968334998301,-4.964982858014564,-4.8684877335976875,-4.546560235342976
Chase Silseth,-12.468382772919732,-4.680325315802665,-5.099430358998403,-4.557738731526018
Yilber Diaz,-14.41138099107418,-4.386944883289464,-4.212201479219978,-4.564036453880413
Brenan Hanifee,-10.987013022804453,-4.87879063682795,-3.29981826043624,-4.57405797445096
Andrew Walters,-3.662038524317461,-4.8203081646228165,,-4.577746281534003
Erik Swanson,-4.896747091766935,-4.924295971268417,-5.447485971318253,-4.630923704718749
Tyler Ferguson,-9.63390811952089,-4.909384638317523,-7.764719644037925,-4.636780745291274
Sean Guenther,-7.857615255838434,-4.96969924761335,-3.2610875532889096,-4.651224712579253
Jose Trevino,,-2.693621316781286,-8.409042858782264,-4.670158476230846
Cam Booser,-10.828956970178924,-4.862191649312532,-15.3918104187839,-4.729636320371546
James Karinchak,-6.3746130890725095,-5.177150645010711,,-4.816476016059833
Nick Sandlin,-1.369355479232769,-5.109027884096848,-0.6314644266355047,-4.819537109814457
Justin Wrobleski,,-5.246663104125045,,-4.8295432223171
Matt Shaw,1.4883200422081642,-2.8107318005767854,-1.0382406188192488,-4.830431380617373
Kutter Crawford,-8.796572056772176,-7.501296819624777,-0.838334448469553,-4.844403281943602
Kris Bryant,,-5.028987072581928,-6.778480267099312,-4.910789077130101
Luis Garcia,1.0,-9.012008851757246,1.7219026900401864,-4.912667260573554
Justin Anderson,-12.91349416011824,-4.840406404138517,-12.817565206834818,-4.921194917477907
Joey Wentz,,-5.211929531629171,-7.03975378309339,-4.923123708269166
Bennett Sousa,,-5.280523004393222,,-4.942044019103525
Randy Rodríguez,-10.185221949050392,-5.234666294029793,-2.6535131979677584,-4.960056996842152
John McMillon,-9.572648291283164,-5.369684950247664,,-4.960852359915113
Frankie Montas,,-9.129029521234305,-4.946729081251973,-4.975320007522485
Derek Law,-6.818336219310576,-5.317153679915926,-11.901969902370684,-4.97729871943234
Michael Tonkin,-7.238003809582466,-5.271287150898595,-10.982662514128435,-4.992823943316394
Wandy Peralta,-8.069935255530408,-5.360379352384283,-8.138444061170322,-5.083103369273465
Nick Robertson,-8.303979406078904,-5.433686752403664,-2.8639587798804005,-5.092651938391356
Eli Morgan,-3.3297335074722545,-5.402113260384284,-4.294683304579756,-5.111152794324624
Hans Crouse,-4.738476462909774,-5.411272703157586,2.6568301851890075,-5.114077830678757
Dane Dunning,,-3.557606718331808,-7.300771534723458,-5.114991285863214
Tony Santillan,-7.179608633561903,-5.431127692698091,-1.1813820545986542,-5.122994757707084
Jordan Wicks,-11.911073307023148,-12.909372994745446,-4.077761944811091,-5.130088274437398
Mike Yastrzemski,-7.690673863018528,-5.261793538017428,-4.702140882214066,-5.151998146474678
Walter Pennington,-12.523398476821963,-5.51473707243939,0.5842869087691105,-5.154819492715875
Joe Ross,,-3.6624613430362745,-11.858238277162988,-5.233582564827147
Quinn Priester,,-13.819604656732407,,-5.23901127549503
Lance McCullers Jr.,-1.2029624719415586,-10.251221752925453,-5.379820003379043,-5.239114831912085
Edward Cabrera,-12.584869878596388,-8.01559111018853,-6.504266495747773,-5.257952791425595
Quinn Mathews,-9.185327035439446,-9.771643260518042,,-5.282800273001938
Chris Paddack,-10.768829257808369,-9.0813795487098,-8.164249858245379,-5.3518126180913095
Jacob Latz,,-5.69470933792911,-4.451013274297033,-5.35866085494699
Joe Mantiply,-1.6534882177742911,-5.696765903285716,-3.572848655141102,-5.374145927813218
Tyler Fitzgerald,1.246859385755874,-4.849045382394163,-0.1841710541910193,-5.379687905016517
Jacob Stallings,,-3.8933863596619993,-4.768602525284219,-5.391438011642835
Sam Moll,-6.775646577886342,-5.707276862037774,-4.927027504143318,-5.395383057660533
Kaleb Ort,-8.52868540883329,-5.731193285818741,-3.2432652168336977,-5.395643966740241
Josh Winckowski,-14.319471148262275,-5.843037229502553,-7.085207041291609,-5.459743492996746
Carlos Vargas,-12.414125492609315,-5.808578947332046,-4.582618354584549,-5.508604332785122
Lou Trivino,-10.61158028718722,-5.844479211928687,-6.952954232718273,-5.52198837987868
Carlos Hernández,-12.188083058316469,-5.8532289750383395,-5.937988003618101,-5.523480373746024
Trevor Story,-18.20022325270662,-5.809072818726143,1.2371517441726816,-5.556532700830195
Mason Black,,-13.73930365774322,-5.455786305337415,-5.573896278945191
David Fry,0.8158500217289959,-2.390033986454143,-6.135538545669704,-5.58562696395833
José Ruiz,-11.502469302954662,-5.936817753148418,-9.090909006614764,-5.586096370704489
Trevor McDonald,,-6.029142195799595,,-5.593898830338486
Emiliano Teodo,,-5.626609034169574,,-5.6195204104474366
Trevor Rogers,,-14.403693215327866,-8.375878850938184,-5.641437475707617
Alex Faedo,-7.925373227859435,-5.985699624068442,-7.475123139553782,-5.642377980168868
Scott Barlow,0.6117356560338355,-6.011810340823482,-4.729376810488007,-5.670553098950141
Eduardo Rodriguez,-3.04098596850774,-7.693861363288493,-7.366304531394279,-5.745345142097111
Braxton Ashcraft,-9.952920134190052,-5.252443082860576,-3.001802667412746,-5.775286906250024
Kyle Nicolas,,-6.182008060852331,-9.78724116486623,-5.79702248651507
Elvis Peguero,-3.546359797644735,-6.137735786828752,-5.642603910347896,-5.800658079621249
Nick Hernandez,-6.108516368088797,-6.159010541680154,0.5094841343884138,-5.8031603832580085
Cionel Pérez,-9.016604804710823,-6.174224299017344,-6.731578852085048,-5.829245545810156
Graham Ashcraft,,-6.193299540807285,-7.691766050598391,-5.847339893430066
Keegan Thompson,-5.453482462044997,-6.228369810486807,-3.0376729568967065,-5.852946581000495
Tyson Miller,-2.213429169975681,-6.2716741460065855,-2.7739082262007217,-5.89269625800103
Jeff McNeil,-13.188219414288378,-6.649676315308914,-13.235822455780072,-5.90776287847951
Justin Topa,-5.709420154426571,-6.281070443532236,-9.38011405310141,-5.926896087785984
Victor Caratini,,-3.130846821915825,-6.302703138305808,-5.96961922946606
Eric Orze,-6.97234460768047,-6.363058144853851,,-6.014045424560124
Anthony Misiewicz,-12.126158597638836,-6.509116985413635,,-6.051047196460691
Jonny DeLuca,-12.565983634422176,-5.417586733071884,-5.028387869809719,-6.112412309369472
Nick Anderson,-8.043161807973828,-6.6143610955815735,,-6.1386462942663815
Chas McCormick,-11.638281171926115,-5.203474592880709,-4.744975450673624,-6.149136996256411
Génesis Cabrera,-13.19894537616492,-6.803617709532043,,-6.1686232474683855
Noah Schultz,,-13.490701039071702,,-6.170684065986223
Logan VanWey,-11.49275913105308,-6.6757111459906895,,-6.180356474489629
Casey Legumina,,-6.754123800985825,,-6.297140394223517
Evan Reifert,-11.452343993364744,-6.699158613411058,0.7621813617530898,-6.339707459045269
Michael Fulmer,-9.819628952725242,-6.716702412684044,-5.522771540470602,-6.339781719067564
Willi Castro,-3.18682129155554,-6.191423019945684,1.0,-6.343411867044411
Yoendrys Gómez,,-6.793799312113901,,-6.377195434724238
Brendon Little,-11.695468333407868,-6.76255468907731,-6.87874363609563,-6.3852091320899795
Evan Sisk,-11.636550233328125,-6.94381339688016,,-6.43567371999989
Mike Burrows,,-6.468445038539383,-2.981548415395037,-6.449068310989189
Doug Nikhazy,,-6.853921974454951,,-6.466874276640425
Jonathan Bowlan,,-6.949011421935598,,-6.4683269460642
Ben Casparius,,-7.184692850032432,,-6.475635061021484
Mason Englert,-11.169730337677022,-6.8977617049241085,-3.592985755910595,-6.476084526852867
John Schreiber,-4.618765662622448,-6.894083448004048,-3.9195987933788783,-6.4897762950722
Connor Brogdon,-10.61720831796261,-7.005282413329024,,-6.501533370832023
Jhony Brito,-12.815565962631352,-6.612195489382706,-6.738074206448005,-6.511327090801704
Drew Romo,-7.377983540774462,-4.312855905608487,-8.647570466712398,-6.51372116875633
Connor Thomas,-14.033893097512264,-6.9046370363237894,-2.517103916340043,-6.526364008403195
Bryan Hoeing,-14.289189745241254,-6.965946854133767,-7.630162576128456,-6.565825176578298
Tom Cosgrove,-8.944925768437415,-7.018532085075801,-3.38448379966447,-6.595080077434396
Ron Marinaccio,-6.684012729443368,-7.099847513854197,-5.150907890639193,-6.614246401883368
Hunter Bigge,-7.461363371873643,-7.03881739621748,-0.2317560509953979,-6.641136832422814
Kyle Isbel,-13.347897473804284,-6.917627251129951,-7.5156183068412,-6.675134047447313
Tyler Phillips,,-7.143713375283957,,-6.680691002902377
Justin Sterner,-8.668227003936227,-7.147061752571901,-3.7856710936211497,-6.691622803274083
Greg Weissert,-7.120602793137699,-7.0866001107721885,-6.777983256555096,-6.691925454961998
Tyler Matzek,-9.780861485003095,-7.206004938317474,-7.351770435405182,-6.69270618133402
Dillon Dingler,-2.966845526361618,-4.510633199802068,-7.4109175240095695,-6.702931958704815
Mike Vasil,,-7.179430831738433,-4.339418943491881,-6.758876470968581
Yosver Zulueta,,-7.190753976286553,-4.76807738184833,-6.763175388368499
Aaron Ashby,,-6.762380226909088,-4.744259402585498,-6.804070687386994
Tyler Alexander,,-5.261696461789441,-4.220236515158123,-6.8126983514337045
Pedro Pagés,,-4.7176919687378485,-9.599853655228058,-6.842977312443555
Joey Cantillo,-9.38032826236172,-11.623206335383848,1.5289830529569812,-6.847724322993861
Griffin Canning,,-12.233783014641755,-9.64729325670422,-6.84910071772082
Elias Díaz,,-5.834662240437521,-6.31700187868798,-6.867053016691024
Phil Maton,-6.424282501121027,-7.307014755066188,-5.682550412448531,-6.8926340937099235
Ronny Henriquez,,-7.331208331571329,-3.7743532964079343,-6.913876078012332
Tommy Nance,-7.993219494746649,-7.338790017484168,-6.247899009562397,-6.916354767781146
Daniel Lynch IV,,-7.361458965664097,-7.352408085533588,-6.9226991754459
Max Kranick,-13.609814530802463,-7.741619448273386,,-6.966812535968009
Kendall Graveman,-3.5822883966326877,-7.388558914711624,-9.760366138973264,-6.975780904871158
Fraser Ellard,-10.212789576118528,-7.740045148318144,-1.5498903569582585,-7.007724521342862
Spencer Bivens,,-7.532494631100528,-4.963433221399579,-7.0187382113977925
Jack Dashwood,-12.204291880189007,-7.528605276335348,,-7.030761170509141
Jonathan Aranda,-1.9911545729488132,-4.606112863480552,-2.450414206166923,-7.084414216596006
Paul Blackburn,,-11.865447835606016,-13.323519951848937,-7.087089806397804
Shelby Miller,-5.126291950175376,-7.539836540669967,-7.7660074770128755,-7.100019348891722
Mason Thompson,-8.82702973047033,-7.78056047597393,-7.779217042890911,-7.114027830202113
Dennis Santana,-4.176820460565165,-7.578413945668075,-7.499978514820237,-7.115193477858874
Zach Brzykcy,-10.422096378857102,-7.48113091661914,-2.0114258822716726,-7.12214609179949
Gus Varland,-12.721988411785656,-8.02942839989022,-8.11831104136282,-7.125092419346082
Adam Ottavino,-4.157317742768059,-7.638542791017267,-3.3482321232170165,-7.15754369130115
Collin Snider,-8.18479543692132,-7.654295661114727,-7.070442327805461,-7.188659822667008
José Soriano,-8.00000992762714,-8.710818559727842,-7.101626508258093,-7.193861274693248
Justin Verlander,,-9.15575104921406,-6.276985628678296,-7.227925702018535
Jordan Leasure,-11.013366586660004,-8.280776505985278,-5.462341854949947,-7.237713203423894
Bowden Francis,1.733535080884372,-8.31804054851999,-4.6947910302352005,-7.244009376862106
Spencer Turnbull,-9.863759413391382,-3.610991153942508,-4.8838806813315605,-7.249077753783034
Jorge Polanco,-9.33856686026865,-8.041077792475539,-6.4941762308450315,-7.252748296238597
Tayler Scott,-1.685783438208592,-7.742883211725374,-9.84306736095014,-7.269081271566762
Luis Contreras,-7.2151467174358626,-7.789166517491013,,-7.294038489725974
