player_name,auction_value
Elias Díaz,-6.867053016691024
Jonathan Aranda,-7.084414216596006
Jorge Polanco,-7.252748296238597
Heston Kjerstad,-7.368948276964229
Tommy Pham,-7.447331060501186
Matt Vierling,-7.5310929625861345
Nick Gonzales,-7.564239932038497
Drake Baldwin,-7.641939033169816
Kyle Stowers,-7.679822110943352
Ben Rortvedt,-7.722720248733463
Christian Vázquez,-7.830918198871995
Jacob Wilson,-8.0671831046847
Ha-Seong Kim,-8.19934933802437
Jordan Beck,-8.267136162257975
Mike Tauchman,-8.30974918818076
Jackson Holliday,-8.351825488742998
Giancarlo Stanton,-8.359928831125638
Miguel Andujar,-8.396682094806255
Otto Lopez,-8.484727075810468
Jose Miranda,-8.623641311529271
Kyle Teel,-8.720077225911465
Carlos Narvaez,-8.752966686716107
Jacob Young,-8.779866329290801
Yoán Moncada,-8.85753242337586
Hunter Renfroe,-8.900556412898942
Andrew McCutchen,-8.990024011571782
Yasmani Grandal,-9.081366376554517
Edgar Quero,-9.25402851405871
Brayan Rocchio,-9.357919152133864
James McCann,-9.429622642850324
Geraldo Perdomo,-9.461414319736312
Jhonkensy Noel,-9.511609026791636
Tom Murphy,-9.560313719861952
Ty France,-9.58804550149262
Luis Torrens,-9.674575186931111
Korey Lee,-9.804176081087515
Will Wagner,-9.806325446167085
Masataka Yoshida,-9.872451848265577
J.P. Crawford,-10.125398891088324
Jose Siri,-10.183583799962037
Orlando Arcia,-10.307992441025108
Rafael Marchán,-10.32414282664547
Alex Jackson,-10.373971004014006
Jake Meyers,-10.561152017000708
Adrian Del Castillo,-10.708928328977263
Eric Haase,-10.71425793440672
Austin Barnes,-10.76788510465989
Jerar Encarnacion,-10.824969461128967
Sal Frelick,-10.82822432778091
Riley Adams,-10.83317139783301
Deyvison De Los Santos,-10.885598461809517
Pavin Smith,-11.177311848881
Jonah Bride,-11.188285950805792
Matt Mervis,-11.340572281948129
Roman Anthony,-11.345938699737012
Matt Thaiss,-11.36485659790778
Harrison Bader,-11.378468438549676
Seth Brown,-11.64431128648882
Alek Thomas,-11.943640008891403
Richie Palacios,-11.96051743137482
Henry Davis,-12.063215262389225
Ceddanne Rafaela,-12.121015353963909
Oswaldo Cabrera,-12.148028190116763
Brooks Lee,-12.227546457614764
Jhonny Pereda,-12.31576673354393
Christian Bethancourt,-12.344676789055248
Liam Hicks,-12.424667502804512
Spencer Torkelson,-12.544913113374164
Tyler Heineman,-12.5841698131231
Tyrone Taylor,-12.660581013610658
Blake Sabol,-12.742008546027414
Jason Heyward,-13.01029466901048
Justin Turner,-13.031694572466458
Jose Herrera,-13.049863539172286
Wilmer Flores,-13.067217688150002
Alex Verdugo,-13.298217284979652
Starling Marte,-13.31334281289163
Drew Millas,-13.398708412872953
Chadwick Tromp,-13.5591331633537
Sam Huff,-13.777508761142215
Austin Hedges,-13.823202192801674
Edouard Julien,-13.853640395322085
Jeferson Quero,-14.028062187316255
Leody Taveras,-14.10539812046508
Logan Driscoll,-14.132575063117136
Ryan Bliss,-14.171509541264813
Josh Smith,-14.440728250933352
J.D. Martinez,-14.493496534233044
Randal Grichuk,-14.495655041225906
Hunter Feduccia,-14.522793069993428
